"x","theotherone"
1.7634,-0.61409
-0.56057,-1.12617
1.23682,0.87781
-0.08602,2.77102
0.31857,0.92925
-0.00186,0.76671
0.35231,0.20939
-2.14571,-0.53237
1.35734,-1.01895
-0.70481,0.16814
-0.02721,-0.55849
5.53976,5.52554
0.06037,-0.22203
0.09426,0.60036
-0.08594,1.43086
-0.26588,1.06798
0.69483,-0.1789
0.65508,0.92746
0.31808,0.77899
-0.81251,-0.67197
-0.667,0.23605
0.31267,-1.26683
-0.32311,-2.15504
1.09683,2.05544
-1.00355,1.14705
-0.34701,-1.2748
-0.06206,0.69584
-0.15293,-0.69766
1.33294,0.78079
-0.16828,-1.25862
-0.44818,-0.10035
0.88085,-0.55333
-0.10617,-1.72828
-1.2436,1.09865
-0.56113,-2.23489
-0.27334,0.79559
-0.23832,-0.37771
-0.48682,0.25209
0.9328,-1.43032
0.67284,0.34296
-0.75465,-0.52382
0.60059,-0.01875
-0.49081,1.96622
-0.82936,1.13413
0.48359,0.08487
-0.75184,0.19273
0.21301,-0.29391
1.15103,0.84038
-1.65897,0.02871
-0.68154,0.66615
1.03205,-1.20003
-0.01096,1.7421
1.79755,-0.3121
-1.1131,-0.74798
1.05973,-0.25593
-1.56198,-1.56705
1.95187,0.14431
-0.17819,0.79117
0.24141,0.12087
0.82259,-1.62539
-1.4466,-0.43021
-0.55658,-0.01135
-0.35218,1.95745
0.15353,-0.70824
0.56067,-1.0137
1.84343,-0.2917
-0.11737,-0.1687
1.28352,0.60198
1.92178,-0.34212
-0.10386,-0.32823
0.06203,-0.96984
0.54576,1.69598
0.83743,-0.37946
1.13813,1.2364
0.47329,-0.52197
-0.79615,-1.66084
-0.13686,0.59654
0.03499,-0.97864
0.42501,1.1112
0.99566,-0.67329
0.40975,-0.46241
-1.38604,0.55665
-1.82368,-0.3541
-0.55784,1.18854
0.07988,1.62968
-0.53567,-2.19114
-0.52613,0.07859
1.21687,0.0184
-1.45875,0.39051
0.58537,-0.65835
0.44515,0.35381
0.19099,1.10482
-0.44256,1.36753
-1.06506,0.05217
1.21542,0.04497
0.90652,-0.02773
0.4893,-0.6128
0.61203,-0.01979
-1.33133,0.78482
1.12415,-0.78264
-0.57577,-0.06751
1.32345,-2.47343
0.07449,0.98485
0.6674,-0.35852
-0.91995,0.66434
-0.59896,-1.71082
1.91107,-1.51371
0.34496,-0.47321
0.24491,0.25364
0.37752,-0.20438
-1.24966,0.20419
0.04454,0.41111
-0.7147,0.58679
-0.88158,0.20262
-1.00808,-1.13449
1.30936,-0.57261
0.19402,-1.71649
-0.74183,-0.44869
-0.49732,0.88619
0.17122,0.25983
0.72986,-0.0437
-0.82451,-0.8777
1.18488,-0.84221
1.77118,-2.00706
0.24449,-0.22897
-0.01854,0.70763
0.82268,0.6787
-0.84096,-2.51935
0.54017,-0.12369
0.28567,0.83406
0.05774,1.88019
-0.92624,-0.49038
-1.17075,-0.36281
0.00808,-2.24349
0.43417,-0.20427
0.44237,1.15262
0.77769,0.03102
-1.11081,0.33471
-0.43197,2.36898
1.2943,-0.13632
-1.9311,0.50761
0.20856,0.36119
0.12939,-0.15775
0.52374,1.93736
-0.11843,0.03755
-0.0598,-0.5209
-0.92196,2.048
1.16284,0.15772
-0.34267,-0.35775
-1.27903,-0.64935
2.23538,0.02574
-0.33947,-1.46532
-0.19561,0.95497
1.2408,0.12887
-1.18726,1.29472
0.10194,1.2439
-0.3364,2.15012
0.71608,-0.40406
1.12629,-0.13941
-0.5948,0.61835
-0.94403,2.25714
1.19391,1.31783
-1.04596,0.5769
-0.56404,0.20773
2.067,-1.4909
0.35072,-1.53545
-0.6595,1.07427
-0.87524,-0.14252
1.6912,0.53501
0.51792,-0.23835
1.25302,0.14065
-0.89593,-0.96857
-0.37943,0.24193
-0.66317,-1.29174
-0.0414,0.27761
1.42305,-1.40431
-0.05868,-1.8468
1.10707,-0.39954
-1.18461,-0.43706
0.4294,0.64139
0.00195,-0.9677
-1.39259,1.14812
0.5642,0.44376
0.15517,1.46865
-1.32038,0.55994
-1.03302,-0.36157
-0.51148,-0.27167
0.15066,-0.71167
0.33016,0.43752
2.51974,-0.56345
1.0918,0.61205
0.09906,-1.72237
0.37788,-0.20526
-0.78881,1.95068
0.21317,-0.34338
-0.83063,-0.2455
-0.34166,0.20833
-1.19486,-0.70702
-0.44897,-0.00093
0.24455,-0.86563
-0.37193,1.09922
1.17125,0.88893
0.20819,-0.66592
0.6583,0.96606
0.03511,-0.71609
0.00279,-0.77756
