"amaflix","netazon"
62.68,53.63
57.93,49.95
54.05,47.73
59.02,51.42
62.41,53.18
56.78,48.63
54.33,47.34
63.53,55.13
56.09,48.55
52.66,46.39
57.57,49.99
55.36,48.27
59.02,51.05
55.47,48.26
60.22,51.65
62.46,52.41
64.6,55.18
57.2,50.05
63.64,54.98
53.84,46.52
55.9,47.88
55.67,48.5
62.46,53.87
55.02,46.95
51.37,44.88
58.16,50.71
61.89,53.58
53.74,47.24
58.69,51.17
59.18,52.25
52.67,46.16
54.57,47.55
57.32,49.73
53.55,46.33
52.86,45.6
58.43,50.09
52.19,45.78
60.19,51.97
60.86,52.33
58.87,51.14
53.41,47.13
52.38,45.71
53.51,47.13
62.35,53.45
60.26,51.72
54.54,45.89
64.28,54.99
54.09,47.55
58.57,50.55
53.39,46.48
60.25,52.28
61.25,53.33
54.91,47.8
65.99,56.48
65.4,55.99
62.82,52.6
60.77,52.25
46.12,40.11
50.15,44.19
46.78,41.52
63.24,54.82
67.84,58.12
50.04,43.87
59.26,50.87
56.8,49.4
60.42,51.87
69.36,58.85
54.29,47.06
55.31,48.06
55.15,47.28
59.79,52.12
52.98,46.86
58.99,50.53
69.91,60.61
60.29,51.83
57.24,49.29
63.24,54.52
61.2,52.61
47.94,41.35
58.87,50.33
64.35,55.23
63.1,54.53
65.46,56.72
64.06,55.05
60.66,52.73
57.91,50.89
65.05,55.42
58.36,50.23
58.12,50.56
64.35,54.78
63.18,53.98
55.82,47.75
60.65,52.37
55.68,48.49
52.33,45.24
59.61,52.13
62.26,53.7
66.89,57.68
63.51,54.7
59.45,51.8
58.06,50.08
62.09,53.21
64.41,55.88
59.22,51.08
57.38,49.47
60.3,52.77
58.58,50.49
64.75,55.71
62.19,53.06
54.31,46.95
53.25,46.85
61.82,53.14
57.89,50.99
55.59,48.12
49.08,42.92
58.88,51.42
51.61,44.23
57.5,49.47
59.5,51.32
58.58,50.22
63,53.81
57.53,50.59
57.57,49.61
49.11,43.68
56.04,48.69
56.88,49.25
62.98,53.53
57.73,49.67
57.68,50.38
62.94,53.97
58.08,49.56
62.64,53.05
60.14,52.08
60.42,52.13
59.17,51.94
59.66,52.54
61.05,52.79
57.19,48.82
58.05,49.19
55.69,47.92
67.36,57.76
51.88,44.9
62.42,53.12
49.19,43.25
49.63,43.08
57.37,49.92
56.2,48.59
63.1,54.68
59.57,51.07
64.56,55.08
62.25,53.8
57.38,50.13
63.89,54.5
63.74,55.31
63.02,53.32
63.63,54.23
60.12,50.68
48.83,43.41
57.23,49.14
58.47,50.59
54.63,46.66
66.66,56.62
63.19,53.78
64.45,55.23
67.47,56.88
56.37,48.6
55.05,48
59.69,51.2
54.87,48.31
63.71,54.55
52.99,46.39
59.33,51.08
62.47,54.1
54.03,47.23
52.92,45.61
69.73,59.01
58.28,49.7
62.02,54.2
48.52,42.9
64.93,55.68
52.74,45.73
63.04,54.62
59.8,51.72
62.31,53.44
54.01,46.48
55.29,47.92
55.1,47.57
53.97,47.71
52.57,45.69
55.56,48.09
54.55,46.48
56.45,49.95
54.02,47.4
54.72,47.84
62.48,53.78
51.04,44.86
58.04,50.91
54.26,46.98
61.24,52
58.53,50.46
57.93,50.42
52.58,45.62
73.19,62.27
63.17,54.33
58.42,49.89
51.28,45.13
61.82,53.48
63.87,54.51
61.65,52.49
65.96,56.3
60.06,51.08
59.22,50.15
57.05,49.56
64.49,54.92
68.9,58.78
64.47,55.74
57.34,49.36
57.31,50.57
51.19,44.53
58.56,50.86
62.69,53.49
64.61,55.22
54.75,48.05
64.74,55.55
55.83,48.79
45.74,40.78
53.23,46.34
56.35,48.24
58.55,50.46
56.28,48.45
59.95,51.51
58.38,50.25
59.15,51.12
54.96,47.84
52.72,45.63
57.76,50.13
54.92,46.92
54.54,47.51
56.62,48.79
59.83,51.62
51.72,45.01
60.75,52.39
49.56,43.58
53.14,45.63
55.24,47.67
59.3,51.28
59.03,50.3
53.27,46.12
56.12,48.02
63.87,55.53
60.9,52.96
57.94,50.49
59.03,51.37
54.29,46.46
52.98,46.56
