"x","theotherone"
-0.95283,-2.15693
-0.97121,-0.4596
1.62165,-2.05851
0.13238,-1.03797
0.56119,-0.24182
-0.99974,-1.40063
-0.27038,0.56066
-0.61694,0.50415
0.82709,-0.60419
-0.87306,0.83358
0.05151,0.90524
-0.68386,-0.11847
-0.64992,0.80594
0.01997,-0.6795
-0.51539,1.36424
-0.32425,0.2302
-1.28301,0.26692
1.00116,0.4372
-0.87495,1.42336
-0.53247,-0.17835
-0.58777,-0.57494
0.84362,1.32338
-0.34856,0.51322
-1.99708,-0.17483
-0.22907,-0.58084
-0.48887,1.00606
-0.23429,-1.58378
-0.82831,0.98503
-0.458,-0.67974
0.37771,0.76906
-5.42982,4.70901
0.18372,0.9951
0.47536,0.0502
-0.43396,1.16064
-0.27003,-0.71762
-0.93027,1.41332
-0.59319,-0.02813
-0.9564,1.11887
-0.117,0.98299
0.18711,0.37559
0.26709,-0.2226
-1.36086,0.39558
-0.12119,0.99787
-0.03222,1.36223
-1.08288,-0.92942
-1.31443,1.13603
0.27145,-0.82036
0.35388,-1.95058
0.16752,-0.27702
-1.63183,0.01735
-1.01131,0.20593
0.22698,0.21348
-1.1973,0.60161
1.26651,-2.78265
-1.44653,-1.31118
-0.892,-0.00428
0.38847,-0.63616
1.26051,-0.01741
0.65757,-0.07539
0.25391,-0.53915
-0.23146,0.54768
-1.92276,-1.58016
0.12068,0.71594
-0.05372,-1.05559
-0.21216,-0.83358
-2.14449,-1.42912
0.20739,0.25605
-1.14206,1.40801
0.57056,-0.53392
-0.44778,3.11773
-0.3668,0.99164
0.70038,0.93832
0.90622,-1.21116
-0.40317,2.03097
-0.47431,1.04
0.89114,0.65571
-0.50731,-0.37947
0.73023,1.09134
0.86207,-0.31426
-1.17505,0.68926
0.41141,-0.40929
0.8779,-2.23395
-0.703,-1.13582
-0.17751,0.88693
1.56136,-1.17767
-0.74948,-0.73771
0.75155,0.17433
1.45071,0.69359
-0.19059,-0.20716
-1.34443,1.07883
1.14703,-0.52216
-0.36641,-0.42856
0.53012,-1.83149
-2.53886,-0.84223
0.34419,-0.38004
0.17873,-1.43056
-1.29042,1.92045
1.60401,-0.64387
-0.2746,-1.68112
0.35412,0.94282
0.79646,-0.49118
0.51101,0.45794
-1.44741,0.47682
1.16851,1.79674
-0.04654,1.01432
-1.07617,0.48446
0.00699,0.66371
-2.06601,-0.31173
-0.49477,1.14599
-2.82304,0.20496
-1.29449,-1.06027
-0.61228,-1.57826
1.09361,0.35052
0.7367,1.6072
-0.8031,-0.96978
0.87355,0.17227
0.0875,-1.60979
0.52518,-1.55366
0.02562,-0.20486
0.03845,0.43406
1.75743,-0.66923
0.48812,0.00635
-0.9144,-1.02205
-0.19347,-0.02608
2.54978,0.80271
-2.66153,-0.77899
0.83014,0.54371
-0.85953,1.54413
1.25081,-0.04164
-0.0866,0.26014
-0.25638,0.74531
-0.83343,0.10153
1.28845,-1.9457
0.09865,2.9881
-1.69371,-0.28923
-1.06381,0.0829
0.1408,0.2674
-0.93684,-0.43999
0.75289,-0.80515
-0.11159,1.86927
-0.45245,-0.90291
1.13504,-0.39914
0.75603,1.48238
-0.39703,-0.43535
0.53014,1.70573
0.29036,0.85618
-0.68292,-0.60714
-1.60171,-0.0657
0.06532,-2.25437
-0.41167,-1.50133
0.26963,0.12705
1.27242,1.89416
1.81103,-0.33728
0.37074,0.87936
0.08132,-1.41084
-0.29759,1.79938
-0.78388,0.11301
1.09559,1.9817
-0.88905,0.12321
0.86557,-0.26741
0.12261,-0.97644
-0.3149,-0.79492
0.19531,-0.48454
-0.11432,-0.04852
-0.8335,0.35566
-0.09834,-0.81256
1.50846,1.14649
-1.79535,-0.41835
-1.31795,-0.62853
-1.48474,-0.14962
-1.41606,-0.7791
-0.63547,-0.36702
-0.70419,-0.26878
-0.22226,-0.41993
-0.17833,0.22486
-0.98957,-1.29323
-0.79094,1.78589
-1.73145,-1.07537
1.17318,-1.22236
-0.42446,0.69507
-0.93917,-0.14866
0.73489,-0.59983
0.36853,-1.19017
