"amaflix","netazon"
72.47,66.86
70.43,83.76
69.44,72.52
71.89,66.91
66.76,74.02
72.25,67.11
69.4,73.98
72.33,72.93
72.51,81.79
72.57,82.71
70.7,80.31
72.77,85.24
68.74,79.43
69.51,66.03
70.8,75.36
68.82,71.48
68.3,76.68
71.97,60.47
72.99,74.51
71.34,68.57
69.91,75.99
69.47,77.49
72.2,78.03
71.92,57.31
70.56,73.11
68.09,84.17
70.48,77.26
76,74.31
71.91,73.55
71.19,74.43
71.14,74.64
72.52,76.01
68.81,79.07
71.1,72.91
69.81,78.94
70.51,81.75
72.67,65.87
70.27,75.89
71.6,71.07
69.33,75.33
69.96,73.23
69.55,81.6
69.36,75.1
73.41,67.25
69.6,80.18
73.63,60.83
71.6,60.35
73.05,83.6
69.84,69.28
69.02,67.29
73.12,70.06
67.32,69.25
68.44,63.92
68.39,79.38
70.51,79.27
71.29,77.72
66.89,76.21
70.93,81.56
70.03,77.61
70.75,70.99
72.99,77.57
68.55,76.97
68.89,79.98
73.39,78.52
71.14,77.8
71.13,76.66
70.47,64.64
71.08,72.93
70.97,67.56
71.64,83.29
70.38,68.34
73.2,66.8
76.36,58.7
70.06,66.95
69.74,79.19
71.17,78
71.07,69.8
70.23,87.86
70.11,80.67
70.03,75
70.09,77.91
70.51,69.52
68.88,75.52
70.96,70.43
67.74,69.43
71.39,76.83
71.14,72.58
69.07,76.14
70.11,68.64
70.74,78.25
73.18,81.3
70.95,83.53
70.22,73.38
70.29,78.06
71.79,73.82
71.51,83.97
69.84,88.35
69.83,74.1
71.37,85.52
70.07,63.68
71.4,72.55
71.55,72.03
69.84,69.9
69.48,70.14
71.1,79.4
67.57,83.3
71.25,79.22
70.87,86.92
70.63,81.55
70.54,80.8
69.29,67.93
69.58,68.88
70.54,66.14
73.57,78.78
73.4,61.23
70.88,83.19
71.25,82.49
72.14,74.07
71.58,86.85
71.78,77.17
68.7,82.57
70.84,57.18
71.57,71.57
70.77,80.23
72.16,78.06
69.69,73.51
71.06,80.56
70.93,62.13
71.19,75.52
72.26,72
71.05,69.11
71.23,74.35
70.25,63.23
67.41,76.98
69.36,70.41
71.43,76.56
71.05,85.34
71.96,94.35
67.59,72.67
69.39,83.15
70.47,67.51
68.4,77.49
72.64,66.87
71.16,84.92
71.89,67.29
72.98,71.12
70.71,80.64
71.78,64.59
70.13,70.13
69.31,73.55
70.62,69.76
72,80.63
72.45,80.76
70.34,88.39
70.79,77.89
68.92,83.48
70.88,68.89
69.38,70.82
70.32,74.42
71.07,72.11
71.65,71.03
68.54,82.42
69.9,69.96
67.64,63.03
70.37,68.11
72.49,70.01
71.37,75.95
74.67,65.74
69.87,78.77
71.56,91.94
68.54,69.58
72.15,64.62
70.66,68.75
70.58,75.49
72,82.14
70.91,83.53
69.83,70.26
70.54,71.81
72.13,74.23
67.3,74.67
69.59,81.87
70.58,75.89
70.98,61.6
71.04,89.11
72.8,58.34
68,85.97
73.06,71.09
70.99,76.14
71.27,65.16
71.51,66.32
71.74,80.49
71.08,62.73
72.3,69.75
69.39,81.69
70.95,70.86
72.22,67.55
69.77,75.38
71.91,73.84
69.13,70.18
70.51,69.79
69.4,71.94
68.54,75.06
69.2,70.07
68.8,81.13
72.06,66.99
73.19,87.74
68.24,73.34
71.54,78.72
72.83,69.66
69.95,74.59
72.09,86.72
72.29,77.02
71.06,75.52
69.15,76.92
71.22,75.28
71.43,76.14
67.74,82.02
70.55,82.45
73,74.43
71.46,79.45
70.46,79.25
68.71,79.45
71.61,74.55
72.2,64.24
72.03,90.07
68.72,76.52
69.97,76
72.12,66.66
70.45,81.13
69.88,78.88
69.55,69.71
75.21,84.88
71.02,72.34
70.52,78.27
74.07,63.47
72.64,68.18
73.6,69.31
70.91,63.98
73.48,74.42
70.02,71.53
69.99,82.15
68.47,85.74
68.89,69.68
69.31,72.75
69.11,65.84
72,75.65
71.52,80.12
73.68,72.39
73.6,72.81
