"amaflix","netazon"
78.7,86.32
71.82,78.98
69.53,76.8
74.08,81.56
78.18,86.27
76.25,84.16
81.68,89.77
74.29,82.57
70.63,78.29
80.88,88.89
76.89,84.5
66.73,73.96
76.27,83.42
75.83,83.18
71.5,78.55
78.62,85.72
66.79,73.62
72.47,79.93
73.03,81.35
80.08,88.23
70.12,77.89
80.32,88.53
78.3,85.11
78.2,86.32
77.39,85.08
74.74,82.47
70.95,78.67
74.38,82.03
73.51,82.09
69.79,77.3
69.46,76.57
75.01,83.37
76.13,83.61
74.37,81.99
75.01,83.34
72.56,80.57
68.16,75.16
82.61,90.26
74.84,82.5
72.32,80.38
71.12,78.7
75.02,83.65
74.33,81.55
76.22,83.39
76.24,83.71
73.43,81.47
74.79,82.06
77.02,85.01
77.49,85.18
77.38,85.31
66.29,73.69
76.72,84.11
78.77,85.78
68.7,76.74
87.66,95.83
70.93,77.96
68.64,76.5
72.03,79.4
71.4,79.48
67.46,74.81
68.77,77.05
70.71,78.92
70.9,78.88
70.8,77.93
77.56,85.75
71.64,78.97
68.3,74.95
73.33,81.06
77.59,85.62
73.88,80.79
77.12,85.84
74.12,81.05
65.22,72.46
69.52,77.1
73.15,80.84
77.81,86.06
80.48,87.89
78.44,87.03
79.01,86.58
72.05,79.5
73.26,80.09
73.17,80.41
77.33,85.33
73.29,80.25
79.17,87.1
63.93,71.26
71.1,78.86
75.13,82.38
64.77,71.39
76.21,84.39
76.38,84.18
69.09,76.89
76.58,84.37
76.56,83.53
70.8,78.1
80.04,88.16
81.13,88.81
76.18,83.53
85.01,92.8
75.95,83.44
74.15,82.41
70.57,77.56
71.9,79.94
71.94,79.35
83.78,91.77
78.83,87.14
76.12,83.89
73.47,80.75
71.32,79.05
70.64,78.41
71.47,79.44
72.29,79.04
64.27,71.75
70.25,78.27
78.73,86.17
80.15,87.82
72.75,79.82
73.06,80.08
65.77,72.66
78.27,86.49
68.29,75.8
74.89,83.23
72.72,79
75.13,82.2
80.41,88.91
72.92,80.49
75.33,82.36
72.82,81.13
75.05,81.72
73.56,81.1
72.89,80.08
68.3,75.65
71.41,79.05
71.15,78.97
72.82,80.51
64.14,71.31
69.19,77.42
66.53,73.8
73.83,81.87
76.43,84.14
75.12,82.92
69.38,77.07
75.57,83.24
73.68,81.24
76.63,84.46
76.15,84.08
70.23,78.16
68.25,75.73
75.47,83.26
71.9,79.99
71.34,79.15
71.82,79.78
73.36,81.54
72.43,80.18
79.08,86.87
71.47,79.22
78.52,86.17
72.07,79.15
69.45,77.75
79,87.36
75.63,83.59
81.18,89.09
67.39,74.27
77.05,84.21
75.12,83.36
75.09,82.68
76.8,84.44
81.08,88.56
75.46,82.86
72.24,79.64
74.82,82.46
72.1,80.07
79.03,87.29
84.82,92.66
65.79,72.74
64.88,71.81
69.74,77.49
77.2,85.28
71.2,78.48
69.59,77.65
74.41,82.06
77.92,86.01
80.13,87.71
79.19,87.22
72.9,79.94
70.05,77.78
72.1,78.73
76.83,84.21
71.94,79.67
73.97,81.66
72.59,79.9
76.92,84.68
73.45,81.13
77.08,85.18
71.41,78.79
75.2,83.06
72.26,79.66
78.78,87.04
71.6,79.59
76.54,83.93
67.28,73.99
74.79,82.89
67.04,74.5
68.11,74.43
76.23,83.57
75.93,83.68
76.78,84.28
70.65,78.64
71.77,79.71
73.01,80.54
79.04,86.84
75.59,83.24
70.49,78.11
78.19,86.22
77.32,85.03
74.99,82.39
76.99,84.36
71.99,79.38
83.25,91.97
78.64,86.81
81.09,90.2
75.77,83.22
72.58,80.4
72.19,79.47
75.27,83.07
72.24,79.25
75.95,83.63
66.75,74.14
70.69,77.59
72.28,79.83
77.87,85.82
77.44,84.89
76.15,83.49
68.95,76.92
80.36,88.41
78.62,86.58
64.24,71.61
76.54,84.26
67.82,75
68.45,75.62
75.04,82.08
75.73,83.45
