"amaflix","netazon"
54.49,19.03
52.01,18.2
53.32,18.17
53.57,18.36
55.79,18.57
55.51,18.8
57.19,19.03
56.21,19.34
56.98,19.1
55.13,19.48
55.85,18.79
55.97,19.67
56.04,19.19
51.51,18.49
54.19,18.6
55.71,18.97
53.82,18.28
58.14,19.98
54.28,18.73
53.92,18.62
57.32,19.26
56.1,19.28
57.23,19.7
55.43,19.22
54.34,18.75
54.81,18.94
54.9,18.97
54.03,18.84
54.54,18.51
57.04,19.42
53.04,18.42
52.31,18.6
51.35,17.73
59.87,19.86
56.24,19.14
55.45,19.14
49.91,17.34
58.79,20.06
52.5,18.39
55.99,19.25
59.23,19.75
53.5,18.43
55.32,19.44
54.32,18.51
55.83,18.52
49.97,17.68
58.68,20.25
55.55,18.83
54.04,18.72
55.56,18.68
57.8,19.69
51.71,18.19
57.37,19.65
52.09,17.82
57.14,19.57
55.13,19.09
57.28,19.62
56.77,19.34
55.87,19.3
55.99,18.47
54.32,18.52
51.82,17.88
52.19,17.9
56.16,19.21
57.13,19.16
55.7,19.32
53.85,18.73
55.5,18.99
56.31,18.73
52.01,18.03
56.26,19.04
53.98,18.53
58.43,19.84
59.52,19.89
56.8,19.43
54.42,18.74
52.54,18.02
51.43,17.94
54.7,19.21
55.7,19.48
55.27,18.73
52.3,18.14
54.63,18.78
52.27,18.4
52.01,18.11
55.39,18.84
58.12,19.35
53.6,18.42
54.56,18.91
54.92,18.9
57.19,19.82
56.9,19.35
53.8,18.25
57.1,19.26
51.73,18.09
52.51,18.4
53.74,18.23
52.14,17.78
53.73,18.68
55.08,19.02
58.12,19.5
51.81,18.04
56.66,19.31
57.75,19.58
55.48,18.62
60.43,20.22
53.07,18.01
51.82,18.06
57.76,19.85
56.79,19.46
56.35,19.22
53.4,18.47
55.05,18.78
52.33,18.15
56.99,19.63
57.87,19.65
55.77,18.83
57.51,19.55
55.9,19.56
54.94,18.82
54.81,18.43
55.42,19.14
60.56,20.66
52.39,18.15
59.34,20.14
54.83,18.73
53.98,18.58
53.84,18.4
57.78,19.76
53.9,18.9
56.78,19.69
57.07,19.69
53.91,18.43
53.26,18.29
55.07,18.69
56.81,19.4
60.24,20.19
51.91,18.2
57.9,19.88
56.78,19.35
55.61,18.8
53.65,18.47
50.55,17.83
55.05,19.31
56.9,19.41
54.1,18.69
55.38,18.83
56.46,19.3
58.38,19.95
49.57,17.45
56.51,19.77
54.94,18.81
51.26,17.57
52.73,18.06
58.28,19.92
55.91,19.17
56.34,19.41
53.53,18.33
55.96,18.78
56.3,19.22
57.97,19.97
51.38,18.24
51.37,18.16
54.76,18.88
55.79,19.31
57.37,19.4
53.85,18.28
55.9,19.21
56.03,19.38
55.05,19.13
50.07,17.36
53.14,18.54
55.62,19.11
55.82,18.68
51.67,17.89
56.15,19.11
51.56,17.76
59.11,19.85
55.98,19.22
52.69,18.26
54.93,18.86
54.16,18.87
57.19,19.63
52.81,18.56
55.73,19.11
54.85,18.68
55.95,18.74
57.46,19.96
56.18,19.18
53.96,18.74
54.75,18.75
56.84,19.42
52.42,18.16
53.78,18.51
55.2,19.14
57.4,19.48
58.19,19.89
53.3,18.41
52.95,18.54
54.27,18.84
52.73,18.42
56.22,19.39
57.2,19.7
54.71,19.02
55.88,19.04
59.13,20.21
57.38,19.77
52.28,17.86
53.62,18.48
56.53,19.4
52.38,18.29
55.18,19.03
53.57,18.44
54.37,18.88
53.87,18.45
54.79,19.01
54.51,18.58
50.31,17.42
54.67,18.71
55.91,19.33
58.35,20.06
55.67,19.37
52.6,18.4
54.86,18.96
52.73,18.79
54.16,18.79
53.98,18.99
57.18,19.23
53.97,18.61
52.41,18.35
53.83,18.48
55.16,19.05
58.95,19.77
57.18,19.64
54.45,18.4
53.74,18.69
50.53,17.72
55.97,19.36
53.65,19.17
50.18,17.28
52.3,18.35
59.04,19.82
51.88,18.12
55.32,18.95
55.95,19.4
53.47,18.57
56.05,19.16
55.64,18.69
53.02,17.92
53.54,18.67
52.87,17.98
57.31,19.33
53.47,18.68
52.87,18.35
53,18.26
55.1,19.08
58.11,19.61
55.6,19.01
54.01,18.79
55.23,18.98
54.8,18.99
55.88,19.34
