"","alpha","beta","gamma","delta","epsilon","zeta","eta","theta","iota"
"1",8.80375975385028,10.0713347493638,8.80375975385028,6.79328964723036,9.3754176558689,10.6567926485888,9.08839370716133,0.819819860626012,26.684340040815
"2",6.0331271176186,10.3166575966566,6.0331271176186,7.20902644144121,9.10192749092554,11.45271746698,7.02253128555178,2.13598432019353,18.8985045173429
"3",6.64688174220285,10.272600759292,6.64688174220285,6.98131078972273,9.43516579319093,11.2492560622867,8.16579772838751,5.6032269098796,12.6014373432404
"4",8.1069374930087,8.02577120575855,8.1069374930087,7.06409963577831,7.1059904332446,10.7430326388935,7.60906053274801,1.72699918737635,23.7152688321203
"5",7.56632438116884,6.79809607078217,7.56632438116884,7.01514643574245,6.85747417538548,10.9528216007928,8.55402381829325,8.70358888292685,17.117135518707
"6",9.06430873046717,7.69190879457142,9.06430873046717,6.65467233536469,8.62247802452194,10.5003706533896,8.2189570347665,7.5247866823338,15.9141297933688
"7",8.46927779176464,7.14472047976807,8.46927779176464,6.58266653234423,8.14824910726716,10.3396150306471,7.6411453863252,4.55324043752626,8.15911287684084
"8",5.34849984031259,9.14605358637342,5.34849984031259,7.02090544355402,7.97137319068057,10.3212568107531,6.22256965625978,7.04269025474787,12.8760247389516
"9",7.20263647287556,5.85588389898612,7.20263647287556,6.15409898936653,8.1841227355488,9.8858128080614,9.33400500286627,2.66530288383365,14.5814169778808
"10",6.27902016557142,7.25406465675428,6.27902016557142,6.73617538770304,6.60864404528187,12.3843227787468,8.22859029062399,5.47713274601847,10.6802419041079
"11",6.84095777204172,9.15377124539517,6.84095777204172,6.77077940953018,9.27533722058465,10.7102398571279,7.51160694588974,8.26556471176445,20.033567518511
"12",7.7342484049279,9.80288757893443,7.7342484049279,6.65908983795939,7.94822568312445,12.0535705348546,7.3566860225336,2.25993126863614,17.6235692122064
"13",6.63669676559893,9.05571187626104,6.63669676559893,7.09882689309423,9.03255288202611,10.2911548050794,6.73642326812761,9.1064827144146,28.7960918502599
"14",6.98990596959099,10.1881914874397,6.98990596959099,6.72926729315695,9.63273485458023,12.2133322875123,8.47365130155642,0.515786521136761,25.6499106844058
"15",7.58279589052489,8.89625890972497,7.58279589052489,6.66448959045408,10.2993315462939,10.1053156213627,7.36500843389283,8.85984478751197,27.2660966875177
"16",6.70671166324709,9.32551416352217,6.70671166324709,6.74965058859832,9.09645146884997,11.0480179376102,7.19415645423095,5.28027621097863,15.32374896849
"17",5.60561761413595,8.1798365800985,5.60561761413595,6.80429664828912,9.73967822827647,12.3176014633036,7.84093244078087,5.82602717680857,17.3529357138574
"18",6.91491828764799,8.08517524981986,6.91491828764799,7.04822591008355,7.50165382307016,11.0865971869012,8.19225130970163,2.25837371777743,15.0724339506946
"19",6.31190465268186,7.49612285071471,6.31190465268186,6.41501707873888,10.4295026242973,9.83835838957271,7.64331917431945,9.61240818025544,34.7133514326264
"20",6.22347805213294,9.2984796280123,6.22347805213294,6.93149403683007,8.72827495204368,11.5513796251069,8.68314699598796,3.19696652702987,14.1946211547605
"21",8.74423239086827,9.54350136228269,8.74423239086827,6.48843084706214,8.10418377591301,10.3130607874841,7.30272776018817,3.01999643910676,15.5984248532328
"22",7.45655551273747,8.16156176166018,7.45655551273747,6.64031111865699,8.36107454479586,10.0283047196827,7.72083007403772,1.33117041084915,20.9512567368075
"23",6.88182372973031,9.04715123024198,6.88182372973031,6.61057461089596,8.70448895009984,10.9326186089034,7.88607427835447,0.0538331503048539,35.4544915156001
"24",8.67541187213349,7.5012111859829,8.67541187213349,6.57879944724278,8.41846878189642,9.18060612033675,8.2906817863442,3.53093868819997,13.9132150034827
"25",5.84103812808484,10.3980695408106,5.84103812808484,6.77277898078291,8.59718634951444,11.4192459991092,7.97746602436786,9.2760833306238,27.4157421538912
"26",6.95939066636656,9.57912154973593,6.95939066636656,6.75897524812342,7.69113931822998,10.0778658204505,7.41870568125415,4.21768044820055,12.969868421034
"27",8.0889096295281,6.89278231009899,8.0889096295281,6.68509072749021,7.08810456165426,9.32425239799837,7.68090737883737,4.14289589971304,13.7328431897892
"28",8.51213328772347,8.92295621037334,8.51213328772347,6.71582260065731,10.2031738591266,9.68020402767115,7.71794970136133,4.6697679720819,2.72850749091885
"29",7.88568636726882,7.54735160566446,7.88568636726882,6.61323128094085,9.52653975994982,12.5902869081238,7.6492020839975,3.08609157102183,16.6743790018595
"30",7.31456894519486,8.65772466571421,7.31456894519486,6.59858673701559,7.15301454248337,10.1228935941859,7.67946109192942,0.9923699288629,26.7887347894595
"31",8.88236075138475,9.36727765342405,8.88236075138475,6.88730938095699,6.64165579915571,11.7211730735487,7.63701603549278,2.27712456369773,20.9510239189691
"32",6.58551955365069,9.3540883079739,6.58551955365069,6.47563305461769,8.60483141161288,9.84837196884886,6.67448239170629,6.46130196982995,12.6237126724398
"33",6.08593730920178,8.6854386247601,6.08593730920178,6.7632835878361,9.60451625776922,11.1047016296803,8.03265690488647,1.87946143792942,17.4477006414179
"34",7.54848890897007,10.0316497936478,7.54848890897007,7.05180825975756,8.65785601494124,12.0944269693886,7.27078531067388,1.50070569710806,19.7131182505384
"35",6.19161364126656,8.25540695791641,6.19161364126656,6.53818359726548,8.6787104517887,10.7387530772743,6.42118995720163,9.56470941193402,31.299930540059
"36",7.52873682487123,8.2919388306336,7.52873682487123,6.74158480839831,9.98894105140435,9.71694313346997,8.20683183429111,3.54495967971161,16.6092705772983
"37",7.3880993613047,8.97356844234126,7.3880993613047,6.87367202153871,8.57712775203349,9.43200196031853,8.05762074264739,9.56395520130172,31.7947663242895
"38",6.75659955032122,8.00649453640202,6.75659955032122,6.76086150779346,9.54102192818994,10.8725313684495,9.53968270620905,2.21084313234314,12.4817605337245
"39",6.50106547316976,7.54376126288125,6.50106547316976,6.63908063721889,7.54333436565258,10.9705026259714,7.0045601748924,8.04428752278909,24.333435661625
"40",7.034061452007,8.82025659139143,7.034061452007,6.92240247626237,9.39744567927345,11.0359044354953,8.20621623407391,9.15213300846517,21.6762382567743
"41",7.29379106069095,9.59259641655807,7.29379106069095,6.701838483096,2.52276807350233,11.5504310240182,7.50424023866904,2.09791177650914,19.1690770418859
"42",7.40056727888208,9.11672478059884,7.40056727888208,7.04195953024382,7.91165309781627,11.0117811408761,6.38894123003999,3.39090128196403,9.42583563069434
