"amaflix","netazon"
67.64,79.83
66.34,127.41
61.27,116.92
63.96,88.01
91.05,76.71
71.11,90.28
61.72,82.38
78.6,32.82
63.87,57.42
77.13,102.61
56.76,91.66
48.26,25.76
58.5,56.73
73.18,94.43
55.96,95.02
62.43,85.86
75.6,30.49
74.85,63.8
60.4,66.65
66.07,106.38
69.9,67.31
63.71,85.24
78.87,116.17
68.5,12.1
74.21,31.03
81.74,38.72
55.38,82.92
47.94,96.94
74.42,61.72
65.57,69.64
75.31,65.81
56.98,92.55
51.87,84.37
70.57,97.41
57.32,49.45
73.4,87.04
71.56,74.11
52.45,79.99
72.81,37.01
75.06,77.08
59.43,93.48
88.83,50.54
63.78,24.3
73.82,61.23
59.99,59.85
69.6,48.32
65.77,60.4
74.73,101.3
64.74,73.64
57.17,93.75
67.8,81.04
91.4,51.94
60.55,97.18
59.39,87.95
56.95,126.47
74.77,71.96
86.2,65.66
83.98,83.99
63.29,127.55
68.59,56.27
63.07,99.9
79.8,2.66
55.78,67.07
68.8,102.22
58.1,79.73
85.78,42.55
74.6,110.93
70.99,35.03
92.96,27.62
68.45,109.44
74.48,93.19
74.28,34.91
62.51,67.99
69.79,36.09
67.24,98.2
54.01,52.51
65.64,73.15
53.71,90.51
66.86,87.33
83.52,90.03
65.93,48.59
57.55,87.64
66.8,31.12
77.77,79.22
49.48,48.89
69.53,39.26
69.32,60.12
63.3,121.24
86.96,92.88
66.35,87.86
54.18,38.16
72.55,67.36
62.14,92.99
53.08,62.9
60.23,65.17
67.27,55.28
60.7,60.67
70.63,69.71
53.77,74.2
44.16,69.07
88.5,106.74
53.2,81.05
66.11,79.4
60.4,57.04
70.91,55.52
68.67,67.14
69.54,56.54
60.39,58.08
58.02,70.4
55.27,112.85
75.5,81.84
81.17,74.92
67.78,55.37
84.22,51.32
63.09,79.46
87.1,67.96
87.38,83.26
48.88,119.11
78.8,27.98
63.46,84.14
75.4,95.46
51.28,88.1
78,87.32
54.16,65.1
72.63,45.77
52.69,83.22
57.91,105.58
78.35,39.12
61.87,92.07
53.12,48.45
81.31,41.12
74.99,56.94
57.85,88.03
75.88,90.9
71.69,81.45
49.84,91.56
77.14,99.21
33.21,94.69
58.09,85.75
49.66,49.59
53.32,52.07
36.73,68.93
79.74,95.95
50.66,58.93
80.74,81.49
66.41,124.67
66.41,82.71
76.11,69.94
75.29,106.06
71.3,58.76
87.28,47.74
88.87,58.89
62.09,79.38
55.46,75.47
78.63,42.71
74.98,75.89
69.96,48.26
76.39,80.46
78.54,92.67
63.66,45.83
70.4,63.82
63.83,102.13
48.37,50.04
84.04,51.25
42.46,111
67.34,75.23
83.84,77.9
64.04,53.86
69.64,73.02
86.83,71.1
60.72,54.9
70.67,71.04
84.9,29.25
60.06,52.28
56.97,75.04
69.34,96.41
77.07,67
68.45,89.99
62.16,80.56
71.26,80.55
65.72,87.84
55.14,58.04
72,48.99
54.43,49.16
56.59,64.06
64.11,37.1
59.65,108.96
71.73,76.25
63.4,116.5
67.55,75.28
65.51,51.92
80.17,90.57
67.57,29.52
52.07,82.82
59.27,72.64
53.86,40.51
90.66,46.59
47.47,47.28
84.23,43.31
66.71,69.37
79.38,49.99
51.93,71.33
59.16,80.72
86.28,84.03
75.86,54.73
58.27,57.1
64.14,52.56
75.12,77.17
70.66,55.53
63.6,30.23
73.63,64.71
72.76,102.77
58.6,85.18
69.23,76.12
95.55,68.96
63.61,80.33
62.89,112.83
67.7,91.59
42.37,49.59
78.2,52.61
71.46,93.99
75.31,65.38
70.62,71.14
86.65,87.34
75.54,112.34
56.05,64.66
81.66,21.77
63.06,69.54
67.98,99.38
77.56,84.64
92.26,96.91
70.3,90.15
67.18,38.23
59.25,70.6
72.28,61.48
58.52,50.16
72.94,101.68
65.42,79.35
76.85,92.45
81.46,71.19
78.73,53.8
80.2,69.24
59.34,79.3
81.39,68.22
64.36,66.27
72.7,83.85
87.4,67.16
81.08,53.02
68.99,37.47
73.17,57.87
36.29,104.79
79.14,61.96
71.53,38.09
54.79,70.22
70.43,56.3
77.19,90.04
73.86,99.38
84.77,77.34
87.15,43.9
73.35,27.53
71.61,77.25
