"","alpha","beta","gamma","delta","epsilon","zeta","eta","theta","iota"
"1",12.830823531895,14.2731307802497,12.830823531895,5.27195707204117,9.02775004196417,10.5223493164309,7.55662301430722,4.24906593514606,14.6838263227606
"2",13.3517533456464,15.5708172378602,13.3517533456464,11.5150582269148,9.80253316956445,8.66290823784588,7.06673093287282,7.48196434928104,13.0100260442857
"3",11.9449498801826,15.218607662085,11.9449498801826,3.76180851690624,10.6586197267751,10.6213229410922,12.5208778242083,4.17203577701002,11.7442803129634
"4",13.4149940029509,12.080702574061,13.4149940029509,6.08479552098002,11.0011001489579,9.8791425752027,8.66523727749458,3.88743581948802,9.03008260536583
"5",11.6886256033402,16.3614777795291,11.6886256033402,6.91243565727329,10.5789940633042,11.8861604718128,7.457130708132,6.34139508241788,10.5359501545995
"6",13.4499766498059,14.0519972570518,13.4499766498059,4.94933475358318,10.7037712743063,7.72032049251998,9.69532833121445,5.62164209317416,11.3345720359254
"7",12.4000630533494,14.4586938697131,12.4000630533494,7.4753611179111,10.3912632490092,10.2392134976698,12.19760407752,1.27452921820804,25.4933354600303
"8",12.6032366103585,13.1450330457318,12.6032366103585,8.2803869139092,8.21174227012081,8.82197013585345,7.90929454419339,4.14507234469056,8.03026412225374
"9",13.4815365402633,14.6793720093343,13.4815365402633,11.3357453070557,9.35012394894547,9.21193434436787,7.97459951336965,0.630220100283623,31.7287105150036
"10",12.7417655710665,14.6018027295498,12.7417655710665,8.31992632627648,9.13970824057129,10.0605324603328,9.69975282472298,5.39283629972488,10.940237882825
"11",15.49390053926,14.0840107156185,15.49390053926,6.26917206537356,11.0608307282491,10.1458376972057,11.6550764087554,7.56661966443062,14.2844067237185
"12",12.9536231328029,14.5931958794031,12.9536231328029,12.6087931059875,9.10585582191354,8.18079702741037,7.15633513214804,8.18808736512437,17.3053734371559
"13",12.2220808184515,14.4909871211085,12.2220808184515,1.33314717991994,9.25656891602543,9.75827384959933,6.26066444408039,8.06392039870843,9.53420777702303
"14",11.7021460761856,14.9075913731866,11.7021460761856,11.5134378501395,10.164500969913,8.4815297771254,8.54109594670112,6.07334180502221,10.9841569539879
"15",12.7655811821735,13.6843425121181,12.7655811821735,9.43928429435885,11.5995874208509,10.1439628195373,10.6021545135236,9.67121155466884,29.1813373342274
"16",13.024360009826,15.5305265728316,13.024360009826,4.13170899725566,10.3044368816715,9.7178595667062,6.96762759863398,1.07854773988947,25.8428435567156
"17",13.6882791587094,14.8806719693795,13.6882791587094,6.31248752829286,10.0668105530368,9.78607404484615,8.54213798576822,0.631488196086138,33.9766740814853
"18",14.547372092944,12.6300434273989,14.547372092944,9.33803229828253,8.26641427206338,10.6031284383863,10.2927403560734,1.5840006689541,23.0317301315253
"19",11.9444314054786,15.6006042215292,11.9444314054786,11.5794814199466,10.7064454371956,11.0582219382314,7.79725284956519,8.75112591544166,22.4660702986504
"20",13.7455053425145,13.9524703735284,13.7455053425145,11.5387240558076,9.033416359043,8.32188023336554,11.7200329123184,7.23083857214078,10.1008060889581
"21",13.1067897886731,14.5685436528387,13.1067897886731,10.1857834869373,10.4905857530993,9.97262037651478,9.56873289227837,5.38341055624187,9.00585591921595
"22",11.0440810038209,15.4141965044029,11.0440810038209,10.9296581688202,8.86815407532263,9.61139806450652,10.0747813317913,1.41238395357504,21.3308767105325
"23",10.8148545022636,13.1617903645882,10.8148545022636,10.1255302852022,10.0654596225529,10.6502521150097,8.41203845422524,8.66864959243685,20.8978814937909
"24",12.7724003049147,14.2502595140672,12.7724003049147,10.7607393538799,10.3964893201004,10.9196754199264,6.54721680425052,5.92429821146652,9.60246431233955
"25",14.2160849046064,13.7779318473365,14.2160849046064,8.91286367017502,10.9187142552453,11.7877940513788,9.32197373560679,4.04086823342368,16.8797079442082
"26",12.8507757801985,14.0632768659747,12.8507757801985,9.64438593990569,10.1265963278983,12.3218649534904,8.63068907485934,0.0605897535569966,29.9682289508415
"27",14.4437017397965,15.7845483706468,14.4437017397965,7.89670627974489,10.5868548252511,9.59252484527344,12.6470064804783,5.74069649912417,9.54283731054455
"28",11.8078044821435,14.1584701726606,11.8078044821435,10.4182323174966,9.37463347946633,8.90639638176957,9.83308022577852,0.971397603861988,23.0719464903546
"29",12.5626630062273,14.2878353406584,12.5626630062273,7.81312427220923,9.69586901422922,9.61633540074275,10.8078110661905,9.2558417422697,32.1020933417686
"30",12.8258195798115,14.3255122799497,12.8258195798115,9.07783988062613,10.1707496249779,10.8927797277846,11.9797510340164,4.95395507896319,6.27106610314989
"31",13.4761741265508,15.1780176243683,13.4761741265508,7.55726112245523,10.3222902199151,10.9209771080413,7.68061024202358,1.31766122300178,25.2344831537511
"32",13.2608517540262,15.5446589600476,13.2608517540262,6.26796756047215,9.47002703498076,10.0869754494875,8.01843504486433,0.0710792723111808,28.8976671360655
"33",15.1098628785705,15.7933583421254,15.1098628785705,8.87674856113698,10.6704829740011,10.6500178597695,8.7230063549017,1.91291801631451,15.2561105971451
"34",13.5937333864171,14.8670298908192,13.5937333864171,9.5033265006041,10.6711817334771,10.1894273444783,10.8120882225426,6.73531069187447,14.6249401039147
"35",13.2819460724629,16.3818438586155,13.2819460724629,0.175213508346404,9.81596030197201,9.03731100538562,7.79933693452155,6.82258466491476,10.3478602391916
"36",13.5779044109899,15.4137329988056,13.5779044109899,11.8334511022674,9.58513950642044,9.23946290457875,13.1502233875315,7.69445783691481,14.5306524240023
"37",13.1410553710731,13.3300639646735,13.1410553710731,7.9249979379886,8.60682309965927,9.62712959800036,7.08696797126771,3.62824500072747,16.0266594195949
"38",11.8230422440211,14.8589779748895,11.8230422440211,11.2248843696298,7.67480843553599,10.6463838252903,12.5539765683787,4.79917645920068,8.92762058766225
"39",12.8611260784501,15.612421201063,12.8611260784501,9.71088087330945,10.1421583841542,9.6076089213312,6.1806584628965,0.637792148627341,30.6797948084912
"40",12.6244635642947,14.4574434210311,12.6244635642947,8.56255672033309,9.55698886208374,10.4647627229008,9.5674618329325,6.68486224487424,8.42755007585697
"41",13.7913819168755,12.8572583726811,13.7913819168755,17.5615609027425,9.04855078262735,9.83321318217875,9.97559056390916,6.7753269802779,5.38687185327253
"42",13.4389638615305,17.0610402121944,13.4389638615305,12.1935677533838,10.0347159864741,10.1641095233328,13.8676788245755,1.96694387821481,16.3962006382163
"43",13.345744207247,13.5974401908972,13.345744207247,11.254619154537,8.86074328467485,11.0426665086289,8.77282561099637,8.30383177381009,21.9942031394154
"44",12.7956494508976,14.8193616186013,12.7956494508976,10.2371924191441,8.67146556541508,8.55449847689997,9.50688235903553,9.82015564804897,44.4401987259162
"45",11.0231681321628,13.9506695747783,11.0231681321628,7.56259283485111,10.4161876190276,11.4611318747554,6.91676636137278,5.10646431706846,1.4726627173542
"46",12.4293567306917,17.4294086400903,12.4293567306917,9.28310406091979,11.2356978201413,8.25753705258022,9.17545403255344,0.172188081778586,32.3878174298142
"47",12.3866487093978,16.2927620778516,12.3866487093978,14.9794491200529,8.83464387711375,10.0562857693017,13.2389524500827,5.9412869438529,11.8102038279107
"48",13.9203776499072,16.1818275413771,13.9203776499072,6.70244209764872,9.64803814076824,9.89205323670384,9.10349378550376,3.32572548184544,8.28129321904076
"49",12.1720591604945,13.4039561085169,12.1720591604945,7.08065046769658,10.9005646101914,9.95715687134907,10.5662484473285,7.89099675603211,17.7064881383875
