"x","theotherone"
0.52826,-0.95973
0.76059,0.03699
-0.77675,0.39095
-1.0449,-0.43021
3.31994,0.1797
-1.11476,2.16564
1.78527,1.39215
0.84438,-0.43816
0.41642,-0.64262
-0.82373,-0.60665
-0.46615,-1.41303
0.50698,0.67791
-0.4126,-1.5291
-1.5448,-0.63057
0.51261,1.10774
-0.86534,-0.83608
0.34333,1.90204
0.97249,-0.37205
-0.38954,0.05273
-0.67593,0.53369
0.02055,0.12987
-1.26282,2.10189
0.22788,0.61047
0.48978,0.33167
1.0724,1.42894
-1.45543,-0.42739
1.24741,-0.01294
-1.68544,-0.71967
0.09229,1.08464
2.07643,0.14538
1.19539,-0.97797
1.10508,-0.15873
1.11536,-2.10828
-1.09112,0.55535
-0.5743,-0.86514
-1.09475,2.44482
1.24897,-1.43918
-0.88076,1.50319
0.75869,0.85942
0.06518,-0.53131
1.70879,-1.19232
-1.41974,-0.23507
-0.33498,1.6977
0.68798,1.34911
1.51593,0.42885
0.72821,-0.42722
1.00862,1.41559
-1.32532,-1.65144
-0.20353,1.83831
0.45153,-1.22241
0.08028,1.8308
0.7979,-0.99239
-0.50713,0.69769
0.51356,1.41376
-0.05788,-2.08059
0.00047,1.2392
-1.27074,-0.25299
0.47117,0.74533
-1.01799,-0.28351
1.60151,0.46766
1.27725,-0.03915
0.96192,-1.28198
-0.83938,1.60963
-0.15296,-1.00609
0.28081,1.52558
-1.37638,-0.152
-0.88633,-0.4299
-0.04442,-1.54869
-0.38587,-0.86995
2.24274,1.35278
0.79633,-0.58056
0.75631,2.35142
-0.4632,-0.08253
-0.01452,-1.47764
-0.33922,0.66931
-1.30733,-1.75135
1.32438,0.36164
-1.09947,-0.42767
1.02446,1.79461
0.44354,-0.45577
-0.18845,0.39598
-1.36356,0.89985
0.42965,0.48782
-0.53274,3.42058
1.65485,0.35777
-1.64468,0.81051
0.1197,-1.39029
0.67902,0.54711
0.31249,2.00051
0.01876,-0.05934
-0.55205,-1.01119
0.08268,2.0695
0.68086,0.712
1.10959,0.86987
0.56672,-0.21676
0.38523,0.5045
0.27806,-1.18641
-0.48726,-0.39083
0.64748,-1.52198
0.6251,-0.36543
1.62005,-0.19321
0.33689,-1.15601
1.19756,0.84253
-0.41466,-1.09287
2.37758,0.36759
1.00092,-0.05687
-0.38493,-0.60998
-0.22701,0.62096
-1.08645,-0.25452
-0.07112,-1.44938
-1.54097,0.71924
0.10702,0.25192
-2.09948,-0.55782
-0.63545,-0.46272
0.07194,0.74877
-0.74631,-1.00725
0.11616,-0.7419
-5.39362,5.27366
0.38659,-0.14251
-0.93216,-0.87978
0.33192,0.76471
0.71979,-2.54302
1.62773,-0.0973
-0.01061,-2.00319
-1.23362,0.8275
-1.03889,-0.01657
-1.43095,0.29023
0.96848,-1.06689
0.77288,0.92428
0.40542,-0.34037
0.14527,1.21668
-0.96268,-0.386
0.58967,-1.26728
-0.12006,0.18842
0.66553,0.15051
1.54152,0.422
1.39441,2.259
0.65016,1.70881
-0.57233,-0.99786
1.69258,1.00123
1.11608,-0.51577
0.39693,0.17484
0.22222,-0.43186
-0.66725,-0.1357
-0.8363,0.11235
-0.8585,0.26351
2.55539,-1.04744
1.4808,0.81024
1.35057,0.62619
-1.51414,-0.29403
-0.1594,-0.3737
-1.63895,1.46432
0.50809,-1.77026
-0.38462,-0.51198
0.71564,0.61642
-0.79353,-0.98721
0.92721,-1.24358
-0.58704,-1.62785
-0.14929,-0.17669
0.03611,0.62189
1.10243,-0.79216
-0.634,1.54607
-1.09108,0.03618
0.11131,0.20063
-0.00772,0.18143
-0.23677,-0.00334
0.23873,0.72114
-1.02097,-0.16161
-0.03856,0.13324
-0.96279,0.64589
1.99397,0.10038
0.15774,0.16501
1.14443,1.19173
-0.68338,-0.89064
1.46557,-1.38211
0.69287,-1.06665
0.94935,-0.43796
1.49612,0.75733
-1.40669,0.57084
