"alpha","beta","gamma","delta","epsilon","zeta","eta","theta","iota"
6.25521840386486,8.74692840553072,6.25521840386486,5.26056052413256,7.88580009856924,9.14858546593981,6.47059552899455,5.86310633691028,12.7421827526886
5.86878142916426,8.1878751618783,5.86878142916426,6.46142170236163,9.91906919903847,9.93729712399958,9.98994193410114,9.74421088816598,36.4525089542281
6.28364150996702,9.95300077153919,6.28364150996702,5.92668686428467,9.69792606189033,10.5192201873105,10.8542976711634,5.20416584098712,10.5652793230008
7.25265236964622,8.61390804838526,7.25265236964622,6.26279539375972,7.86952703985325,10.5196249088496,10.4208797378806,7.52875810023397,11.7127203125575
7.1520457066556,9.83149849668585,7.1520457066556,6.09940185776736,9.2872424498196,9.79436593994119,6.66762994473434,7.02240787446499,8.23392288337295
6.69234357032158,8.48420206780336,6.69234357032158,6.0787491353386,9.65771706843335,8.62189462432479,12.3696898296811,0.315463289152831,36.3498514999954
6.04698266909188,9.44725082945847,6.04698266909188,5.82617126956271,10.5155774737968,9.20459756816147,11.9885390771334,8.45329164294526,21.5332147649021
6.35175718855153,10.9171406872083,6.35175718855153,5.55120898470031,9.56192002484492,9.24116123498633,11.853493856011,5.42221988085657,8.24161638139857
8.22431362428058,10.5567421164397,8.22431362428058,5.85302066431277,10.711807166023,9.64889985851362,9.47066016115432,7.08091379143298,18.8756794019202
7.19981160798297,9.5159447294834,7.19981160798297,6.37391242794459,12.3678121359703,12.1393237910522,9.5395021745588,7.42750521050766,15.2223373566008
6.42151627814003,9.30549124587077,6.42151627814003,6.66997324539498,8.13494525313073,10.2423350528405,8.99105693695958,4.56092702690512,11.7284190183188
6.05769926652246,10.7878621849336,6.05769926652246,5.83102088870261,8.49267567031371,10.8772387939339,6.01832116915538,7.91551559930667,20.8111336585035
6.796271820338,8.13869080856218,6.796271820338,5.45646565033435,9.8116224210611,10.2897241822552,11.4879574381502,5.85621039615944,12.6573602610544
5.33352515996984,9.76567048074117,5.33352515996984,5.65526334325954,11.9622750548806,9.99102805614512,8.88626026007345,5.02153016859666,9.7024382586835
6.51554489084901,8.55017129250013,6.51554489084901,5.57764681762972,10.6712035971283,11.1695534494464,9.04138042829548,1.08523116912693,23.8722364813426
6.2589273392784,11.5477205170796,6.2589273392784,6.19994877043704,8.38109201696992,10.1596611502549,14.1240993355099,5.03698474727571,2.87887808733111
8.16061577924134,8.79888545010477,8.16061577924134,6.20421447679984,9.83433626984808,9.22064302905777,10.7555672387818,8.30479269614443,19.3380486237547
8.01206712493423,8.98614541797492,8.01206712493423,6.37083362963129,9.8197118425613,9.67472218163786,8.45137590609755,7.19841988291591,16.5382157682448
6.92792152591344,10.0729440736786,6.92792152591344,6.24734384826085,9.38283978420752,10.9602462637884,12.7713327619315,6.79088368779048,9.94257398831684
5.86321770190068,9.69445491643911,5.86321770190068,5.84767171178666,10.0278820808072,11.2198805966245,9.23507868983111,5.87114294990897,15.646744390432
7.90062472898267,7.89455688497312,7.90062472898267,5.78710396833457,9.12697146264394,8.2024905399578,12.1963597396107,7.12154665729031,15.6103624722499
7.85177044709222,8.80158686309078,7.85177044709222,6.03815135261278,8.95171812089622,10.8581005332855,11.6393795686566,3.56953478418291,15.2001515711595
7.72771517415448,9.50477576164957,7.72771517415448,5.82649520469087,11.3274880917024,9.42166276266428,11.0380768390568,7.89376693544909,16.6620357822524
7.73650214568861,7.41514704509833,7.73650214568861,5.80733822314065,8.96414611158015,10.7199753918866,7.37136460643481,6.16079680854455,8.80107421275172
6.64787038305431,8.3905228151185,6.64787038305431,6.12675907762817,9.36834580276445,8.64057412244841,10.5140537602555,1.08351587783545,23.4561421273038
7.70551551348551,8.84921494983673,7.70551551348551,5.44223051069334,9.2206735750185,10.5574630290962,10.6972098910033,8.00219275290146,19.9998036314244
8.30035798873208,8.10194845802504,8.30035798873208,5.6555422356807,9.81083105059433,9.36108280086858,10.317563761158,3.86369559448212,8.84489166040402
7.03825201414427,8.17941493293431,7.03825201414427,5.85157237088911,7.34865352883104,10.0169773026283,9.63017374338383,4.99749907525256,2.08501117706853
6.02071623000372,9.54376085545295,6.02071623000372,5.83699355023735,9.685593863717,10.2328484126084,13.9003968613764,8.4286117204465,22.7987961798135
7.79376123087253,8.77669867554702,7.79376123087253,5.82302358919899,9.26002754939619,9.49672484123882,13.462837092054,5.20832205889747,7.38989539315265
7.78650687200945,8.82903941117221,7.78650687200945,5.91106519827116,9.40577173678517,9.24824907042117,9.98581293413822,4.48793351417407,10.9142277333489
6.6895368690407,10.387657345366,6.6895368690407,6.15176418037991,9.72383807247082,11.3830238849449,11.0105874122062,1.26122837420553,23.6847675401541
8.6988848455591,9.40772706308316,8.6988848455591,5.90461674832175,9.72803304279712,10.1914039822982,12.7518748384248,4.78041966911405,14.2674976351445
6.20540629145072,10.3771979423978,6.20540629145072,5.86179027840849,10.275804904399,11.8884115198726,14.3330485312982,6.49149656528607,15.565615789263
7.34843771618003,10.1369632187349,7.34843771618003,6.19848712392233,9.16401517537449,11.4493341780179,10.4090812964702,3.90944583807141,16.6112652040571
4.73459892648222,9.76889944263894,4.73459892648222,5.42022402644985,9.15690468507158,10.2334195066013,9.26282842435625,0.685331907588989,28.3244480879713
6.83779472097175,8.79018717791135,6.83779472097175,5.6218933925462,8.92619021511599,10.4717729314267,13.4293292679737,6.34017331525683,13.9435396044767
8.13086499145889,9.56759197181962,8.13086499145889,5.99656384079473,10.9250859795537,11.4248801411134,11.6630612276831,9.41668608458713,26.0026752466992
6.54445402373954,9.58212114630887,6.54445402373954,5.72512110634325,9.1207540428451,9.29100294117582,7.60654566850282,9.27204105304554,28.7245697721674
6.10083368446113,11.6397510812425,6.10083368446113,5.92181774667116,9.90629507771563,11.6507468204165,9.59839880055376,3.52768667042255,10.71476441953
7.72683890173125,8.56845220113938,7.72683890173125,6.09880178862278,8.10055122413509,10.9869757966805,12.7304027708308,2.2375070489943,16.1484310268789
6.19055909813476,10.4716215085843,6.19055909813476,5.7112637823996,10.0339682886578,9.20946875613886,9.94366846252692,9.06096113380045,29.5392849045276
