"amaflix","netazon"
70.56,75.31
81.84,74.46
85.36,74.33
74.24,75.47
69.08,75.62
66.02,75.74
72.75,75.7
73.21,75.55
68.49,75.76
75.87,74.85
76.23,75.24
77.63,74.9
75.47,75.26
68.48,76.14
69.57,76.04
76.02,75.11
79.44,75.15
66.82,75.62
64.47,76.64
73.67,75.37
75.43,75.33
69.88,75.45
75.03,75.21
76.17,75.08
76.31,74.66
61.03,76.27
80.04,74.77
78.02,74.84
70.27,75.96
69.78,75.27
70.17,75.65
80.15,74.67
83.93,73.93
75.55,75.13
71.66,75.41
67.96,75.8
67.67,75.82
79.04,75
65.02,75.95
76.58,75.23
65.02,76.27
79.49,74.78
68.3,76.04
67.04,75.84
72.42,75.21
69.31,75.79
71.93,75.78
65.91,76.23
71.42,75.64
66.07,76.07
75.27,74.88
75.34,75.2
69.21,75.34
72.36,75.62
71.92,75.44
74.08,75.79
69.75,75.84
73.21,75.28
76.57,75.42
68.71,76.14
74.19,75.62
69.47,75.82
63.92,76.81
68.87,76.03
73.29,75.21
64.59,76.59
77.19,75.29
68.39,75.85
71.05,75.68
72.18,75.52
61.64,76.68
69.2,75.89
66.33,75.76
73.52,75.77
76.66,75.36
74.2,75
74.81,74.87
76.59,74.73
70.61,75.56
69.61,75.6
77.02,75.39
76.91,74.86
70.31,75.77
72.82,75.47
74.55,74.96
62.45,76.85
68.46,75.77
75.01,75.31
78.39,74.9
80.13,74.88
74.77,75.16
66.4,75.59
69.55,76.05
69.33,75.54
67.05,75.69
80.62,75.34
81.95,74.76
73.68,75.77
72.33,75.59
81.18,74.54
74.56,75.56
73.09,75.56
70.07,75.46
77.86,74.94
64.05,76.44
68.97,75.83
75.82,75.34
79.18,74.37
74.66,75.28
65.24,76.27
72.55,75.9
68.04,75.44
68.73,75.7
74.4,75.59
67.78,76.27
75.48,75.55
66.68,75.81
64.7,76.41
74.4,74.86
72.01,75.36
69.88,76.22
72.33,75.05
65.2,76.48
71.2,75.73
77.53,74.93
68.09,75.59
72.14,76.09
69.42,75.49
77.58,74.85
77.81,74.98
78.36,75.03
75.09,75.57
77.52,74.92
68.55,76.12
63.11,76.57
62.72,76.18
74.35,75.33
65.9,76.54
79.41,74.4
65.56,76.45
73.62,75.13
68.16,76.14
60.33,76.81
77.59,74.95
72.25,75.23
77.16,75.1
64.19,76.08
77,75.51
77.17,75.59
59.24,76.63
69.52,75.47
64.91,76.49
61.62,76.47
72.86,75.13
75.42,75.02
72.08,75.35
73.62,74.95
72.68,75.1
71.69,75.43
68.95,75.9
73.85,75.83
69.04,75.61
62.59,75.78
75.86,74.9
80.12,74.72
79.09,75.36
70.18,75.28
73.23,75.56
75.1,75.26
75.41,75.17
70.64,76.11
78.88,74.95
74.59,74.83
69.64,75.57
60.28,76.84
75.68,75.41
69.56,76.13
71.54,75.35
71.98,75.26
71.7,75.71
70.71,75.59
63.8,75.98
67.64,75.79
78.67,74.47
72.48,75.54
82.85,74.25
67.48,75.85
68.48,75.96
66.71,76
68.93,75.9
69.9,75.71
83.11,74.14
68.9,75.6
74.71,75.27
76.86,74.68
74.75,75.06
67.22,75.69
71.54,75.5
59.79,76.83
75.12,75.47
65.95,76.23
76.64,75.04
63.53,75.91
69.35,75.75
67.69,75.55
74.19,75.47
69.74,75.54
73.76,75.24
62.42,76
68.37,75.91
71.11,75.64
70.41,75.73
73.15,75.18
63.6,76.44
73.51,75.63
78.19,74.8
65.11,75.91
72.09,75.37
71.23,75.4
73.52,75.02
69.8,75.78
71.5,75.49
69.62,75.53
71.32,74.87
62.87,76.53
63.2,76.07
64.53,75.76
68.77,75.63
78.67,74.82
69.34,75.97
68.99,75.7
65.47,76.34
77,74.99
79.26,74.75
69,75.65
70.77,75.39
68.49,76.19
73.31,75.49
72.91,74.88
73.22,75.42
71.74,75.64
63.91,76.45
66.05,76.06
72.46,75.27
51.72,77.43
75.25,75.01
72.07,75.76
79.65,74.72
67.94,75.93
67.34,76.01
76.95,75.08
81.16,74.84
63.89,76.32
74.5,74.8
65.72,76.45
68.22,76.08
72.37,76.03
68.05,75.83
