"amaflix","netazon"
56.98,65.21
58,75.39
57.97,53.18
57.79,61.11
58.09,58.84
58.41,67.35
57.7,49.04
57.4,56.77
57.7,51.77
58.16,58.93
58.07,72.97
57.74,56.89
58.85,54.88
58.36,63.18
58.45,60.36
57.98,67.49
58.29,66.44
59.33,61.72
58.75,66.15
57.98,57.06
57.55,76.5
58,70.1
58.04,69.14
58.23,58.54
58.24,61.45
58.37,62.47
58.55,66.51
59.37,60.36
57.84,65.29
57.53,63.14
57.94,63.44
57.87,52.01
58.32,52.79
57.87,63.16
58.62,76.01
57.57,57.49
58.22,58.61
57.48,61.46
58.49,64.38
57.22,63.01
57.97,62.11
58.42,76.04
57.58,61.67
58.27,41.99
58.58,65.28
57.87,67.47
58.13,60.74
58.09,59
58.42,58.02
59.34,69.15
57.54,57.86
58.59,73.01
58.47,75.42
57.38,60.27
58.01,66.1
58.34,55.17
58.39,60.95
58.74,71.21
58.66,43.99
58.27,75.31
58.65,71.39
58.65,55.14
59.3,69.68
56.89,62.93
58.73,38.78
58.83,61.99
57.85,65.26
58.3,46.69
57.9,57.08
58.05,59.71
58.09,67.96
57.78,54.56
57.41,68.98
57.93,50.37
58.46,54.75
58.05,54.07
58.16,60.47
57.41,75.31
58.04,67.93
58.84,60.31
58.14,66.81
58.68,81.38
58.05,62.32
58.81,64.84
57.84,63.42
57.59,69.52
58.38,68.84
57.58,53.45
58.68,60.56
58.23,53.59
58.76,64.22
57.95,55.87
58.42,46.22
57.75,66.87
58.02,58.9
57.56,50.54
59.29,63.35
58.19,56.06
59.21,67.22
57.83,62.73
58.22,66.3
58.62,67.76
58.01,74.58
58.38,71.02
57.47,57.63
59.05,54.85
58.2,62.16
57.85,61.3
57.85,46.6
58.59,59.66
57.46,59.25
57.36,60.01
58.03,66.3
58.1,58.85
58.31,54.16
58.86,63.48
58.05,64.4
58.56,72.05
58.4,60.55
57.32,49.69
57.39,63.93
58.98,52.13
58.03,74.65
59.41,59.73
57.08,50.29
58.09,64.01
58.6,66.66
58.35,59.56
57.72,69.5
58.83,53.08
57.99,56.28
58.78,53.76
58.37,66.12
58.65,55.28
57.41,55.9
58.47,66.09
58.79,60.92
57.74,67.14
58.99,54.69
59,61.91
57.4,63.9
57.63,63.23
57.05,68.89
58.17,60.49
57.62,62.42
57.19,68.62
58.3,81.26
58.53,67.3
57.95,66.47
57.85,67.75
58.39,53.1
58.72,62.2
58.31,52.13
56.95,52.2
58.32,58.66
58.37,63.51
57.17,57.18
58.89,75.13
57.12,49.85
58.29,60.68
57.83,70.32
57.86,61.4
57.6,62.06
59.12,61.92
57.77,82.8
58.65,72.79
57.8,50.1
57.94,71.65
57.85,71.01
57.95,61.63
58.56,55.75
58.62,56.05
57.69,60.17
58.29,62.85
59.15,51.27
57.7,51.09
57.25,64.58
57.38,63.39
57.76,63.86
57.94,60.72
57.85,57.36
57.59,76
58.08,70.79
58.55,72.57
58.88,54.52
58.85,65.98
59.03,49.69
57.99,71.7
59.28,70.12
58.46,62.38
58.44,59.83
58.33,70.65
58.64,60.05
58.39,66.37
57.31,54.66
57.65,50.12
56.4,64.1
58.13,61.3
58.92,59.73
57.36,54.59
57.6,63.92
59.15,46.76
58.3,54.1
57.34,67.16
58.68,63.64
58.17,64.58
58.32,64.84
58.11,64.92
58.23,52.47
57.55,56.72
58.21,47.85
58.93,61.59
57.97,60.97
59.02,58.44
57.88,67.36
57.65,57.28
58.74,71.4
57.51,62.95
58.66,67.94
57.79,67.83
58.4,65.91
57.92,60.17
