"amaflix","netazon"
74.32,57.94
78.83,26.2
74.73,54.89
66.17,114.64
70.81,82.31
79.97,18.37
79.45,21.71
74.19,58.42
71.8,74.84
73.4,64.16
71.54,77.38
71.88,74.46
72.47,70.71
76.79,40.58
71.54,77.08
71.3,78.51
70.5,84.21
78.42,29.35
72.45,70.9
77.41,36.23
77.33,37.23
74.31,57.71
70.51,84.35
77.19,37.87
75.68,48.15
67.71,104.06
77.12,38.28
72.4,71.04
76.3,43.83
68.46,98.04
65.3,120.5
75.47,49.66
69.98,88.25
70.75,82.47
75.79,47.11
69.71,89.8
68.97,95.04
77.57,34.71
72.52,69.83
77.34,36.4
64.41,127.14
68.17,100.31
67.99,101.92
72.16,72.77
70.1,87.25
74.88,53.95
63.93,130.72
68.85,95.9
69.03,94.48
71.39,78.16
73.62,62.28
80.29,15.94
69.14,93.65
69.34,92.44
74.75,54.43
71.06,79.83
77.59,35.2
67.1,108.41
76.35,43.6
66.04,115.33
80.69,13.28
72.3,71.69
70.73,82.77
70.01,87.72
75.59,48.85
74.02,59.73
70.99,81.12
72.42,71.01
69.63,89.95
67.57,104.66
72.52,70.34
74.87,53.74
70.13,86.65
72.77,68.7
68.84,96.09
68.28,99.9
71.51,77.53
77.32,36.61
70.8,82.01
69.24,93.1
65.35,120.43
67.25,106.8
66.06,115.09
68.1,101.05
66.83,110.21
73.33,64.8
70.86,82.12
66.19,114.62
68.27,99.73
72.42,70.84
74.4,57.35
74.72,54.92
71.53,77.06
81.85,4.83
69.23,93.15
75.94,46.53
70.53,84.19
74.71,54.61
71.23,79.23
70.19,86.3
71.27,78.91
71.93,74.47
64.24,128.26
78.49,28.81
75.1,52
66.97,108.85
64.23,128.17
73.59,62.87
74.97,53.2
75.49,49.65
73.06,66.37
71.24,79.22
73.57,63.12
68.27,100.13
69.11,93.94
79.18,23.99
68.63,97.62
71.16,79.5
67.39,105.95
79.87,18.62
70.27,85.96
75.96,45.81
76.02,45.84
67.65,104.31
73.25,65.02
69.15,93.94
61.39,147.83
76.41,43.35
74.63,55.26
67.55,105.36
63.16,135.31
69.2,93.54
75.94,46.02
74.13,59.04
71.38,78.19
64.46,127.03
77,39.27
76.08,45.52
74.86,54.08
68.07,101.12
74.43,56.61
68.6,97.66
69.78,89.04
66.54,111.62
73.43,63.67
69.49,91.41
75.68,48.23
75.54,49.43
68.19,100.09
78.42,29.16
77.7,33.86
69.64,90.19
74.12,58.99
68.01,101.69
68.67,97.11
62.63,139
76.51,42.53
73.22,65.32
73.86,61.04
67.69,103.81
65.54,118.51
75.97,46.4
65.02,122.83
71.81,75.36
68.37,99.54
70.74,82.76
70.54,83.93
79.53,21.27
69.66,90.2
69.15,93.76
61.93,144
79.04,24.76
72.05,73.74
69.82,88.95
74.45,56.8
68.26,99.83
66.84,109.64
67.28,106.82
72.04,73.61
73.39,64.12
64.69,124.76
79.98,18.17
68.63,97.01
73.39,64.2
73.65,62.53
72.85,68.23
70.96,81.86
68.74,96.23
71.73,75.45
74.19,59.1
66.49,112.4
70.23,86.41
68.91,95.51
67.87,102.43
78.15,31.06
66.55,111.79
79.33,22.97
77.01,39.27
65.02,122.71
70.42,85.23
76.24,44.61
68.4,99.03
78.35,29.48
61.22,148.82
74.15,58.9
76.53,42
72.46,70.68
70.76,82.4
70.74,82.89
70.64,83.72
80.71,12.54
78.61,27.6
67.21,107.38
71.7,75.78
65.94,116.06
72.37,71.29
68.31,99.77
70.48,84.58
74.63,55.68
71.14,79.71
72.71,68.95
76.58,41.76
65.49,119.61
74.49,56.38
69.57,90.66
76.62,41.36
71.3,78.85
66.92,109.2
74.59,55.71
71.55,77.27
74.46,56.79
67.67,104.4
70.18,86.79
71.54,76.96
70.22,85.92
70.18,86.28
73.45,63.82
67.46,105.13
71.64,76.29
67.89,102.45
73.84,60.82
