"","alpha","beta","gamma","delta","epsilon","zeta","eta","theta","iota"
"1",7.25721237099638,10.6976254737198,7.25721237099638,10.9329613379539,11.2304233242986,10.1717528451089,7.30862974977814,2.4075553403236,15.2517856601583
"2",7.67504701680611,9.10079357769655,7.67504701680611,11.0039855579919,10.9807779778206,12.0048221455681,7.40788894821914,1.50126542430371,20.2347272659177
"3",8.45206611846505,11.3853876490279,8.45206611846505,10.9235550428302,11.2863991013862,9.71657426873677,7.79689538734463,0.107739374507219,36.6033042986895
"4",7.54361572414699,11.7423787574456,7.54361572414699,11.0066638582432,12.219375583276,12.5087415791584,8.19390813168568,5.36318707745522,6.54557233765544
"5",9.0826868204409,11.1329991079077,9.0826868204409,10.8004939466137,11.8313569046336,9.53216388287672,7.71281008241419,5.12294393731281,17.3188132035149
"6",9.92757894715578,12.7485140009733,9.92757894715578,10.9549050016481,10.8761180901875,10.4362215839208,8.168948383669,9.60143896983936,36.9122315189048
"7",8.2832306650625,9.25243696371646,8.2832306650625,11.0004924737239,11.6542670064959,10.8436302584686,9.1646099884045,1.37647605966777,28.2526290367841
"8",9.96239967518784,11.3055185921077,9.96239967518784,10.8830155030332,10.6576230271393,11.9886499338824,7.72873810648753,9.58130596904084,34.9920696333637
"9",10.5458845820066,10.8600881886592,10.5458845820066,11.0985242259721,11.5313379069279,11.7763332487843,7.29914950819968,1.25677382340655,29.1940496024204
"10",7.99023638639483,11.4766294196448,7.99023638639483,11.0889924046494,11.7458850963143,12.3370447405333,8.34181814940803,6.40264857560396,12.5674228014831
"11",9.55741085359058,11.8481704957471,9.55741085359058,11.1308572490002,10.4659330195482,10.5294837342085,7.79691873512785,4.19581005582586,10.6181272054693
"12",9.1687815139711,10.7240173349591,9.1687815139711,10.9443621140059,11.6756090626565,9.12534057811733,7.70085662611019,9.15816269582137,31.5531184882948
"13",9.15525885830171,9.57929001328286,9.15525885830171,11.0706881627382,12.1064729328963,9.83942494439916,7.31472889332468,6.84703808045015,11.5011198565824
"14",11.3677647387093,9.99449734013542,11.3677647387093,10.9573960675148,10.4289707632536,11.4789837280454,8.3252155639683,5.32952956622466,10.7536449282181
"15",7.41435558648367,9.61588581733606,7.41435558648367,11.1707959474064,10.9782082780803,11.6028347772764,8.66537910187502,8.96575547987595,21.7967888872804
"16",7.89646649054334,10.8425540786821,7.89646649054334,11.0826850188367,12.0449373881046,12.028599684019,6.8928713373796,4.13144914899021,10.1498448769336
"17",9.90278705777699,10.0253300108125,9.90278705777699,11.0853718509137,9.70799635735931,11.0914631699757,8.13863247606812,6.61529843462631,10.4058207215655
"18",9.06831835155671,11.2546214133421,9.06831835155671,11.0084643550022,11.1666032573121,12.5251627389905,9.0997673269417,7.23410704405978,11.6833269184359
"19",7.85053204959875,10.5893820430784,7.85053204959875,10.9609281270064,12.7667771555065,11.5788689219555,7.3146626876097,3.03602402796969,17.3277447795556
"20",8.09872501952996,10.0708620453499,8.09872501952996,11.0772965101478,10.1413796156352,12.6408329725164,9.51385846445757,6.89756121020764,16.5758490271096
"21",7.8015464760164,8.57498501710324,7.8015464760164,10.9405858614066,9.90431837307967,13.523544253512,6.9937530201859,0.846878841985017,28.8622621240094
"22",8.48983617644961,10.0965738609093,8.48983617644961,10.8813195614281,12.4842666196379,10.9359311628091,7.80724955951475,8.71663390658796,22.041398625235
"23",9.30624634363881,10.1902565868839,9.30624634363881,11.0044782226053,9.45443183237222,10.3679012394745,8.49967902770598,4.45462039439008,9.1151537606496
"24",8.93212297233397,9.66336824581054,8.93212297233397,11.0522903174352,11.5134518604394,10.5101606457381,7.7203770388142,4.86664451193064,5.57437702407538
"25",9.37220242585506,10.0326477414142,9.37220242585506,11.0250418495216,12.4036288199251,11.1153516108737,9.10653199810926,1.57772902864963,25.6281297662868
"26",10.1444912217165,11.3681083179596,10.1444912217165,10.9772399587695,10.7217931977032,10.5307861789046,9.16991393168195,4.11454434273764,12.3308251355485
"27",7.56038784635081,11.1539990643556,7.56038784635081,11.1953055524152,10.5594818601713,10.8755202325787,8.47725990888045,4.05767201213166,17.6770989635244
"28",8.25459223268024,11.4335376047187,8.25459223268024,10.9232244607323,10.7031347691813,11.6247495479862,8.3256320850851,9.0803014091216,31.7252779296996
"29",7.91573971851893,10.6005168823511,7.91573971851893,11.0165203502265,11.1927977851511,11.9188136826864,7.59219892075923,3.19648647215217,13.4698729108404
"30",8.08818954068774,11.4340386359228,8.08818954068774,10.9571677724847,11.6185775274475,11.2021659149978,7.4495844411781,2.44535686448216,19.4724178999047
"31",9.2544738605066,11.8463435425779,9.2544738605066,11.09935075594,10.800434746801,11.2680277762425,7.71260742999432,6.69921378837898,17.4825737197299
"32",9.0545428435691,12.8362810633466,9.0545428435691,10.9580677279822,11.4769634298639,11.286279741127,8.43438590396368,9.32536757085472,31.2696071016506
"33",9.86939682821168,9.55439033199641,9.86939682821168,11.006005094747,12.5330602939117,11.6068749558781,7.63179216603725,3.72933308593929,9.6170701363425
"34",8.504177861205,10.8586562207529,8.504177861205,11.1797949454752,11.2788143016053,9.89579805336854,9.3670759827811,2.37861960893497,22.7697504266362
"35",9.78898395620531,11.2405847852545,9.78898395620531,11.0444775924848,12.7801426263952,12.5612994637642,7.33855654306185,2.55677543114871,23.0047073333685
"36",8.95172216819123,9.49834357003892,8.95172216819123,10.881781300308,11.6984929349276,10.9328191089213,7.70676080723844,3.10338485985994,15.7360144259607
"37",9.28444147880148,9.48595065366008,9.28444147880148,11.0067661390709,10.8995065985018,10.6424708343677,7.58872918803333,8.4662219020538,24.5671072566663
"38",6.6550869176451,11.0669677908391,6.6550869176451,11.1577617019871,11.4374080893112,12.1588883208783,7.55962563168239,7.81356628751382,22.7520618742107
"39",9.3521398699805,10.9158952532968,9.3521398699805,11.1959794467085,11.4299507344882,10.1361022357044,8.67615173410761,5.21890156203881,14.4013315542178
"40",8.26329070607093,9.87771174384671,8.26329070607093,10.9597921804273,9.43805053246952,9.28062084075892,6.34816121238371,9.46939114714041,29.8282707983881
"41",9.15286555481649,9.94426460020314,9.15286555481649,11.032198755247,12.298792326091,10.320977117551,8.84242945557789,5.98272009752691,16.7259616028722
"42",9.46663554044258,8.44980518022022,9.46663554044258,10.9167680239106,11.8528415224715,12.1111410992843,8.17169546195062,5.42931235628203,11.1381741308313
"43",7.65137833362803,11.4181113462781,7.65137833362803,10.9814741151963,10.689105412038,10.3969452136162,8.09200687995357,6.62862018216401,8.09170329446319
"44",8.62866909542232,8.65923415016029,8.62866909542232,11.1726363086982,12.4290526927623,12.2591032185464,6.84131120680532,3.27478084713221,7.02622033397876
"45",11.0481950070255,10.1764889664466,11.0481950070255,11.1120668294052,10.860311230355,10.2006912930531,8.36918683489533,7.1917148726061,11.0990379765832
"46",7.96964631010539,11.5999356090696,7.96964631010539,11.1501952999115,11.2730390706106,11.9938782471594,8.09382644513076,5.35592658445239,8.48599337691299
"47",8.1910862919028,11.0358468322496,8.1910862919028,10.9817987262575,8.70268255090314,11.0652661238521,8.96143432517977,7.55677030188963,18.084311929633
"48",8.10048753111642,10.5309532483806,8.10048753111642,11.0376414536981,11.7129955613351,11.6954787392959,8.58016657533354,7.47911676298827,17.315337865525
"49",10.3216491951596,11.7299000057138,10.3216491951596,11.0506577460021,5.23544486173648,13.756020220193,7.38054229120435,6.25377458985895,14.0558714739221
"50",7.09741015561385,10.3204735340347,7.09741015561385,10.8928450988925,11.5675786464731,11.1642534738532,7.66701490403568,8.20757728302851,14.7404504988633
"51",7.56483803104535,10.4409253520616,7.56483803104535,11.2209955597794,11.1938207963621,10.0975909498664,8.06153208417087,8.18391897249967,20.7192241763677
"52",9.04659010794144,9.67485917660606,9.04659010794144,11.1432397225621,12.7061024557066,11.5190837001836,8.19731049789292,4.01097443187609,9.1240829443639
"53",8.94980917539478,10.6978636614965,8.94980917539478,10.9915823952931,10.4070028333248,10.6607731004067,7.54371064607188,1.41092508565634,28.1703612145902
"54",7.71246833321064,8.78172158432291,7.71246833321064,10.9471944358272,10.8455975890223,11.6091001987825,7.07002207835243,9.89089884562418,34.6703007292633
"55",10.154112449559,10.0229007367233,10.154112449559,11.0656338845952,10.7037573062344,13.2923583306503,7.64517658398498,8.72667633928359,20.3911597881098
"56",7.62426190796015,9.44862426776916,7.62426190796015,10.8238043699428,12.4039072610251,12.456415395875,6.74278518458806,4.03878869721666,16.7616164690048
"57",7.85170127680415,7.84186191791127,7.85170127680415,10.9936409874345,13.0206676457154,11.9631420231432,6.48694444517646,9.9616572377272,32.4760371488664
"58",10.4162577488523,9.61519473254425,10.4162577488523,11.0709572097884,11.7209073228474,11.5859296924013,7.74831822260833,1.29052802920341,21.877956811069
"59",9.10576361211613,9.94620354723424,9.10576361211613,10.7568750117677,10.9660409623331,12.0384446080009,8.2817151242851,3.51937156869099,11.6729687458677
"60",8.61534062333416,12.2236643085873,8.61534062333416,11.1088508928969,9.18440327821485,11.7529308201252,7.35174261639605,9.1339153633453,22.961658757005
"61",10.7844821649779,9.36103669251782,10.7844821649779,11.0185381313158,11.2647136886461,9.92854679981805,6.40382446088048,5.0709767639637,12.2544325130696
"62",7.8847067238436,11.4528328950888,7.8847067238436,11.1798463125008,10.0447182758675,11.1791707066508,7.9825326297242,8.15029639517888,15.5639669042163
"63",8.92785034091891,8.73759210371257,8.92785034091891,11.1822855233462,11.4281625928492,9.77466367319696,7.94616853205443,7.96014870516956,18.2561508623845
