"","alpha","beta","gamma","delta","epsilon","zeta","eta","theta","iota"
"1",6.68309187570038,6.91048733517824,6.68309187570038,14.2784245298766,10.6023931297023,11.3517556703188,10.0337358778105,8.38717568200082,-6.3627984412839
"2",8.59826911269468,9.19707482610628,8.59826911269468,2.34230254721996,10.7350279240643,11.7252009144458,8.42515045966878,2.61600796598941,4.98171653517392
"3",7.2377856296541,9.03396288925172,7.2377856296541,-2.36868981350026,10.1288924975994,9.83713913982757,6.94788349531797,5.0622566905804,17.1597342337349
"4",6.57090969675924,11.4451651607883,6.57090969675924,7.64374029938706,11.0994384393041,10.3892766241718,13.7889146645842,4.26879111444578,13.5685021360959
"5",8.33224444901342,10.1549332810827,8.33224444901342,6.17740317481234,11.1099141866419,10.0647988682769,7.75938937928173,2.22317445557564,3.73618374902385
"6",7.53093931239151,9.36736376040253,7.53093931239151,18.5062060120751,12.1482701863979,12.1327568859761,10.052454464089,6.51751522207633,12.2661643006735
"7",7.66501320641594,8.54211304594513,7.66501320641594,6.8064538405088,10.2082479247073,9.79068156861092,8.01767313425704,3.84469042299315,13.0935206237891
"8",9.53625215550584,10.4359507027353,9.53625215550584,6.77949653558799,11.0049707085114,11.3732075610763,11.6766239427053,2.70601498428732,6.13379998837677
"9",8.60999453325369,10.7413152035579,8.60999453325369,10.9924925717974,11.2765333562665,10.918232488517,8.97421113221938,0.95080702798441,-5.36268470976434
"10",8.51633569843567,8.90689950785482,8.51633569843567,1.5888176556783,14.8236632173268,11.7899867157474,12.733095548292,0.0734984828159213,-13.2660477835994
"11",7.92569143867689,9.82986738898528,7.92569143867689,10.7861339749963,12.1661434890035,11.4689336557397,9.43176318810884,9.07805953873321,-11.427563480784
"12",7.39484305362381,9.3599608127679,7.39484305362381,7.05335178394971,10.0482445600096,9.41907827373323,5.88181559737854,4.76522918324918,9.82696497768207
"13",6.29035481510108,10.0147919865989,6.29035481510108,7.06601911854708,10.5238755101713,10.1059699556507,13.1471601433526,1.09840201213956,-9.22489327208893
"14",7.73130689461883,9.5150644571843,7.73130689461883,8.54389261683732,10.6125804606823,10.7041306421181,11.0777417436103,1.45019581308588,-1.55901978631115
"15",7.35140849324469,8.78655172397446,7.35140849324469,2.36941072517346,10.9541276763161,9.62999053500911,9.079823663332,2.93628387851641,8.22194350652098
"16",7.90588987320522,10.3555910091261,7.90588987320522,5.39135023573217,11.7447001067837,10.7843719996253,8.59050516346336,5.78224717639387,16.9190864755179
"17",7.91445904892475,8.36165423258842,7.91445904892475,7.96402629998428,12.4003920996232,10.9481866670406,9.45444118090584,3.21006553713232,6.0256695809308
"18",8.11953107089329,8.25676020486072,8.11953107089329,14.777725377714,10.5349497566168,10.2190343171957,6.51793726324216,1.97351745562628,-1.26233714571553
"19",7.88370360733132,9.34500470781853,7.88370360733132,9.46431983276317,9.70833481972735,10.1742221360557,7.48054354683581,3.63031106535345,10.495915598083
"20",7.05617276380844,11.0467327395734,7.05617276380844,12.9896646644278,9.49355505582482,10.6849984303831,9.7314195128391,0.754133558366448,-9.38635997833627
"21",7.96626207608818,9.40248905559932,7.96626207608818,6.92425860007796,9.93567790602076,10.7624025773335,9.05739829985382,1.30102115450427,-3.41306851488222
"22",7.41457244298033,8.91400720835108,7.41457244298033,6.81843041729347,9.67624524737185,11.9777490371595,7.8169835128851,1.22283066855744,3.0585143572005
"23",8.61285136303686,9.66067271112643,8.61285136303686,10.3873521540363,11.5308608286753,9.31643359773956,9.22831396101737,7.17689096461982,4.54290620643265
"24",9.51712249462332,11.0956468128585,9.51712249462332,13.0002662295277,9.55550647494342,10.8774486109632,12.2038026186342,9.81577479979023,-13.3463377440618
"25",8.65738043675104,9.48690689822061,8.65738043675104,13.9873411657559,9.54431248128584,10.467031662642,8.52876583801563,0.540024568326771,-10.3438590394568
"26",6.92581866338826,9.81730305429454,6.92581866338826,16.8095230763019,12.3812808920165,9.94891863341637,11.0244677281318,4.38230642583221,8.43041283557746
"27",3.53043559056999,9.68718080714791,3.53043559056999,9.92736600125103,9.02635504096242,11.7060238886552,8.46939779155828,7.23012690898031,6.15766906152763
"28",8.3690450207269,9.98763196081735,8.3690450207269,13.3193729341354,10.1028657006665,9.76284881685196,12.4852976368982,2.94519481481984,10.0358136057684
"29",8.16922669128094,9.7674567266856,8.16922669128094,13.6715324789446,10.1845942903672,10.4713337798117,11.8525241462721,4.44623477989808,10.3436525699253
"30",6.17780968162724,9.61890440597296,6.17780968162724,4.19590535835112,11.3683514755842,11.447162549376,9.36532178948297,8.19724393775687,-1.15028713805591
"31",8.06735769969999,9.51166225052543,8.06735769969999,7.85963289889374,12.0886608908837,9.57636467524446,11.3559373599228,5.50584378885105,9.05574484167112
"32",8.01710596173135,10.567315629052,8.01710596173135,13.1883619965999,11.623611678393,9.02345541542105,11.5355833091033,9.23629224067554,0.00891869135013934
"33",7.65634063221616,11.3443417825699,7.65634063221616,5.06821979909981,9.26515781477743,11.3635400079149,11.6641775447141,0.0556354457512498,-9.31791402301694
"34",7.33210780330844,9.81417696463241,7.33210780330844,6.15523605046961,9.65143127291593,9.12337347324114,12.2659643690887,4.48500203667209,11.5101652886729
"35",7.74425543126761,10.3193042244572,7.74425543126761,6.21041321852973,10.3221060848529,11.2013169422582,8.72461155260783,8.41978745069355,0.78272771089531
"36",7.53879204144649,8.2907651238914,7.53879204144649,12.825016178109,11.6029002378852,10.1360096689333,12.8838191862522,7.89118006126955,-3.03015152124475
"37",9.47164158242604,10.5977640337826,9.47164158242604,11.2656922420016,10.815856642726,11.0337601479267,9.15686250521537,2.70889311796054,5.32704408809975
"38",7.90803968326299,8.45487065025462,7.90803968326299,1.53555110239027,12.4037712324678,10.8889298173093,8.51706283101118,7.67294476740062,2.81262682386043
"39",8.33519429809499,9.65755717958754,8.33519429809499,6.28427433038973,11.4519561060985,12.0155846615596,8.66127446770641,6.77975226426497,5.789247211105
"40",7.7681354068034,10.4071242243164,7.7681354068034,10.365605429282,10.6964466080953,9.12039262088991,9.404583797855,7.41354930214584,6.33833778236175
"41",8.52665255847355,8.98059174595614,8.52665255847355,-1.31612241231273,10.9706603342187,8.62483382924944,9.06962466996567,4.29662155918777,11.4440050569383
"42",6.92637393487142,10.7782918753819,6.92637393487142,3.31439393839833,9.45229602509132,10.3539628646618,10.975471293864,3.97997494088486,8.12733798763998
"43",8.7696818760249,7.61074560756789,8.7696818760249,16.4975256692963,11.5231812677209,8.97064364435993,9.16967879734819,5.75940079754218,-0.522635916256673
"44",9.77090537513974,11.546937089602,9.77090537513974,10.8195827950755,10.4466281116044,9.70880126746951,8.859036277988,5.27301789494231,6.96233069774915
"45",7.80381781073361,10.1858307222265,7.80381781073361,10.8523551078697,12.965141334105,10.2379050702044,7.71014655141179,3.59200889943168,11.3995680042721
"46",8.20474973501403,8.75229791225845,8.20474973501403,4.38000391858682,13.0632789194043,10.8422470349907,9.0319367846448,6.58601400908083,10.060038628561
"47",7.40340193106978,9.55395031090614,7.40340193106978,6.18456469442578,11.8082484170682,11.9273620083219,9.9466857472759,7.11983266519383,1.31101973909579
"48",9.17824774890517,7.42353274200375,9.17824774890517,14.6757970033335,10.5386363116309,10.5454928731377,9.1974947703968,3.79746452672407,9.16005778983538
"49",9.04942122154231,9.93954339001118,9.04942122154231,4.153656193981,9.97437072326926,9.0840957427357,9.75106688074764,3.11841876246035,7.45004766802292
"50",8.56098116613841,10.8371255663363,8.56098116613841,15.8845865631978,9.77930343014308,11.056106323301,12.251749241378,5.42702503269538,8.56597378812846
"51",9.45207518252091,9.23347945882721,9.45207518252091,9.9500106586205,11.1421231440524,11.0738333311613,10.9376226944383,1.75443625776097,-0.887910159966919
"52",8.40820153180892,9.81351327301789,8.40820153180892,7.27110751674692,10.5898262235564,10.2223501931501,11.6023944732373,2.72019725292921,4.87256036791456
"53",7.5596659590074,7.59579539793108,7.5596659590074,0.542160621466155,10.8666590736886,9.42492197486171,6.86411975643628,9.99582578893751,-15.3531057986778
"54",9.31856619740959,10.5671492528251,9.31856619740959,16.6817176630774,12.1974346417185,10.2431801032456,12.3083356527671,9.14298211690038,-6.23813351724666
"55",8.57138661114086,10.1451000213315,8.57138661114086,4.32313056649833,10.7402101683885,12.2474142532198,10.933309462517,6.65559331187978,3.97901897588938
"56",6.72001282086639,10.0382810256553,6.72001282086639,2.64615770117295,10.7484340372375,12.8691693399604,10.3433777107786,0.762284463271499,-1.94369424643937
"57",6.76112041133188,9.68200609734953,6.76112041133188,10.0138338236961,11.7530431525638,10.4109820671993,10.3503401251541,2.93471304001287,8.57833268687475
