"x","theotherone"
-2.24286,-1.00775
1.72819,0.4154
-0.0582,-1.43235
0.54223,0.00099
0.31759,-1.04946
0.53077,0.51337
-0.65075,0.43312
-0.55254,-1.37813
1.12853,-0.62791
-0.94452,-0.16921
-0.92718,1.34607
1.81624,0.4315
1.23571,-0.37462
-0.68336,-1.80611
0.89818,0.28188
0.84198,0.65165
0.21586,-0.01021
-1.75696,0.85973
0.27038,-1.66444
-1.12775,-1.11279
0.51535,0.44694
-1.44239,0.5915
-0.56162,0.29135
0.95809,0.67743
-2.28181,-0.41807
1.71553,1.28206
-1.49578,-0.6736
-0.2694,-0.25103
-1.40888,-1.823
0.73927,0.93489
-0.59503,0.2397
-2.23717,-0.8422
-1.1677,0.07649
0.02747,0.0955
-0.13397,-0.64871
0.77243,0.34263
-1.44579,-0.41776
0.41348,-1.26082
-0.64416,0.35027
-0.96598,-1.58058
0.26933,-0.69844
0.19686,1.04655
-0.1677,-0.00914
0.19841,-0.37097
0.74524,-1.48756
0.39637,-1.00011
-2.47464,-0.05534
0.39866,-0.62974
-5.5434,4.89614
1.46318,-2.50879
-1.66029,0.44669
0.11333,-0.20992
0.95964,-0.51201
-0.73905,-0.21318
-0.06523,-0.03761
-0.43562,-1.02578
0.24043,-0.53266
-1.2787,-1.5476
0.99309,0.13596
-0.22652,1.29217
-0.48704,0.20371
-0.15059,-0.48528
-0.7205,0.35913
-2.41131,0.22903
-2.48249,0.5422
-1.3884,-0.46291
-1.13301,-0.71138
-0.04343,-0.06741
0.9386,-0.35124
1.20076,-0.40465
-0.66967,-0.50593
0.4633,-0.52325
0.59537,0.05236
-0.04181,-0.83903
1.68692,1.27392
0.60157,-1.0476
0.66263,-0.27027
-0.20856,0.95031
1.79596,1.04069
-0.47314,0.50299
-1.45759,-0.46951
0.61202,0.05666
1.04936,1.78957
-0.13663,1.37502
1.55273,-0.34141
0.67975,0.54413
-1.63636,-1.97099
0.70976,0.42616
1.35947,0.16136
-2.95373,-0.1203
1.17777,0.74522
1.02233,0.36225
0.0945,-1.63447
0.20673,0.4742
-0.14285,3.28977
1.56907,1.14232
0.77095,1.25311
0.66507,0.21545
-0.25176,-0.84878
-2.01876,-1.34553
0.59186,-1.17428
-1.09293,-2.08696
0.3661,1.72047
-0.00051,-1.17092
-1.37275,-0.60933
0.82131,0.28363
0.46473,-0.12825
0.69923,-0.0811
-0.66688,0.4166
0.60142,0.66188
-0.44734,0.37712
-1.09196,-0.17156
-0.99131,1.05548
0.12712,-0.55242
0.27747,0.03049
-0.05724,-0.81194
0.11032,-0.4226
-0.48999,0.83313
1.0781,0.08289
1.45695,0.73739
-0.0934,1.6984
-0.77884,-1.05564
-0.80822,0.45816
-0.16534,0.74355
-1.54219,0.03886
1.6345,0.59787
1.33205,-0.73826
0.44011,1.25421
-0.71633,0.18465
0.32098,-0.72308
0.88059,1.54791
0.70694,0.42161
-0.52101,-1.05428
0.74865,1.43794
-0.48303,1.58814
2.09216,1.64225
0.01408,0.37868
-0.59806,0.65049
0.76365,0.1789
-0.57409,1.25105
0.9935,-0.06992
-0.71187,-0.16649
-0.40195,1.72134
-0.32106,-0.55303
-0.05237,-0.19049
0.39612,-0.3665
-0.40407,2.02631
-0.86347,1.04357
0.53359,1.30669
0.64062,-2.09422
-0.68213,-2.07349
1.24188,-0.75777
1.44247,1.55368
0.07158,-0.0183
0.66529,-0.95724
1.35033,-0.68619
-1.82896,-1.92583
-2.51169,0.52718
-0.34466,-1.81013
-1.0799,1.74454
0.23344,-0.94931
-0.19541,1.23514
-1.00338,0.45107
2.75878,1.20077
-1.32283,0.50704
-0.40452,-0.61139
1.08269,-0.66094
0.03695,0.07572
-0.86992,-0.40092
0.46853,-1.16892
0.27414,0.33505
