"x","theotherone"
-1.47889,0.12492
0.04212,-0.25789
0.60387,-0.07569
0.11354,-0.5029
0.23601,-0.80884
-0.23227,-0.19677
-0.3535,0.4364
-1.49196,-0.19879
-0.53137,1.46602
1.94565,-2.7006
-1.278,-0.37657
-0.97546,0.99209
-0.94556,-1.51571
-0.7764,-0.44891
0.07871,-0.14424
1.13329,-0.90318
0.64301,-1.56189
-0.05313,0.06346
1.9284,-1.97202
-0.82022,-0.02467
-0.11168,0.00759
1.92204,-0.6402
0.22423,-1.43633
-0.06092,-0.91763
-1.54276,1.10099
-0.60992,0.48656
-0.06546,-0.07383
-0.22509,1.10117
-0.01959,-0.20729
-0.92394,-1.57104
-0.11895,-0.02937
-0.05838,0.32926
-1.39913,-0.89217
-0.54389,-0.65987
-0.91026,-0.30265
0.08956,-0.73855
2.30177,-0.35599
-1.30617,0.48556
-0.16562,1.25943
-1.75751,0.97177
0.35393,-1.62245
0.68804,0.63805
1.33865,0.85316
-1.42351,-0.07171
2.71119,-0.91485
1.09437,-1.85249
0.37138,-1.3826
-1.59414,-0.2015
-0.59741,1.68049
0.61124,0.11297
-1.56821,0.18299
-1.91053,-0.68167
0.75953,0.90184
-0.82544,0.18623
-0.55166,1.26302
0.66396,1.32241
-1.18116,0.05576
-1.36656,0.05255
0.98949,-1.63752
4.82685,4.59065
-0.48649,0.82664
-3.24214,-0.56021
-0.20805,1.91232
0.13107,-1.12496
-1.42827,-0.13566
2.01808,1.58972
1.90618,-1.05051
-1.29574,-0.13166
0.17009,-2.04078
0.44279,-0.94297
-0.63742,-2.30687
0.55715,1.46806
1.46281,-1.28152
-1.07455,0.38976
-0.91313,-0.00963
-0.17897,-0.5362
0.08669,-1.08844
-0.11282,1.20842
-0.7602,-0.91222
1.55032,-1.42194
-0.72249,-0.7473
0.47088,-0.58442
1.41672,0.17983
-1.04621,0.89853
-1.35301,1.01913
-0.23787,-1.45699
1.73065,-1.11429
-0.62062,-0.64824
0.55375,-0.36525
-0.21697,1.46734
-0.78649,0.26616
0.51653,-0.1648
-0.06857,-0.07185
0.42964,0.3872
0.88983,-0.83306
1.18649,-0.62239
0.28671,0.58102
-0.9103,-1.28767
0.44795,-2.73023
-1.21553,0.81738
-0.81449,-0.75385
1.14257,-1.05542
1.71093,1.41935
0.23663,-1.44358
-0.84691,-3.40848
0.13241,-0.22452
0.54626,0.00543
-1.26267,0.60181
0.94709,-0.13096
1.73211,-0.20533
-0.98016,-1.50943
0.9894,1.00673
-0.89274,0.4843
0.04699,-0.63673
0.69749,0.20647
-1.23586,-0.86633
-0.85372,-1.54392
-1.04151,0.93612
0.98441,0.91217
-0.56585,-0.3665
-1.88829,0.34081
1.56414,0.32609
0.58013,-0.62114
0.76398,0.90036
0.95485,0.08439
-0.99622,-0.49664
1.51874,0.54772
-0.32185,1.03875
0.32208,-0.26706
0.41014,-0.31082
0.49194,-0.23287
0.73243,-1.18069
0.19859,0.30418
-0.8289,0.67776
-0.02968,-0.25745
0.0761,0.71421
0.8378,0.36122
0.01812,0.04863
-1.15248,1.74245
-0.50989,0.61977
1.51122,-0.74445
-1.713,1.55591
-0.38789,1.22907
-1.24999,-0.37075
2.01261,-0.30812
0.71805,-0.02438
-0.24871,0.8847
-0.97517,1.23898
0.28488,0.12997
0.86299,-0.08878
-0.11437,-0.45543
0.58527,0.46384
0.75373,0.48842
-1.1018,-0.21351
0.58646,-1.10981
0.37935,-0.20561
-2.08428,1.78029
0.92173,0.29215
-0.06733,1.25315
-0.73942,-0.41282
0.32577,0.41264
-0.23573,0.31948
-0.27918,1.4736
0.2407,-0.30069
1.38025,-0.57904
1.52515,0.49851
-0.69171,-0.79008
-1.0199,-0.5531
0.06814,0.40215
1.29599,-2.42168
0.50586,-0.1443
0.64308,0.20622
-0.24011,1.76941
-0.83333,0.77758
0.05649,0.80423
0.51188,0.58317
-0.43925,-1.24787
0.4321,-0.32776
-0.43249,0.46063
0.82103,-0.41009
0.33374,1.00866
1.35768,2.01863
-0.12497,0.53725
-0.40215,-0.23438
0.76503,1.03034
-0.01429,0.34549
1.21007,-0.0722
0.47745,1.01173
0.29875,-0.92086
-1.7801,-0.17695
-1.10419,-1.43823
-1.12691,0.50131
1.04646,-1.33056
-0.12756,-0.48952
-0.50799,1.00477
-2.0382,0.14483
-1.41317,0.90953
0.38017,0.99464
0.19371,-0.75773
-0.55589,0.85975
2.06604,0.5138
0.18164,-1.97171
-0.20798,-1.1648
-0.85955,-0.5553
-0.14248,-1.00396
-1.44885,0.64089
0.38613,-0.68925
1.37221,-0.01874
-0.14277,-1.02398
-0.28062,-0.10422
-1.25005,0.94733
0.33995,0.29222
0.00471,0.0804
1.66962,1.00806
0.91712,-0.0395
-0.34598,-1.11574
0.54224,0.21305
-1.84097,-0.08595
-0.15876,-0.46313
1.27438,0.06392
0.29557,-1.18181
1.03355,0.1365
2.61336,0.35608
-0.43729,1.57909
