"","alpha","beta","gamma","delta","epsilon","zeta","eta","theta","iota"
"1",6.51178116845085,6.5850426439334,6.51178116845085,10.344061568898,9.80191476423162,12.6648564204242,7.86036245701502,8.26333165401593,19.6078128355711
"2",5.38984323641143,7.17011311895758,5.38984323641143,-3.23114996570927,10.5255465715873,11.9535468185651,7.52685722382707,6.75995662575588,12.510570309827
"3",4.3787594194582,6.34917173172542,4.3787594194582,4.07357842839955,10.9924052800143,10.7208720007488,6.93277819128314,8.99366909172386,29.9970678439683
"4",2.7853001128225,5.37921059815561,2.7853001128225,8.80430448502702,10.4257879722879,9.80670800230078,7.12216119904617,2.96659813495353,9.44904911251387
"5",6.12493091814311,7.73725674315795,6.12493091814311,12.4786331770217,8.82492932089116,11.1888510126955,9.62888288749146,3.85464416816831,15.1155306949145
"6",4.95506639098477,8.26916350120261,4.95506639098477,9.60941806325699,12.0772574102284,9.80568715333537,7.73880832530014,9.05349676962942,25.2034413729487
"7",4.98380973690105,6.44067790647745,4.98380973690105,6.74160995877369,10.8328446755806,9.33740462657125,8.61920416961718,7.81176410615444,20.4775487445866
"8",5.9438362106853,5.49612872009538,5.9438362106853,11.475815076748,11.440091841576,11.8554424743152,8.62800512054342,5.42550917714834,9.97660736659432
"9",5.82122119509809,7.39165978138089,5.82122119509809,5.84230564641711,10.9145792421139,10.8523892787008,8.61059686427672,6.16280185990036,6.6417630005031
"10",5.59390132121751,6.70470933880909,5.59390132121751,0.246452073306058,10.3794390164326,10.7525176462406,8.23584700765203,9.25736116012558,29.3392924902182
"11",5.91897737160822,5.01620006887823,5.91897737160822,5.6471684286615,12.4245371007999,10.5080916126024,6.99811526066188,3.02508435444906,11.6658755425971
"12",5.78213630073107,6.75155033538334,5.78213630073107,4.95461493586817,11.7251300818701,12.4670139972391,7.19239699778427,3.63235213793814,15.8058339154177
"13",5.07456498336519,6.11911814177492,5.07456498336519,7.62328036346389,9.40314858330267,9.5664410611083,8.60111295563675,9.60560950217769,28.3145732786973
"14",3.01064830413663,6.40844989584266,3.01064830413663,3.86885894352069,9.75249027447492,10.7069125176295,6.95331718993379,4.19576285406947,4.3895669055904
"15",5.61982574789471,5.59284611306721,5.61982574789471,9.03774347059807,12.211225383586,11.7175920204227,8.42203207765092,5.64239503117278,7.42363636710055
"16",4.943871260471,8.55256038362053,4.943871260471,16.079690654425,10.0040296712309,11.441734617004,7.57316834113813,8.00476333126426,17.026523148663
"17",4.84420449329467,6.41828643931185,4.84420449329467,-3.21024306051895,10.9252339272327,10.5358646101963,7.68129918872509,4.78194958763197,7.15678860685182
"18",3.52924761610073,5.14390506344999,3.52924761610073,8.6933672464616,9.48166524975412,11.0894011237596,7.36834443960414,8.71663532685488,22.9818338236631
"19",4.52184994489138,6.94661191444255,4.52184994489138,2.15921600434545,11.5976501478633,10.958798687561,7.81588709098356,7.01587424613535,11.9801062398548
"20",5.4179415601997,7.01259412210854,5.4179415601997,2.6271582992188,11.5038669477518,12.8345628910901,8.70174787332144,1.28366638207808,22.373537878038
"21",6.35867955152904,5.76359177529378,6.35867955152904,-3.30804864965501,10.6393552022988,11.2539827885785,8.36298654203294,6.51633564848453,13.4472438332953
"22",4.897212272657,3.86049780402352,4.897212272657,4.47653613224891,12.4637465224449,10.4965736291003,7.81402868182127,7.99508373253047,14.8977634239547
"23",5.38767161155937,6.10893677313795,5.38767161155937,7.44614299144355,10.3989279881368,12.3379841421384,8.69600441975222,2.40165151190013,19.4120366931893
"24",4.9461949594171,7.31992611162355,4.9461949594171,-1.36285643927012,10.6178277106033,9.87903927072016,9.32480298731746,8.63995332969353,23.2403148161706
"25",3.62294044317139,6.68969519966046,3.62294044317139,15.4661227897712,12.0111086113394,11.6894735226337,7.99490485686812,4.7879485716112,9.91116861007923
"26",4.58500543670032,6.65123973169783,4.58500543670032,1.97533055805741,11.3683356610017,12.3822593340374,8.37639156248621,3.2974161580205,5.77196076903961
"27",4.60571004628965,7.31023920432318,4.60571004628965,-5.62089908372761,11.7615784856475,9.98570197905253,8.22257491925179,9.95425615925342,33.4903523134725
