"x","theotherone"
-0.01167,-1.5211
-1.33381,-0.06361
0.96989,0.41236
0.48588,0.87193
1.73258,-0.69512
0.42886,2.04469
-1.46091,0.78455
-4.69886,5.31172
-0.53295,0.98283
-0.73567,-0.85755
-0.32062,0.25651
-0.50956,0.22893
0.09843,-0.74612
-1.89068,-0.22161
-0.58076,2.355
-0.28173,-0.22269
-0.4054,-0.3713
1.20894,1.5813
-0.30498,0.82001
1.30166,-1.09676
-0.90636,-0.18754
0.32873,-0.44714
0.2014,-0.34588
0.54325,1.38491
-1.13069,-0.00268
1.05394,0.28081
-0.73384,0.21121
-0.01933,-2.79456
0.49672,1.48238
-0.65928,1.28125
1.35201,-0.04451
1.3983,1.00657
2.17817,0.13076
-0.89151,1.84691
-0.19927,-0.6758
0.47091,0.89444
-1.09841,0.28217
0.36428,-0.45292
-0.68444,-0.87372
0.04937,-1.14226
-0.91096,0.05671
-0.12604,0.30294
1.49146,0.95382
-0.07517,-0.0203
-2.66799,0.54402
0.08367,0.13984
-0.16076,-0.20127
0.33605,-2.30664
0.06489,-0.00194
-0.69602,2.43245
3.25182,0.84399
0.72356,-1.19687
0.56711,1.24099
-1.54557,0.50315
-0.15606,0.64016
1.38046,1.21153
-0.18438,0.03454
-0.66527,1.17702
0.32443,0.63167
0.97704,1.45036
-1.21592,-0.31895
-0.50022,-1.22936
-0.02509,-0.59191
-0.43237,-0.36313
0.35213,-0.12976
-1.63027,-1.47168
1.48093,1.77505
1.08556,0.88909
0.4764,1.17729
0.6973,-0.19506
1.14482,0.02608
0.66172,1.52673
0.29389,0.63548
0.43707,-0.70273
-0.42815,-1.34706
1.03233,-0.11038
-0.40226,1.1304
-0.28849,-0.65199
0.3502,-0.23771
0.80434,1.1778
0.32956,0.66932
-1.47135,-1.61593
-0.79679,1.1674
-1.49808,-1.10452
0.12691,-0.3625
0.47044,0.26072
0.24241,1.19837
0.18319,-0.32441
0.87593,0.38966
-0.36542,-0.247
1.17249,0.05728
1.13458,-0.06175
1.40626,-0.20049
-0.62953,-0.8687
1.41913,-1.62554
1.21381,-0.23254
0.10166,0.77279
-0.39083,1.84185
-1.50518,0.1355
1.27444,0.6921
0.12259,-0.80961
-0.82468,0.46234
-1.05679,0.10719
0.14127,0.95156
0.59057,-1.21515
1.22522,-1.48481
-0.03929,-0.79637
-1.44257,-1.56774
0.66525,0.65443
-1.596,1.57647
-0.50104,2.70007
0.27378,0.42742
-1.1564,-0.69656
-1.6399,-0.61024
-0.06935,-0.40926
0.13023,0.84686
1.63867,0.72419
-0.322,-0.79831
0.64236,0.69426
-0.28669,-0.47709
0.69007,-0.43117
-1.08299,0.82037
-0.57422,-0.71423
2.40787,0.15136
-0.15966,-0.10444
1.56127,-0.0527
1.34566,-1.09696
0.43803,-0.22641
-1.87212,0.63199
-0.04881,-1.09861
-0.54219,0.93328
-0.1044,0.67934
1.30068,-0.12883
-1.73565,1.19975
1.23026,-0.12275
0.38044,0.43769
-1.14738,-1.62096
-2.70688,-1.21665
-0.57096,0.41859
1.68407,1.3155
-1.75077,-0.04599
-1.35606,0.10318
-0.23678,-0.36688
0.89267,1.421
0.56975,0.73169
0.33801,0.36667
-1.43383,0.68982
0.40488,-1.25058
-0.1062,1.28631
-0.73606,0.02876
-0.46521,2.07591
0.08176,0.38965
-0.64295,-1.31166
1.19116,-0.51914
-2.2399,-2.02781
1.25848,0.06426
-0.39632,0.19827
0.80428,-0.33689
-0.88038,-0.12896
0.90806,1.12299
-0.35201,0.13737
-0.12765,0.59563
-0.35362,1.13693
0.90721,-1.16797
0.38928,-1.79957
0.54563,1.69469
0.12354,1.2426
-1.18109,-1.00819
-0.62232,1.56411
-0.77885,-0.00833
0.19565,0.22666
2.0515,0.48743
-0.24939,0.95663
1.02052,-0.44277
0.98028,-2.72454
-0.15,-1.35554
-0.29398,-0.77739
-0.96207,-1.91506
0.95035,-2.32075
-0.55601,0.32964
-1.12253,1.05943
-0.56347,-1.00789
0.09386,-1.42135
0.51692,-1.00052
2.3586,2.29006
2.09055,1.36444
1.14525,0.3237
-0.47935,1.43213
0.54999,-1.42492
-0.77741,-0.60694
-0.12753,0.43716
-0.01242,0.64342
0.45451,-0.44339
0.59412,1.98175
