"amaflix","netazon"
71.26,50.52
71.62,50.51
65.61,46.69
68.78,48.58
64.03,45.49
69.19,49.36
74.29,52.7
72.99,51.8
69.25,48.47
73.86,51.68
72.94,51.16
70.49,50.22
66.56,47.01
69.42,48.7
73.63,51.45
71.97,50.4
67.91,48.3
61.93,44.44
67.61,47.08
62.18,44.43
65.39,46.88
68.74,48.99
67.56,47.97
66.87,46.56
69.77,49.37
69.2,48.86
63.18,44.97
69.86,49.28
73.79,51.79
70.85,50.14
64.96,47.14
64.75,46.66
71.51,50.22
63.53,45.13
68.93,49.06
67.7,48.88
74.24,52.38
67.28,47.76
67.03,47.15
73.29,52.09
66.51,47.25
70.04,49.08
71.02,50.2
69.02,48.77
67.6,48.05
72.61,51.73
68.64,48.7
68.89,49.01
75.29,52.64
78.19,54.98
72.05,50.99
73.11,51.92
66.76,47.83
72.15,50.52
67.72,47.93
71.24,50.79
65.5,47.14
68.43,48.71
67.03,47.34
71.43,50.73
74.16,52.26
74.72,52.7
72.92,51.23
68.34,48.72
72.27,50.45
65.46,46.11
71.58,50.73
64.77,46.6
66.21,47.94
69.33,49.04
64.55,45.88
74.56,53.22
64.58,46.57
68.53,48.09
66.19,48.03
75.88,53.61
72.38,51.45
69.31,49.42
72.83,51.66
72.84,51.29
71.81,50.53
70.75,50.1
72.63,51.13
78.5,54.86
65.7,46.72
69.87,49.44
68.58,48.77
69.43,49.37
70.41,49.02
74.49,52.17
72.39,51.01
64.81,46
64.11,45.66
73.51,51.82
70.71,50.07
74.76,52.81
67.28,48.21
71.73,50.74
66.24,46.89
72.83,51.58
67.77,47.78
72.27,51.59
72.64,50.99
63.91,45.69
74.02,52.91
74.39,51.97
65.34,46.14
74.4,52.84
68.4,47.87
68.96,49.25
73.63,52.68
70.44,49.95
74.06,52.6
72.94,51.81
74.87,52.92
73.73,52.69
68.34,48.84
70.91,50.37
70.03,49
65.65,46.2
72.5,50.76
66.71,46.71
71.09,50.52
66.15,46.72
68.78,49.52
65.61,46.49
75.52,53.1
72.53,51.3
62.64,44.58
67.59,47.78
68.42,48.57
66.45,48.04
72.01,50.93
72.88,51.17
72.66,50.68
73.74,52.09
63.85,45.31
65.62,46.53
62.77,45.08
75.68,52.99
71.55,49.97
74.16,51.81
72.15,50.64
70.53,49.62
75.18,53.59
70.48,49.76
68.68,48.41
69.21,48.84
74.49,52.56
66.9,47.06
66.89,47.51
61.42,43.94
72.44,51.44
74.47,53.22
65.64,46.45
64.21,46.21
72.61,51.17
68.08,48.7
72.11,51.7
67.52,48.05
68.5,48.25
67.6,47.21
73.76,51.22
64.63,45.66
70.84,50.5
64.75,45.86
65.87,46.77
68.59,48.58
70.69,49.78
74.14,52.75
68,49.02
74.95,51.6
71.01,49.5
68.99,48.71
73.76,52.09
72.21,50.48
71.75,50.82
72.57,51.64
65.03,46.05
69.4,49.4
72.48,51.35
77.93,54.57
69,48.59
71.21,50.75
72.75,51.87
70.32,50.22
70.58,49.83
73.89,52.39
67.59,47.95
65.35,46.79
64.63,45.9
68.97,48.82
63.74,45.82
65.07,45.78
66.01,46.53
66.01,46.91
74.72,53.16
71.39,50.13
75.38,53.38
73.43,51.84
66.09,46.93
72.01,50.48
74.11,52.36
65.36,47.01
69.42,49.14
65.28,45.95
70.68,50.39
74.9,52.12
68.53,47.6
63.3,44.88
71.48,50.36
65.08,46.14
72.81,51.2
68.6,48.58
68.47,48.85
66.23,46.92
68.91,48.52
69.09,49.57
71.78,50.63
68.99,49.27
69.94,49.46
72.91,50.84
70.52,50.86
76.28,53.31
72.26,51.37
75.15,52.84
69.1,48.72
65.39,45.78
69.21,49.37
70.22,49.54
71.57,50.06
73.14,52.02
66.99,47.48
61.86,44.55
65.91,46.03
65.11,46.81
76.19,53.37
72.95,51.33
