"amaflix","netazon"
80.56,67.6
82.05,68.16
80.64,69.07
78.78,66.29
78.16,65.62
77.88,65.79
81.13,68.02
85.13,71.02
74.83,62.88
82.34,68.23
80.19,66.98
79.81,66.76
85.94,72.15
78.15,65.94
80.72,67.29
79.49,67.43
80.18,67.04
73.51,62.42
72.75,61.39
72.72,61.13
78.99,66.37
74.35,61.92
75.46,63.74
81.22,68.06
86.2,72.23
81.05,67.92
83.51,70.04
83.5,70.26
81.85,68.48
74.02,62.16
75.97,63.84
77.49,65.48
88.4,73.57
77.71,65.76
77.63,65.52
80.6,67.42
82.72,69.52
77.94,65.92
78.42,65.95
71.77,60.81
78.99,66.33
77.48,65.27
79.84,67.22
76.2,63.86
77.62,65.4
69.46,59.13
81.65,68.17
83.1,69.75
83.5,70.45
78.67,66.42
81.42,68.68
81.17,68.71
78.69,66.53
86.22,72.57
74.87,63.99
78.57,66.29
75.38,63.62
85.07,70.52
83.62,70.05
80.76,68.3
80.96,67.92
76.83,65.09
80.9,68.29
81.62,68.31
79.88,66.82
84.97,71.21
86.59,72.93
73.6,62.33
79.23,65.93
80.47,67.65
81.31,69.04
77.75,65.08
81.44,68.53
80.41,67.55
74.14,62.9
82.94,69.7
84.36,70.42
78.76,66.71
82.45,69.51
82.47,69.21
76.9,64.35
77.47,65.44
85.5,71.85
83.21,69.1
79.54,67.34
76.3,64.31
75.6,63.1
87.44,72.96
74.97,63.32
78.07,65.3
79.45,66.47
81.71,68.64
79.76,67.86
76.97,64.25
76.57,64.98
81.41,68.32
77.22,64.99
79.99,67.05
79.34,66.86
76.83,65.05
77.35,64.93
81.87,69.46
82.64,69.56
75.99,63.48
77.25,65.05
77.95,65.27
81.49,67.84
83.38,70.21
78.7,66.75
77.24,64.98
83.61,70.03
83.35,69.84
84.34,70.63
75.51,63.26
85.64,71.85
81.45,68.4
76.31,63.26
82.03,68.42
80.03,66.82
82.47,69.59
74.83,63.49
75.42,63.09
77.04,65.92
78.46,65.87
77.86,64.92
79.96,67.19
80,66.43
80.16,67.94
80.68,66.99
81.66,68.65
72.96,61.61
76.83,64.64
76.03,63.89
82.89,69.48
76.27,64.28
75.58,63.4
73.59,62.09
80.19,67.07
88.68,73.79
74.61,62.84
81.67,68.51
81.9,69.25
74.87,63.1
83.63,70.26
78.4,66.06
82.29,69.13
83.44,70
85.93,71.17
84.47,70.77
73.14,61.62
77.49,64.75
84.17,70.22
72.62,61.59
75.1,63.41
81.61,68.57
81.99,68.58
78.16,65.64
76.45,64.26
83.01,69.12
79.11,66.38
78.61,65.67
80.25,67.62
84.98,71.39
82.2,68.13
78.57,66.31
80.51,66.76
82.79,69.94
81.5,68.18
80.77,67.65
78.43,66.12
73.74,62.13
82.65,68.85
80.95,68.02
72.84,60.58
77.71,64.64
73.58,62.53
75.09,62.84
78.21,65.44
74.41,63.45
87.85,73.42
80.87,67.43
86.08,71.54
73.93,61.96
77.71,64.53
80.4,68.2
78.18,64.94
80.99,68.58
81.86,68.96
79.68,66.57
78.43,65.8
77.02,64.8
78.68,66.26
81.59,68.1
78.55,65.76
78.42,65.83
77.54,65.26
82.72,69.51
86.79,72.8
82.12,68.86
82.22,69.02
75.98,63.93
82.02,68.92
80.1,66.78
75.82,63.92
81.21,67.35
79.5,66.24
78.22,65.51
81.23,68.47
71.89,60.27
81.21,67.93
84.67,71.25
68.38,58.22
84.01,70.74
77.48,65.1
73.58,61.23
77.1,65.12
77.15,65.74
79.58,67.22
79.97,66.54
82.47,69.62
82.82,69.37
73.46,61.64
80.37,67.33
81.81,68.39
77.84,65.99
80.4,67.28
83.62,69.88
79.28,66.9
78.75,65.2
83.44,69.86
82.08,68.28
76.06,63.64
80.78,67.03
80.66,67.74
76.31,64.59
83.52,70.29
76.58,64.29
87.54,72.5
80.47,67.27
82.72,69.38
78.18,65.07
77.66,64.91
80.61,67.73
84.62,70.55
84.16,69.91
82.04,68.47
77.41,65.43
79.95,67.53
78.5,66.19
83.59,69.6
83.43,69.59
83.37,69.59
79.35,66.31
85.16,72.05
77.57,65.71
