"amaflix","netazon"
87.26,86.75
85.75,90.41
89.72,80.34
87.34,86.34
86.62,88.17
89.34,81.32
81.08,102.33
85.75,90.46
86.33,89.32
83.05,97.46
85.16,91.84
81.28,101.79
88.15,84.43
85.08,91.94
83.7,95.68
85.56,90.97
91.15,76.85
87.21,87.01
85.09,92.34
89.97,79.63
83.78,95.45
90.63,77.77
88.75,82.93
87.92,85.11
81.54,101.29
86.69,87.9
80.49,103.96
85.49,91.24
85.31,91.72
84.43,94.02
86.43,88.82
83.12,97.17
83.1,97.44
83.63,95.89
88.2,84.3
84.39,93.93
83.29,96.95
82.19,99.81
86.6,88.46
88.46,83.39
87.09,87.1
86.35,88.86
88.47,83.73
81.52,101.23
81.92,100.21
84.5,93.7
84.05,94.74
92.92,72.23
87.59,85.53
85.03,92.47
85.2,91.77
85.08,91.99
89.55,80.82
87.17,86.87
80,105.16
83.91,95.03
84.27,94.32
85.17,91.68
89.06,82.28
86.64,88.33
83.38,96.48
86.57,88.3
85.9,90.16
87.44,85.96
83.71,95.89
86.86,87.66
86.73,88.08
82.52,98.67
88.2,84.25
89.09,82.15
81.01,102.5
87.24,86.62
83.28,96.83
87.79,85.26
88.05,84.75
88.15,84.67
86.46,88.67
83.71,95.63
82.12,99.56
86.09,89.73
89.11,82.2
88.11,84.36
88.87,82.42
87.63,85.49
82.26,99.27
83.87,95.2
84.75,93.23
90.68,77.74
87.62,85.66
88.26,83.91
87.71,85.42
85.29,91.6
88.21,84.25
83.64,95.95
88.88,82.6
91.02,77.38
84.43,94.1
89.44,81.28
86,89.8
86.23,89.37
88.18,84.47
86.15,89.28
92.99,71.97
85.97,89.8
87.25,86.64
87.99,84.62
85.18,91.78
86.75,87.93
84.34,94.16
89.18,81.86
86.06,89.61
84.79,92.88
84.99,92.55
90.98,77.07
85.56,90.79
85.15,92.03
89.42,81.18
81.83,100.55
87.73,85.04
87.71,85.27
84.38,94.13
86.4,88.92
90.84,77.53
84.83,92.86
81.71,101.09
86.21,89.21
89.11,81.93
83.96,94.91
88.18,84.33
84.3,93.84
86.92,87.32
86.64,88.32
85.98,89.92
88.87,82.58
82.44,99.03
85.86,90.44
86.85,87.69
88.97,82.19
87.39,86.42
88.17,84.47
83.13,97.16
88.94,82.22
87.89,85.02
85.4,91.38
87.27,86.75
87.64,85.47
86.52,88.3
84.4,93.94
83.57,95.78
84.38,94.02
91.1,76.83
85.69,90.59
90.91,77.13
85.01,92.41
81.89,100.28
92.1,74.07
86.39,88.98
86.83,87.74
84.2,94.43
88.45,83.5
89.06,82.12
88.52,83.51
85.5,91.06
89.2,81.67
82.57,98.47
85.01,92.38
80.45,103.85
86.7,88.06
85.57,90.93
87.5,85.92
85.73,90.45
86.18,89.52
88.94,82.34
85.26,91.77
83.39,96.42
88.83,82.74
81.11,102.34
87.02,87.29
89.06,82.16
84.36,94.14
84.1,94.76
89.45,81.29
86.35,88.9
85.3,91.83
85.87,90.26
81.74,100.59
85.42,91.22
84.36,93.85
87.48,85.89
84.46,93.64
84.88,92.64
86.14,89.5
89.75,80.37
91.31,76.37
87.5,86.01
85.64,90.85
82.62,98.45
83.31,96.59
87.55,86.03
83.99,95.05
83.75,95.78
84.7,92.77
88.28,83.96
85.69,90.65
85.63,90.79
82.29,99.24
81.25,102.21
85,92.44
85.05,92.22
88.79,82.98
83.63,96.17
87.07,86.94
83.2,96.95
85.81,90.26
85.51,90.99
85.11,92.26
81.45,101.45
85.85,90.28
87.37,86.52
86.06,89.68
82.68,98.47
85.31,91.59
87.3,86.33
81.66,100.71
86.75,87.99
81.37,101.75
80.18,104.84
84.46,93.89
88.42,83.79
85.25,91.61
85.94,90.15
87.9,85.26
87.31,86.58
89.1,82.04
84.31,93.96
90.97,76.89
87.41,86.36
88.02,84.94
84.69,93.23
89.59,80.44
85.79,90.33
85.06,92.32
85.1,92.07
87.01,87.14
86.19,89.4
81.57,101.22
83.19,97.07
82.51,98.64
89.62,80.64
86.92,87.33
90.27,78.78
83.77,95.71
86.94,87.27
87.25,86.61
83.86,95.38
92.47,73.29
82.06,99.87
85.5,90.87
86.38,88.76
81.05,102.46
91.11,76.72
84.64,92.99
89.13,81.7
