"","alpha","beta","gamma","delta","epsilon","zeta","eta","theta","iota"
"1",13.8825590745894,15.6025118588493,13.8825590745894,-1.32978577610412,9.37121261207937,10.6073857751524,7.81444238541959,0.350224976427853,-15.2649101686305
"2",12.795565451919,15.0643741793672,12.795565451919,21.435407440666,9.1953099812738,10.7365622207199,7.13928522745944,4.56662034150213,6.7678963239321
"3",12.565903430956,16.7933875948286,12.565903430956,4.15216377337973,8.57083381484361,10.7213332825451,7.69645341745721,7.50029013259336,8.47799613824241
"4",15.3119899031067,17.6061382837486,15.3119899031067,8.50241366519207,9.34327367480924,10.3712694392458,8.30039156424213,9.42073493497446,-7.11416841340205
"5",14.0093440175285,15.3676911685123,14.0093440175285,20.0283984227711,10.8209226877675,10.5791833868135,8.66588452063945,3.84618410142139,6.82618957260196
"6",14.6247651867345,15.6631263097622,14.6247651867345,15.321128660369,9.04839120139469,10.8208628464367,7.57491205488833,4.28401674609631,7.882104520851
"7",13.7068473684179,14.7275513890172,13.7068473684179,14.418166424616,10.016572579385,10.6142725212802,9.1398959327349,5.03765967441723,13.3572240769394
"8",13.8468492246708,17.2582457993438,13.8468492246708,13.8424003412261,10.3705536728866,11.1697582863112,7.32481869238326,6.43274834379554,4.91514595789123
"9",15.2429749086935,14.9054534065761,15.2429749086935,10.0773777101986,7.49389272044886,9.63606627073691,6.76888523275769,8.69585309177637,-4.94005002580354
"10",13.5059202264154,15.6771977240343,13.5059202264154,14.286266678479,11.0134287800619,10.0254014464758,7.23035092218397,9.178803965915,-15.3844004188328
"11",13.0155729425462,16.3130082008803,13.0155729425462,10.6338893096131,9.31997510565283,9.85003545074363,8.70583087948637,1.00397105561569,-13.7024280183008
"12",13.3068508097364,16.2742800898902,13.3068508097364,11.7268761310127,9.98539034229568,11.1619976924318,7.65022484159276,5.39804075378925,2.46290909500676
"13",14.7425738195643,14.3088613756795,14.7425738195643,11.1626602401913,10.1659466580163,11.2348792247597,9.27849222187736,1.32776032667607,-1.65463857892384
"14",13.6236954176723,16.3217002145299,13.6236954176723,10.5107941116093,11.3567245252155,9.77151689182927,6.6818997918797,5.43372167972848,11.4673427737333
"15",14.657405308405,15.7630738048862,14.657405308405,13.3217877867436,8.44139024450786,10.5072805728229,7.53406618801667,7.04473650082946,6.63110615507237
"16",13.7345181654983,16.4836913672656,13.7345181654983,16.4730013637325,9.72980644066218,11.9324088441235,7.90907910380929,8.22590552270412,-9.18409458200265
"17",16.3080894371733,16.2991387470464,16.3080894371733,15.0500552293435,10.1503807051715,10.4952045437897,7.19744073277413,4.84158421400934,7.24987623067243
"18",16.53742008451,15.9668278017683,16.53742008451,21.0691995727839,9.84405107535602,11.7878918645642,6.55066457898364,6.99959894875064,3.88208899122847
"19",15.510335086049,15.8344192080846,15.510335086049,10.9809276282685,8.22760955070159,10.4216688143565,7.22792516948559,9.5160689484328,-8.2100366764258
"20",12.5138138410675,15.9779649454559,12.5138138410675,10.3797411236464,8.79912024096408,10.1441832921193,9.00017238763929,4.8316899756901,10.7094436725194
"21",11.3219536707564,15.2371996259034,11.3219536707564,15.6854863193131,10.6671812214115,10.3047303604446,9.19562891386714,3.44173296354711,9.14731201459405
"22",14.3185088954917,15.7627912692231,14.3185088954917,16.4609289247893,10.5800462706587,10.860837662888,6.51222225141742,4.21295643085614,8.13542071210068
"23",14.9678508721669,15.6337367254207,14.9678508721669,12.9135347549086,10.5156065699947,10.7079503054207,8.18616136369003,6.61798645509407,11.6602746504645
"24",12.9110421471938,17.1427476179197,12.9110421471938,17.8993725843361,13.4645212437878,10.4314399998641,8.2619545435597,1.1363792582415,-12.4130141475841
"25",14.1230168893034,16.0859310370759,14.1230168893034,15.4496054382071,9.07125452032837,10.0115215822617,7.96317998884642,0.322061523329467,-12.6238085921777
"26",14.5914901440769,15.1773087371456,14.5914901440769,15.6765042908834,10.4579926413828,8.86980668503944,7.68652492015932,9.76016700267792,-14.0635381883182
"27",12.5508415152773,15.3652416539975,12.5508415152773,27.9514747440058,10.0847940631842,9.68308086964668,6.87204876867156,4.70364160602912,12.5123760115984
"28",12.5271601486341,16.3295441930811,12.5271601486341,22.6623656569684,10.8085521158153,11.1580905792191,7.26690899422869,1.44797487650067,-1.11747637089071
"29",15.3054661638728,17.2034669501332,15.3054661638728,5.53918647533046,8.92360697147314,11.5952012928257,5.99460050472668,4.88691217498854,13.0955431763638
"30",12.3444701568674,15.7294574489949,12.3444701568674,20.7564935109442,8.14638246699119,8.46109899494647,9.30281941029659,2.72397281369194,2.49803133179645
"31",14.6776014829697,16.7001195583925,14.6776014829697,25.0325483010944,16.0841364813491,10.6841482565548,6.91567254355573,5.61810791259632,11.6318884369704
"32",13.343292671958,15.889523674308,13.343292671958,10.0492895240727,10.4515692818184,11.2762770746864,9.74301155292398,0.327142607420683,-6.9229231657053
"33",12.6914665358143,16.8360524118903,12.6914665358143,14.1826388945165,10.7116598757813,11.4335216891409,8.73782687517997,5.64659698866308,8.83028575705987
"34",13.6574610871565,17.660519250852,13.6574610871565,4.16098287253579,10.9298335867725,11.1837287203136,8.8332877263542,0.0226422236301005,-12.3883107151789
"35",14.3174085060111,16.1286188259939,14.3174085060111,8.72798422597478,10.1347081069047,9.6313413472039,8.45191377147694,9.4681262341328,-13.012865833138
"36",13.5476344610257,17.0522303508399,13.5476344610257,7.96816080311708,9.28974675444549,10.2572649014935,8.17343860446295,5.60236863559112,3.70786691206374
"37",14.0134859613453,15.8529982309275,14.0134859613453,-4.1001261842083,8.8298792921554,11.8114562075573,8.6131521057482,6.97117190808058,-2.79999115248022
"38",14.1711256113356,16.9803667986251,14.1711256113356,9.37047320281541,10.1881478355903,10.0040811391569,8.26143030476874,2.89332660380751,3.93666601434864
"39",13.1214861487992,17.9245652958578,13.1214861487992,16.419038148226,10.5855865815018,10.2514727634062,7.17647379919301,9.78511536959559,-13.478186527329
"40",14.0196650938018,16.8752666174743,14.0196650938018,17.0301483189494,9.57735151838692,10.6433017822641,9.88619041730759,6.39287278987467,5.20455906972032
"41",13.8755610242672,16.1174237286247,13.8755610242672,16.5698897882096,11.2754181311179,9.86470604180587,8.48504249654374,5.570830386132,5.23570913152205
"42",13.1958628257431,16.7846778900669,13.1958628257431,18.2130485660881,11.1370966405804,9.65542681032241,8.79345168629896,4.02442373568192,10.0611166839414
"43",14.4851293644622,16.7129041076578,14.4851293644622,13.8967714531436,10.8961851806414,13.3881808855585,9.06863194016548,8.98533454630524,0.798506265170054
"44",14.9712938793223,14.3997480473859,14.9712938793223,10.6408360835349,10.6119575310384,10.1372051876172,7.99637386188035,3.52764878422022,8.92209412405469
"45",13.1565037472998,15.9275434152892,13.1565037472998,16.5686699134006,9.85550041691849,10.1612844814844,7.34543228970503,4.60504957009107,-0.0384168276843209
"46",15.0585368262508,15.9156503907413,15.0585368262508,13.8635419943596,9.97435460461562,9.6219847049874,7.89345202736028,6.73773363232613,5.96182880102433
"47",13.2971360033742,15.7445027282453,13.2971360033742,11.3244183568726,10.0165011234635,10.0503681710479,8.71210005904584,1.9197252066806,2.2479530595303
"48",12.6125814860099,16.3268395234639,12.6125814860099,15.8432258927961,9.90770389532375,11.5973699466596,8.49330770353578,7.31252736179158,1.84863702344682
"49",14.9858285993074,16.4491843301404,14.9858285993074,16.3919298685264,10.5634215396035,10.5362652821962,6.77510098877821,4.01499247178435,9.49270884652828
"50",14.3684823389736,14.7360814026128,14.3684823389736,10.2254863050076,9.83654244865029,10.3480752576175,6.22254986062474,5.96579325385392,12.9311179925176
"51",13.4890313007454,16.4417015214941,13.4890313007454,12.5284304481254,9.55696795414046,11.7921263460568,6.4689345756451,5.25920059066266,8.13556394247494
"52",15.4717800948456,15.8251505855973,15.4717800948456,13.8904496905024,11.6812746873274,12.0273656754113,7.24729860814472,5.65353829879314,10.1965062435634
"53",13.6150046715598,14.7994758779467,13.6150046715598,8.49843191456097,9.43935357405747,11.0202150541631,7.95714090803897,2.92115600546822,9.8011113039408
"54",14.9261773364479,14.7387873934725,14.9261773364479,18.8088974863812,11.8156006932012,10.0542722447613,7.71132854090847,7.98436113167554,-2.226556188847
"55",14.7254487570391,16.334356815798,14.7254487570391,16.0621118899153,9.73604500943661,9.04629135849555,7.73257316412646,0.897287668194622,-7.24121132938371
"56",14.0747912228921,14.9059161849462,14.0747912228921,2.72057111202899,10.7810086998277,11.1110749910161,8.80050257974389,4.9844352947548,15.9525693490395
"57",15.8006062678504,14.8150707983832,15.8006062678504,32.4403108904077,10.4418793649322,10.6469510331655,8.8451394070781,3.33627957617864,6.56840936194891
"58",13.7591358350292,16.122746837677,13.7591358350292,19.685728989073,8.71759105468641,10.476088359486,9.04150017855435,8.0682404153049,3.72628559905172
"59",12.8385525807004,16.0197999063804,12.8385525807004,10.2789475488558,9.72236075493687,10.5497248273023,7.60492343378254,2.27295850403607,-0.0269406686762443
"60",14.4890057083782,15.4930832231861,14.4890057083782,8.04128356063286,10.1677046264791,10.6486785950399,9.29573162438097,4.29821463068947,7.81694850663739
"61",13.5918118780252,15.2814430954194,13.5918118780252,20.8197095558574,8.74133097246449,9.81494519431741,12.8287372506375,8.78770544892177,-9.24155246032609
"62",14.9234293580366,13.8800444198116,14.9234293580366,7.18365565500566,10.5796981340476,12.0241356876746,14.9730929738919,6.14358574151993,-0.320204876160217
