"x","theotherone"
-0.8023,1.715
1.52422,0.92288
-1.58531,0.86193
-1.08818,-1.00172
-1.3357,1.49375
-0.86275,-1.92238
-0.43182,-0.93824
0.21649,-1.49063
-2.62834,0.64103
0.37085,-1.1453
1.01678,-1.37765
-0.23587,-0.24647
-0.48667,-0.33646
-1.00669,-0.28094
-1.04932,-0.29866
-1.00602,-0.43736
-1.31984,-2.5641
0.22767,0.14276
0.17347,0.61517
-2.45215,-0.56545
-0.28022,-0.81223
0.99621,-0.59602
-1.85264,-0.37079
-0.44011,-1.21975
-2.79194,0.42034
-2.19065,0.60531
0.52867,0.18713
-0.74581,-1.80485
0.55903,-0.37831
-1.16582,-0.48042
0.22586,1.97428
0.19604,0.26851
-0.17362,1.5616
0.37301,0.47731
0.20151,-0.56479
0.30506,-0.73284
0.16823,-1.44332
-1.27723,-1.55734
0.35438,-0.40391
0.94533,-0.11925
0.48619,0.49003
1.4637,1.26006
-0.59921,0.69003
-1.164,-0.50316
-0.25082,-0.09468
0.5643,0.73241
-2.57905,-0.42389
2.8318,0.24505
0.96919,-0.47937
0.59464,-0.2206
-0.49628,0.07489
-1.43979,1.40837
0.01891,2.37109
0.11973,-1.83291
0.67351,-0.18299
1.50579,0.20318
0.08946,1.88964
0.1273,0.28341
-0.97101,-0.16558
0.23649,-0.00945
1.12327,-0.25871
-0.62638,-1.28231
-0.0525,-0.17499
0.03396,-0.03993
-2.09458,-1.50927
0.58282,0.82183
-0.1562,0.46238
0.03201,-0.89054
1.00274,0.21456
-1.36033,2.3311
0.11977,1.72165
0.07268,-0.11814
-0.16315,0.67927
0.92142,-0.36863
-1.53642,-0.36405
0.97653,-0.67084
-3.31645,-0.26662
0.60752,0.31267
0.29726,-2.30187
1.39805,-1.28288
-0.36086,-0.66927
0.03353,-0.61185
0.5329,0.98017
1.61085,0.75239
-0.81309,0.17846
1.90068,1.32645
1.51347,1.81641
1.30162,0.4824
0.9203,0.56662
1.46757,0.84747
0.46491,0.37339
0.94137,0.79139
0.57556,0.05481
-0.27613,-1.12108
-0.10094,-0.01073
-0.15394,1.81066
0.40716,0.5178
-0.48011,-0.60072
1.5018,0.06352
-0.21124,1.92797
0.04493,1.20589
-1.19993,0.15954
1.39524,-0.26036
-1.30701,-0.65781
0.16456,-0.75548
0.8956,-0.32353
0.6468,-0.99711
1.58776,-1.36831
0.05691,-1.30255
1.17707,-0.57534
-0.94898,-0.82676
-0.09979,0.20706
0.08959,-1.30445
-0.02549,0.8984
-0.61546,0.20239
-0.22685,-0.63922
2.20215,-1.38096
0.06546,-0.29931
-0.14669,1.78823
-0.02481,-0.34074
-0.84923,0.50358
-0.811,-1.53171
-1.418,-2.07862
-1.42725,-0.23483
-0.34356,-0.84049
1.16844,-1.3926
1.20685,0.66652
1.92637,0.41433
-0.41374,-0.30406
1.56717,-0.28661
-0.67916,-0.07208
1.19496,-0.07083
-0.57148,0.00099
-0.31347,-3.08961
-0.38432,0.16356
0.91375,0.8639
1.75231,0.91697
-0.26876,-0.34131
-1.08487,-0.15812
0.63124,-1.20001
0.29719,-1.28566
-0.45796,-0.19642
1.34988,-1.70669
-0.01997,0.44839
-1.24308,1.18609
0.31902,-0.72893
0.0032,1.22445
0.52588,-1.19532
-1.64786,-1.30141
-0.4699,-1.74815
-0.2467,0.20934
1.15064,0.12728
-0.36089,-0.17918
-0.56819,-1.0552
0.54247,0.91243
1.20237,1.1554
1.25263,0.86721
1.18813,0.00717
-0.62349,1.11362
0.19431,-0.29134
0.68482,-1.59694
-0.56185,-1.71143
-0.8914,-0.35832
0.75983,-1.48019
0.01797,2.04114
1.70883,0.9903
-4.63828,-4.81234
-1.13922,-0.49316
0.58707,1.22275
-0.30705,0.49654
1.39122,0.21526
-0.89135,-1.54613
-0.18009,0.15665
2.26539,-1.38723
-0.3397,-1.64741
0.02776,-0.8659
