"amaflix","netazon"
80.38,79.74
75.02,80.22
70.69,80.99
78.36,80.3
73.14,80.63
76.45,80.21
72.99,80.3
70.02,80.64
75.26,80.51
68.65,80.93
76.1,80.31
77.61,79.76
76.24,80.31
79.97,79.48
72.16,80.54
72.15,80.87
72.54,80.58
69.82,81.33
78.13,79.62
73.64,80.18
79.65,80.09
82,79.18
81.66,79.38
80.05,79.58
83.35,79.2
77.58,79.9
76.38,80.14
70.55,80.67
81.89,79.48
75.08,80.74
83.83,79.25
68.33,81.05
72.36,80.35
83.58,79.05
73.8,80.25
73.1,80.47
78.55,79.79
74.21,80.46
79.46,79.65
69.36,80.79
79.85,79.48
78.78,79.97
81.53,79.67
75.6,79.94
73.32,80.38
72.86,80.62
70.69,80.61
75.26,80.1
74.55,80.14
75.47,79.94
75.46,80.47
71.89,80.65
78.25,79.08
64.88,81.41
66.39,80.98
68.96,80.94
70.91,80.42
67.41,81.2
80.81,79.64
75.21,80.24
84.95,79.14
77.07,80.35
75.62,79.91
73.84,80.06
69.37,81.04
66.71,80.88
66.41,81.32
72.03,80.26
78.17,79.87
74.86,80.72
74.99,79.86
81.09,79.41
81.42,79.7
80.87,79.66
80.08,79.88
82.35,79.19
72.97,80.85
75.4,80.4
78.43,80.01
79.65,79.48
72.53,80.34
75.71,79.57
74.98,79.98
74.56,80.01
78.78,79.83
81.4,79.38
71.45,80.33
83.13,79.34
76.51,79.74
71.29,80.49
74.39,80.42
79.33,79.63
73.86,80.13
85.19,78.99
87.34,78.44
70.35,80.79
81.86,79.9
79.38,79.69
74.16,80.3
75.23,80.02
82.99,79
76.22,79.95
71.38,80.45
79.56,79.71
73.25,80.47
73.71,80.18
73.77,80.52
83.69,79.39
72.54,80.58
74.52,80.29
71.34,80.81
71.9,80.26
76.02,80.25
66.65,80.97
75.82,80.24
80.28,79.62
72.3,80.7
73.42,80.64
72.68,80.16
73.43,80.59
69.14,81.07
73.53,80.26
72.21,80.59
77.36,79.49
76.95,80.13
81.53,79.43
73.87,80.2
69.04,81.09
79.58,79.47
72.58,80.46
78.83,80.04
71.75,80.74
82.58,79.5
72.93,80.59
75.74,80.14
74.8,80.5
80.34,79.56
72.1,80.63
78.98,79.61
74.96,80.07
75.13,79.95
72.28,80.17
83.11,79.34
79.84,79.35
76.08,80.33
71.91,80.78
84.21,79.27
87.64,78.49
82.43,79.19
81.2,79.41
69.01,81.24
77.83,79.94
82.62,79.72
81.02,79.55
73.53,80.57
77.92,79.75
68.54,81.11
75.99,80.06
77.78,79.92
83.99,78.82
77.47,80.13
78.88,79.32
74.93,80.75
75.54,80.48
82.6,79.52
71.89,80.5
67.81,81.07
74.04,80.11
70.01,81.01
69.87,80.7
76.9,80.04
82.55,79.2
74.04,80.39
80.46,79.56
80.77,79.56
71.28,81.1
76.23,79.93
82.73,79.31
67.6,81
75.04,79.68
74.09,80.33
76.87,80.39
75.03,79.95
80.94,79.74
84.56,79.06
76.27,80.05
74.94,80.48
81.23,79.28
79.25,79.69
73.29,80.57
71.65,80.68
76.26,80.08
72.61,80.51
75.18,80.72
84.76,79.12
76.09,80.26
78.58,79.84
83.71,79.19
77.81,79.88
74.02,80.28
77.65,80.14
73.93,80.6
76.26,80.16
81.84,79.44
78.37,79.88
83.14,79.07
75.73,80.08
80.27,79.87
72.86,80.35
80.09,79.43
78.28,79.68
83.25,78.74
73.74,80.48
76,80.18
74.32,80.23
71.44,80.72
72.34,80.26
64.23,81.63
66.6,80.74
73.1,80.16
74.6,80.03
81.73,79.24
75.19,80.13
75.37,80.08
70.7,80.52
69.39,80.58
76.86,80.02
75.33,80.32
77.61,79.81
78.15,80.04
78.86,80.02
72.42,80.53
72.76,80.54
67.86,81.22
77,79.97
66.49,81.07
74.93,80.37
69.65,81.22
77.25,80.04
67.32,81.26
78.51,80.15
69.24,80.69
80.99,79.07
70.7,80.83
82.15,79.81
73.99,80.2
85.02,79.2
76.95,80.03
76.89,79.81
74.53,80.24
81.74,79.08
82.17,79.62
75.64,79.83
76.82,80.24
70.95,81
77.22,79.66
74.21,80.04
69.88,80.65
73.38,79.96
82.06,79.58
74.46,80.24
76.26,80.06
71.39,80.99
78.5,80.14
72.08,80.22
72.34,80.54
74.8,80.19
76.52,80.05
77.2,79.78
75.54,79.86
86.22,79.11
73.29,80.08
75.86,79.68
81.96,79.38
73.77,80.29
76.06,80.12
82.48,79.6
78.07,79.64
71.88,80.66
74.47,80.16
75.31,80.05
77.12,80.14
