"x","theotherone"
1.19541,0.55793
-0.87833,0.04599
0.13163,0.68535
0.40255,-0.74022
1.55637,-0.48386
-0.42243,-0.27477
0.00631,-0.34804
-1.40169,1.16399
-0.46732,-0.38116
-0.03441,-1.04993
1.0058,0.75079
0.55738,-2.17887
0.09675,-0.38346
-2.36391,0.35116
0.28862,0.05664
0.32214,0.68025
0.79578,-0.17085
0.56131,-0.34529
0.35266,-1.81918
-0.64723,-0.3143
-0.24994,0.05256
0.86883,-0.50357
-1.51371,0.13469
-1.45564,0.31205
-1.42845,0.42567
0.795,-0.70201
-1.14525,-0.47149
-0.08876,-0.6825
0.07949,-0.20134
0.19944,-1.48206
-1.03893,0.1435
0.47223,-0.18345
-1.24202,-0.09897
-0.17383,-0.75845
-0.82378,-0.45063
-1.07232,1.77163
-1.23522,1.52886
-0.4707,1.23336
0.59507,0.98284
0.19131,-0.95176
-0.22136,1.03183
-0.07436,0.70106
0.00926,-0.93933
-0.29119,-1.04543
2.0018,0.46878
-0.84512,0.21086
-0.11731,-0.93807
0.76428,1.43471
-1.41388,-1.81912
1.06852,-0.36354
0.28986,-0.18381
-0.96354,0.59278
0.85255,-0.86857
-0.08779,0.97405
-1.12849,0.44596
0.1455,-0.43671
-0.0378,0.8414
1.4614,0.86102
-2.73464,0.9587
-1.63703,0.14095
-0.36765,0.89331
-0.78018,-0.80142
0.62256,0.3966
0.42939,-0.06832
0.80854,-1.52148
-0.81726,-0.20064
1.42668,1.09298
1.15885,-1.72069
0.33799,1.46029
-1.06821,-0.2996
0.80286,0.22466
1.20742,1.66756
0.22798,-0.70017
-1.25915,-0.49911
0.47109,1.61361
-0.38717,-1.31389
-0.10767,-0.01244
0.30673,-1.12338
0.7461,0.4781
-1.68352,0.1971
-0.94073,0.33166
1.36803,0.26107
0.10139,0.94858
0.07006,-0.57647
-0.20253,-0.00673
-0.90168,1.01643
0.27209,-1.08934
-0.6243,0.80891
-1.02234,0.00715
-0.00831,0.1242
1.89811,0.71934
0.19273,-1.99978
-1.08508,0.34972
0.05542,-1.51714
1.90648,0.72128
-0.00562,-0.62788
0.99771,-1.59853
1.92406,1.0276
1.88653,-0.97211
-0.21614,-0.83454
-0.68171,-0.46757
0.57632,-2.07993
-0.41901,-1.5696
-1.24429,-0.76009
-0.36576,-1.45808
-0.42825,0.67279
-0.35491,-0.31708
-0.23211,0.37782
1.15651,-1.03953
2.14711,-1.1511
-0.71669,-0.81007
-1.55198,-2.47604
-0.31211,-0.63304
0.10598,-1.03236
-0.41902,0.10504
0.59643,1.59193
0.14331,-0.71924
-1.36386,-1.67719
1.45475,1.53678
0.77948,0.01994
-0.79323,1.25039
0.1097,1.17772
-0.35582,-0.25767
1.43736,-0.71672
-1.29332,1.2863
0.3896,-0.36442
-0.39149,1.55439
-1.13897,0.44427
0.60056,-0.08423
1.3729,-1.29296
-1.28214,-0.45719
-0.68688,0.01665
-1.48511,0.35065
0.81925,-1.26877
-0.80239,1.05829
-0.4952,1.23398
-0.78867,-0.85546
0.72589,-0.22788
0.52733,1.45119
0.17384,0.25933
-0.0347,-0.46687
1.85684,0.8012
1.24867,0.88647
0.00272,0.44046
-0.44276,1.80198
0.48589,0.0722
-0.97321,1.15344
1.25264,0.69147
0.89127,-0.68879
0.53844,-1.31318
-0.41461,-1.4593
-0.08656,-1.3693
0.84005,-0.46217
0.4366,0.98406
0.52631,0.79407
0.46779,-1.84476
-0.13612,0.86352
-0.80444,-0.22188
-1.84993,0.87199
0.92337,0.71896
0.60079,-1.15224
-2.48966,-0.65174
0.90499,-0.83907
-0.448,0.82351
0.6313,0.10209
-1.73129,-0.94323
0.20249,-1.43491
0.17011,1.70747
-1.66693,-1.79909
0.87416,-0.61687
0.06322,-1.12301
-0.88127,-0.22747
1.21006,0.60137
-0.51594,1.14514
-0.33464,0.65281
-1.48862,-0.50549
1.10715,-0.03081
-0.33201,0.23918
-1.57662,-0.52977
-1.22505,1.87943
-0.87245,-1.29039
0.53714,-0.63567
-0.00249,0.76686
0.32484,-0.44952
-0.60463,0.24867
1.31026,-0.72545
-0.10453,-0.95912
-0.07689,0.7781
-1.28746,2.78102
-1.23432,0.3641
2.33092,0.32937
2.00983,0.67281
0.83643,1.83834
1.088,1.18373
2.52287,-0.354
-0.90725,0.10555
-1.63204,0.75515
-0.14994,-1.19066
0.7834,-0.9787
-1.04648,-0.45314
1.14694,-0.93299
0.48453,0.5869
0.12612,1.25304
1.47076,-0.54439
0.1286,-0.29569
-1.5145,1.23314
5.54505,-4.05776
-0.10858,-1.64123
-0.20048,0.17432
0.7152,-0.66197
0.65916,-0.05967
-0.53186,-0.69714
-2.01438,-0.71368
-0.30148,-1.1514
