"amaflix","netazon"
75.15,80.73
75.11,81.06
75.22,76.68
74.95,78.63
75.15,78.56
75.16,76.79
75.22,77.37
75.19,78.86
75.21,80.77
75.23,80.36
75.2,79.5
75.29,77.87
75.3,79.09
75.29,77.95
75.14,79.62
75.25,76.95
75.2,79.37
75.23,78.95
75.19,81.32
75.19,80.72
75.22,79.45
75.19,78.67
75.23,78.77
75.12,78.22
75.27,80.61
75.24,77.44
75.22,79.72
75.15,81.71
75.21,78.12
75.23,77.93
75.35,78.88
75.25,78.39
75.36,77.56
75.08,77.1
75.22,81.49
75.23,80.89
75.15,77.66
75.39,78.97
75.28,79.9
75.18,77.13
75.17,77.58
75.23,78.64
75.33,78.9
75.18,79.82
75.25,77.74
75.21,78.49
75.3,78.36
75.2,76.89
75.28,78.15
75.36,79.29
75.23,79.39
75.25,76.24
75.14,77.6
75.21,78.96
75.16,78.57
75.25,80.21
75.16,79.19
75.27,79.39
75.11,79.06
75.22,80.29
75.19,78.19
75.31,77.95
75.2,79.53
75.21,80.22
75.15,81.38
75.19,77.93
75.17,80.43
75.25,78.99
75.33,78.04
75.38,79.08
75.14,80.28
75.3,76.1
75.36,77.14
75.19,78.31
75.21,78.3
75.26,77.83
75.28,77.44
75.17,80.71
75.16,80.18
75.36,76.4
75.37,78.66
75.27,82.12
75.2,80.89
75.21,81.24
75.19,81.55
75.25,79.73
75.26,80.64
75.21,79.2
75.16,82.27
75.19,78.35
75.43,79.91
75.19,79.09
75.35,79.13
75.27,76.38
75.25,78.07
75.21,80.39
75.37,77.92
75.37,79.73
75.14,76.41
75.15,78.9
75.1,80.25
75.27,78.47
75.25,79.26
75.2,82.82
75.37,79.96
75.27,79.91
75.39,80.47
75.25,78.94
75.2,79.89
75.21,78.42
75.28,79.33
75.14,80.61
75.18,77.06
75.25,78.02
75.27,79.6
75.3,76.86
75.16,79.94
75.25,77.92
75.27,78.31
75.3,80.44
75.21,80.06
75.21,81.16
75.17,78.2
75.31,77.01
75.18,77.67
75.3,78.45
75.24,77.32
75.27,79.59
75.23,79.43
75.22,77.33
75.18,80.83
75.22,76.93
75.16,79.18
75.16,79.56
75.36,80.23
75.26,81.19
75.22,76.93
75.24,78.89
75.22,77.84
75.29,78.95
75.22,80.05
75.21,81.08
75.19,79.43
75.18,78.22
75.15,79.35
75.36,79.54
75.35,79.2
75.12,78.64
75.28,77.77
75.1,76.99
75.29,80.7
75.1,80.22
75.19,79.48
75.32,77.16
75.24,80.22
75.2,77.88
75.24,79.15
75.26,81.25
75.25,77.03
75.23,80.7
75.1,80.19
75.15,78.57
75.22,79.39
75.28,80.01
75.19,78.16
75.21,80.28
75.23,80.48
75.37,81.24
75.27,78.13
75.41,77.94
75.26,79.55
75.14,78.29
75.22,79.23
75.2,77.81
75.22,79.03
75.27,80.58
75.2,78.59
75.17,78.62
75.24,79.48
75.25,78.35
75.24,80.45
75.18,79.14
75.21,77.27
75.11,78.01
75.08,78.49
75.07,79.64
75.07,79.53
75.2,77.81
75.21,80.56
75.12,80.1
75.12,80.57
75.18,79.74
75.43,78.78
75.3,80.92
75.3,80.45
75.21,78.47
75.31,80.33
75.23,79.36
75.38,79.68
75.25,79.15
75.27,78.2
75.14,79.65
75.17,82.02
75.27,78.62
75.22,80.95
75.23,81.41
75.16,80.2
75.03,77.52
75.16,79.71
75.11,79.08
75.17,79.43
75.23,76.82
75.17,79.69
75.18,78.15
75.33,79.57
75.16,79.09
75.09,79.24
75.3,76.84
75.33,79.56
75.19,81.86
75.22,78.09
75.22,79.28
75.3,79.86
75.19,77.89
75.38,81.18
75.19,77.73
75.2,77.64
75.32,77.23
75.18,80.19
75.31,78.84
75.17,80.23
75.19,79.93
75.15,80.23
75.21,79.7
75.18,78.48
75.29,78.13
75.26,78.92
75.33,77.62
75.21,79.74
75.29,75.84
75.31,80.13
75.2,77.69
75.46,77.9
75.29,78.74
75.19,77.95
75.31,76.58
75.03,80.48
75.26,78.95
75.22,80.24
75.18,80.26
75.23,77.14
75.23,79.59
