"amaflix","netazon"
67.26,64.06
50.6,68.91
67.88,64.98
55.06,68.16
65.06,65.35
56.65,67.18
66.32,64.71
62.6,66.08
57.26,67.41
63.1,65.65
59.35,66.92
68.83,64
59.87,66.82
66.64,64.75
72.34,63.13
59.79,66.81
61.51,66.41
62.77,66.07
68.5,64.1
64.73,65.32
52.81,68.59
64.83,65.41
63.33,65.37
56.71,67.72
64.42,64.95
59.95,66.79
58.84,66.61
59.68,67.26
57.97,67.13
62.7,65.62
65.86,65.73
60.92,66.28
67.25,64.58
62.02,65.82
60.34,66.8
66.91,65.12
63.24,65.53
69.02,64.62
65.51,65.75
61.7,66.11
60.63,66.84
57.52,67.21
74.67,62.33
62.11,66.02
60.79,66.62
63.05,65.79
58.4,66.82
66.4,64.78
65.62,64.88
55.36,68.02
58.5,67.43
68.86,64.07
53.69,68.38
56.6,67.48
57.55,67.02
66.6,64.83
58.76,66.73
63.19,65.8
62.73,66.17
58.54,67.04
58.48,66.94
54.05,68.3
64.65,65.87
58.27,67.08
64.49,65.57
62.3,65.81
62.44,65.98
60.03,66.79
56.68,67.59
66.92,64.91
61.07,66.43
57.21,67.8
55.63,68.22
65.01,65.5
59.1,66.86
61.44,66.89
63.63,65.42
57.74,67.52
57.9,67.17
66.95,64.88
63.47,65.63
67.21,65.02
60.26,67.06
62.47,66.02
59.54,67
71.18,64.16
69.33,64.3
57.43,67.22
53.92,68.73
71.55,63.47
67.15,64.98
65.15,65.12
65.2,65.44
61.65,66.14
62.18,66.28
57.69,66.87
69.31,64.53
64.36,65.74
67.83,64.68
69.37,64.36
66.07,65.19
67.95,64.27
58.64,67.04
50.94,68.54
67.09,64.72
57.92,67
50.24,69.24
63.72,65.71
71.02,64.22
63.98,65.59
64.71,65.96
62.97,66.37
61.82,66.35
67.06,64.33
67.49,64.51
55.74,67.68
65.63,65.38
64.11,65.39
57.65,67.52
52.08,68.57
58.82,66.78
59.68,67.14
65.23,65.38
56.39,67.67
52.47,68.24
61.67,66.35
53.49,67.77
60.37,66.47
66.72,64.99
63.66,65.36
62.84,66.36
68.76,64.3
58.43,66.97
62.46,65.86
54.4,67.83
63.7,65.21
57.85,67
52.65,68.57
58.36,66.72
68.18,64.57
63.12,66.42
70.18,63.89
64.89,65.25
63.55,65.38
67.39,64.67
72.44,62.82
67.23,64.98
52.91,68.34
64.56,65.9
60.69,66.32
56.05,67.91
68.36,64.81
67.69,64.61
68.94,64.07
73.9,62.88
66.06,65.06
64.78,65.3
62.18,66.07
70.83,63.97
64.37,65.7
65.66,65.74
58.85,66.91
66.19,65.14
57.04,67.37
64.19,65.41
56.9,67.14
49.35,69.47
56.83,67.04
54.25,68.53
57.32,67.74
64.81,65.2
60.94,66.07
62.35,65.61
63.42,66.29
66.98,64.77
58.61,67.08
56.41,67.73
63.67,65.61
63.67,65.25
63.17,65.42
52.49,68.08
62.67,65.73
61.58,66.55
64.97,64.7
62.18,65.93
57.92,67.18
59.7,66.26
59.73,66.99
64.68,65.41
59.21,66.89
55.88,67.27
65.18,65.4
67.3,65.24
57.34,67.64
55.44,67.66
59.63,67.14
61.96,66.17
63.48,65.68
56.82,67.01
68.29,65
60.48,66.13
71.61,63.53
59.95,66.91
62.87,65.72
66.26,65.27
54.51,68.16
68.26,63.94
54.29,67.98
65.24,64.98
61.39,66.22
50.7,68.93
56.52,67.31
69.79,64.31
52.58,69.01
65.52,65.28
53.5,68.59
64.57,65.49
68.82,64.39
67.38,64.47
