"amaflix","netazon"
56.99,96.92
56.39,95.91
57.49,97.34
58.04,98.63
57.12,97.24
55.36,94.27
58.2,98.83
56.53,96.04
58.75,99.7
57.89,98.28
59.42,101.09
57.69,98.02
57.66,97.62
58.31,99.15
59.68,101.26
57.41,97.75
59.07,100.05
56.45,95.76
57.5,97.57
57.11,96.92
57.69,97.96
57.53,97.75
54.82,93.47
57.4,97.63
56.72,96.53
58.29,99.2
58.91,99.87
59.45,100.68
56.31,95.91
57.04,96.99
57.42,97.77
57.51,97.86
57.64,97.99
56.92,96.68
58.22,98.85
56.91,96.5
57.18,97.28
57.56,97.68
55.78,95.03
57.2,97.13
55.08,93.75
56.98,97.07
58.64,99.39
58.08,98.73
58.61,99.71
57.78,98.18
57.75,98.15
58.72,99.72
58.2,99.03
56.74,96.53
56.55,96.25
56.68,96.43
59.87,101.59
59.43,100.71
55.42,94.47
54.37,92.63
58.63,99.61
57.32,97.34
57.88,98.28
56.62,96.25
59.57,101.28
56.11,95.59
57.88,98.05
58.32,98.97
57.67,98.18
59.49,100.93
58.12,98.61
58.19,99.09
56.88,96.76
61.56,104.14
56.41,95.99
56.97,96.74
59.14,100.31
57.13,97
56.44,96.1
58.07,98.83
59.21,100.64
57.03,97.24
58,98.66
58.81,99.79
58.16,98.83
60.09,101.96
57.13,97.04
58.27,99.13
57.01,96.77
55.15,93.79
56.01,95.1
56.55,95.94
59.67,101.2
55.64,94.72
54.53,92.81
56.68,96.41
57.53,97.71
56.23,95.66
57.43,97.69
56.23,95.74
56.81,96.74
57.62,98.03
57.66,97.87
57.96,98.38
57.55,98.07
57.95,98.34
57.94,98.41
57.8,98.23
57.06,97.07
57.12,97.12
56.11,95.18
58.84,100.19
56.5,96.33
57.07,97.05
59.24,100.42
56.56,96.33
55.53,94.51
58.07,98.88
58.47,99.29
58.87,99.94
57.51,97.75
55,93.73
58.13,98.56
57.89,98.47
57.26,97.38
56.8,96.46
57.3,97.58
57.84,98
56.81,96.59
57.99,98.41
59.84,101.75
56.16,95.4
54.24,92.31
54.68,93.19
57.89,98.22
57.52,97.79
57.98,98.59
56.58,96.27
58.64,99.65
58.1,98.59
58.01,98.5
58.82,99.93
55.38,94.23
58.52,99.56
58.24,99.19
57.77,98.26
57.93,98.31
56.93,96.81
59.31,100.57
57.59,98.06
56.4,95.99
55.76,94.93
58.24,99.14
59.7,101.36
56.61,96.14
57.7,98.25
61.47,103.98
55.63,94.74
58.63,99.4
58.36,99.14
55.76,95.03
56.6,96.04
57.24,97.32
57.25,97.44
56.72,96.73
58.13,98.82
57.35,97.57
58.96,100.09
55.89,95.11
56.35,95.84
59.27,100.58
56.77,96.46
58.33,98.8
56.81,96.67
58.72,99.64
57.56,97.77
57.93,98.39
58.16,98.87
60.66,102.9
58.72,99.8
59.24,100.41
54.92,93.74
58.36,99.06
56.77,96.25
56.44,96.2
56.86,96.74
55.98,95.08
59.13,100.42
57.29,97.31
58.15,98.8
56.32,95.97
57.01,96.77
56.6,96.08
56.67,96.43
58.69,99.59
58.18,99
56.77,96.37
59.25,100.67
58.62,99.83
58.04,98.82
58.1,98.7
60.54,102.73
57.41,97.59
59.3,100.66
58.49,99.33
56.77,96.47
58.54,99.29
57.59,98
58.91,100.08
57.05,97.02
57.36,97.37
56.44,95.96
56.07,95.5
56.97,96.94
58.57,99.23
59.72,101.35
55.11,93.82
57.07,97.19
57.27,97.56
56.88,96.6
57.62,97.57
57.2,97.2
56.78,96.63
58.91,99.94
57.94,98.36
59.23,100.57
56.57,96.14
59.51,101.1
57.41,97.45
56.32,95.74
57.43,97.71
58.11,98.87
57.47,97.76
57,97.03
55.99,95.1
56.93,96.92
57.48,97.51
