"amaflix","netazon"
69.43,20.51
70.39,20.44
61.91,18.21
71.27,21.53
68.62,20.46
70.54,20.81
67.92,20.25
75.6,22.51
67.97,20.38
70.67,21.37
75.68,22.08
76.55,22.26
64.79,19.49
67.76,19.88
70.48,20.34
69.28,20.97
66.98,19.47
74.34,21.94
67.7,20.55
70.03,21.24
71.41,19.95
75.75,22.6
60.67,18.42
78.79,22.62
70.94,20.39
76.69,22.18
72.35,21.98
72.67,21.88
71.84,20.5
66.3,19.26
72.94,21.93
69.81,21.15
68.28,20.56
75.12,21.13
71.72,20.6
66.34,20.31
73.5,21.4
70.35,20.79
69.57,20.48
62.22,18.49
70.7,21.03
73.64,21.5
74.74,21.53
66.66,19.37
66.27,20.23
73.06,22.45
69,19.96
67.68,20.57
70.55,21.23
69.1,20.63
64.74,19.45
71.17,21.24
76.12,21.92
67.76,20.17
66.45,19.59
77.09,22.86
70.61,21
68.47,20.31
72.71,21.43
71.88,21.16
68.36,20.14
73.61,21.89
72.28,21.38
81.23,23.6
69.53,20.78
66.9,20.35
75.23,21.37
68.82,20.64
68.98,20.23
73.06,21.86
78.85,23.19
72.46,21.59
73.75,21.54
66.35,19.35
66.3,20
68.88,20.16
74.84,21.62
72.4,21.15
68.1,19.94
68.67,20.45
74.55,22.08
76.73,22.64
64.82,19.38
74.78,21.65
71.39,21.04
73.4,21.68
74.76,21.94
71.48,20.86
65.44,20.01
70.97,21.63
67.04,19.93
66.03,20.14
63.27,19.03
67.21,19.93
70.86,20.88
71.97,21.17
71.47,20.27
71.84,21.21
75.1,22.23
73.5,21.24
70.98,21.29
67.44,20.23
71.46,21.02
70.97,21.1
72.01,21.7
65.6,19.48
64.85,19.29
67.78,19.91
76.8,21.64
70.73,21.38
77.49,22.5
72.24,21.35
74.89,21.13
73.34,21.74
71.83,21.29
74.12,21.28
69.03,21.01
67.6,20.34
74.96,22.06
74.17,21.88
72.61,21
76.27,22.07
66.72,20.06
70.03,20.39
79.49,23.41
68.7,20.47
72.3,21.26
75.02,22.17
58.73,18.49
66.61,19.47
69.05,19.83
74.74,21.91
68.33,20.15
74.88,21.45
76.48,22.14
66.21,19.92
62.79,19.62
70.62,21.21
70.13,21.33
71.02,21.57
67.81,20.18
67.81,20.35
66.44,19.96
69.11,21.17
74.56,21.9
72.65,21.87
75.62,21.77
71.93,20.2
65.92,19.73
75.24,22.1
71.31,21.1
72.45,21.08
70.3,20.48
68.2,20.88
69.47,19.83
65.92,19.8
77.01,21.99
74.76,21.69
80.5,23.26
77.9,22.1
69.58,21.39
74.94,22.01
70.51,20.66
67.36,20.01
63.76,18.97
72.5,21.51
76.36,22.5
63.99,18.67
70.68,20.83
74.4,22.21
63.36,19.09
75.46,21.96
66.43,20.21
74.73,21.86
74,22.44
69,20.75
70.09,21.37
54.7,17.06
70.28,20.44
73.05,21.57
71.88,21.56
69.33,20.87
65.86,19.92
71.33,20.84
70.28,20.82
72.16,21.63
69.22,20.57
66.68,20.06
63.39,18.95
76.45,21.92
75.4,22.05
75.96,22.84
74.77,21.76
70.19,20.11
63.27,19.45
64.87,19.67
72.53,21.23
71.94,21.71
69.9,20.83
74.18,22.51
73.75,21.08
74.3,22.04
71.4,21.38
66.89,19.88
71.67,20.93
70.7,20.08
74.08,21.48
74.4,22.01
66.93,19.38
68.98,20.14
71.1,21.08
70.71,21.34
66.52,20.6
67.48,19.83
68.51,19.92
66.45,20.23
69.34,20.99
72.29,20.93
67.97,20.67
67.6,19.77
80.6,23.81
71.35,20.77
71.33,20.6
69.03,20.73
71.78,20.27
67.8,20.34
66.86,19.91
66.94,20.1
70.42,20.93
68.06,19.82
72.85,21.74
67.84,20.21
65.64,20.42
74.33,21.87
69.45,20.4
72.21,20.69
72.55,21.11
69.78,20.52
66.74,20.18
74.52,22.44
65.79,19.67
69.85,20.33
70.93,21.3
68.55,20.48
66.58,19.35
78.16,21.99
76.95,23.41
73.44,20.59
69.06,20.14
69.96,20.71
61.76,18.78
70.78,20.67
72.62,21.23
59.36,18.11
67.65,19.62
68.91,20.73
