"amaflix","netazon"
73.63,210.91
57.96,166.57
75.34,215.4
74.88,213.28
77.57,221.19
63.98,183.63
78.92,224.41
75.77,216.05
63.99,183.67
74.35,212.68
65.37,187.35
67.73,193.66
66.47,191.09
71.42,203.8
76.84,219.23
73.54,209.63
73.79,211.05
71.51,204.8
72.23,206.44
67.65,193.62
72.02,206.33
79.7,227.36
70.58,201.55
69.61,199.99
74.98,214.23
74.38,211.83
77.39,221.39
72.9,208.2
64.12,184.04
68.32,195.43
71.52,205
64.44,184.17
73.06,208.9
69.78,199.73
68.24,195.18
71.85,204.5
63.13,181.15
75.05,214.68
72.27,207.25
63.81,183.3
72.27,205.75
68.38,196.23
72.23,206.11
65.51,188.16
66.38,189.92
76.51,218.23
71.16,203.03
76.8,219.5
63.12,180.51
71.64,205.07
74.89,213.74
77.94,222
65.63,187.62
69.13,197.44
69.52,199.79
72.44,207.42
66.65,190.45
69.87,200.14
68.59,195.89
66.81,191.21
74.39,212.76
66.08,190.02
71.75,205.7
69.3,198.26
59.95,172.83
78.82,225.21
70.71,202.47
67.21,192.33
65.11,187.09
68.28,195.24
64.09,183.28
68.88,196.98
67.84,194.86
65.94,188.95
72.19,206.18
70.81,202.48
80.75,230.52
71.21,203.77
70.6,202.61
70.43,201.75
70.15,200.3
74.19,211.72
71.68,205.01
75.08,214.47
60.27,172.82
72.9,208.37
66.21,189.62
70.84,201.89
62.82,180.02
65.03,186.28
70.07,200
76.35,217.71
68.93,196.87
68.18,195.03
70.07,200.44
77.58,221.73
67.13,193.37
71.79,204.86
71.32,204.11
61.54,176.18
65.02,186.31
73.97,211.75
67.5,193.19
69.31,198.8
70.14,200.76
68.97,196.64
70.6,201.03
71.83,205.46
72.45,206.57
73.35,209.61
68.22,195.22
74.44,212.37
65.74,188.55
79.3,226.08
66.8,192.1
62.05,178.21
70.19,200.73
67.19,192.3
69.87,200.07
64.48,184.33
68.01,194.22
75.64,215.68
71.02,203.31
63.87,183.75
71.5,204.38
65.39,187.79
74.68,213.2
67.64,194.27
76.2,217.73
72.95,208.35
66.38,190.17
70.9,202.48
75.33,215.05
73.53,210.12
65.05,185.54
64.26,185.2
69.13,197.53
63.89,183.42
64.85,186.08
73.62,210.36
66.04,188.53
68.14,194.52
69.53,199.62
68.36,196.35
70.36,201.83
70.73,202.25
72.38,206.75
69.72,198.96
70.38,201.14
64.24,183.7
71.49,204.49
70.01,199.87
66.44,190.62
72.74,208.09
72.49,206.66
76.99,220.39
65.55,187.82
70.84,202.82
66.72,190.44
69.79,198.79
70.73,202.58
69.32,198.53
71.4,203.59
73.24,209.3
67.42,193.06
65.8,187.98
69.93,200.16
66.73,191.12
64.44,184.63
74.1,211.45
77.85,221.57
72.95,208.38
66.53,189.97
66.96,192.66
70.27,201.4
71.68,205.02
78.69,224.49
71.05,203.08
73.4,209.04
67.48,193.35
71.89,204.67
67.97,194.61
67.28,192.98
63.02,181.32
72.83,208.28
68.25,195.1
69.85,199.88
70.87,202.11
74.78,213.2
70.07,200.35
71.26,203.66
71.81,205.43
76.08,217.63
73.57,210.09
70.96,203.19
72.85,207.7
69.23,198.25
72.49,206.91
58.17,167.61
69.09,197.2
66.95,191.94
72.05,205.5
77.86,222.76
71.55,205.25
71.42,204.26
69.26,198
71.46,204.09
70.24,202.02
73.92,210.27
69.38,198.57
69.98,200.24
68.42,195.41
70.6,201.67
75.58,216.24
68.95,197.32
70,199.23
68.21,195.13
73.92,211.87
71.14,203.93
63.63,182.46
69.6,199.22
70.84,203.28
68.41,195.71
72.71,208.11
70.83,202.26
65.67,187.91
69.27,198.69
68.79,196.89
66.23,189.28
71.3,203.8
70.74,201.86
73.98,211.71
69.23,198.02
67.69,193.49
70.21,200.68
66.51,190.77
66.37,189.89
72.08,206.02
69.58,199.15
73.66,210.26
63,181.32
58.21,166.86
62.36,178.98
65.88,188.47
67.15,192.59
65.9,188.81
65.47,187.22
64.27,184.32
67.63,193.59
78.1,222.77
72.9,208.14
70.78,202.56
70.07,200.05
66.46,189.72
