"x","theotherone"
0.30035,1.09476
0.15278,-0.74844
-1.68447,0.64235
-0.60609,-0.411
0.70993,0.15492
1.02104,1.09145
-2.62762,0.33232
0.66701,-1.38138
-1.73042,-1.01793
0.31703,1.1228
0.68194,0.66382
0.93875,2.8878
0.23957,-0.86963
0.70298,-0.44207
-0.8383,0.50545
0.29447,-0.2723
-0.04378,-2.19817
0.28306,0.7189
-0.20769,0.384
0.41726,-0.55229
0.29472,-1.2485
-1.18653,-0.41519
-1.35862,-1.1281
0.80131,0.09589
0.07238,-1.51744
0.08116,-0.87151
-1.60087,0.35645
-1.2519,-0.08186
-0.76649,-0.19429
0.11629,-1.93372
-1.16297,1.03514
-0.54366,1.6597
-1.36486,1.34058
-0.4552,-0.93257
-0.30041,-0.25768
0.95181,0.95833
-0.14796,-0.37624
-0.55648,-0.59939
-0.46561,-0.43866
-0.40607,1.0429
-0.06194,-0.7242
-1.45598,-0.01954
0.15489,-0.19163
1.57992,0.10139
0.86837,1.32493
-2.69449,-0.97977
0.11197,-0.59264
-4.62947,-5.29255
-0.35033,-0.30689
-0.22565,-0.22068
-2.28078,0.2949
-0.31285,0.51733
1.1634,1.90282
1.50353,0.08368
-0.29681,0.33693
0.39847,-0.24679
0.44322,0.85425
0.03071,-1.05911
-0.26537,-0.6902
0.35668,0.78046
0.47151,-0.8849
2.64023,0.65648
1.1621,-1.01662
-0.37598,-0.59611
-1.69181,0.84149
0.26918,2.1618
-0.04293,0.18394
0.67527,-0.85979
-0.6777,1.85889
-0.91083,1.08576
-1.58026,-0.74655
-0.54282,-1.23585
0.66461,-1.19905
0.2684,0.92364
-1.88724,-2.55929
-0.34365,-0.58095
0.65457,0.02841
1.32,0.45583
-0.43179,-0.01802
-0.00777,0.12823
-2.07355,-0.72415
0.84619,1.0603
0.18561,1.19623
-1.24852,-1.01118
-0.91128,0.39858
-0.12479,0.27757
-0.94146,0.74145
0.16004,-0.837
-0.04098,-1.8435
-0.04918,-0.1666
0.77035,-0.60078
1.62026,-0.1073
0.39224,0.93526
1.0578,-1.01275
0.40251,1.72408
-1.705,-1.35272
0.78353,-0.02343
-0.58458,-1.29101
0.72649,-0.63483
0.84988,-0.40448
0.65482,0.19845
0.43213,0.99731
0.47737,1.16255
-0.98026,1.17699
-0.75497,0.66048
0.66681,-0.07866
-1.47217,0.28885
-0.39232,-0.6403
0.5989,-0.61417
0.81546,0.05845
1.0109,-2.17997
-0.48165,1.9733
-1.52278,-1.02486
0.08988,-0.28845
-0.94114,-0.09465
0.75719,0.71639
0.32511,-0.23153
-0.7406,0.03576
-0.21437,1.03197
-0.19673,1.07069
-1.1272,1.06164
-0.21367,0.11747
1.12664,-1.0031
2.55195,1.37373
-0.44996,2.26651
-0.32297,0.64476
0.13264,-1.14066
-0.64252,-1.4149
1.3867,0.45796
-1.32771,1.08221
-0.66007,-0.89373
1.52335,1.08749
-1.02189,-0.09308
-0.75768,0.24744
-1.44167,-0.48207
0.14236,0.32376
-1.16197,0.19605
0.46642,-1.19699
2.2813,-0.40539
-0.09387,1.5078
2.21702,0.30868
-1.06276,-0.81792
-2.04934,-2.77237
-0.42647,0.14044
-0.03127,-0.5148
2.37842,-0.59246
2.24789,0.96003
-0.31806,-0.56843
0.78733,-0.80888
1.09476,0.36866
0.9619,-0.60062
2.66011,-1.78881
0.93627,-1.69725
0.55941,2.88448
-0.38758,1.78338
0.77756,0.19763
-1.51863,0.66142
0.6174,-0.51793
-0.86244,-0.0627
-1.17463,-0.57377
-1.71105,-0.16312
-1.76491,0.08222
0.47064,1.22238
-0.29419,0.69768
-1.67512,-1.14659
0.14566,-1.19869
-1.16827,1.05611
-0.45342,-1.11312
0.37424,1.88025
-1.72738,-1.15576
0.91674,1.25495
1.31795,0.11867
-1.0195,-1.60291
-0.58892,0.63052
-1.12123,1.66384
1.53381,-0.62961
-0.72658,-0.12718
-0.16238,0.0725
1.28434,-0.63299
-0.6643,0.98066
