"x","theotherone"
-1.48246,1.37431
-1.25165,-0.10627
1.31826,0.41459
0.6375,0.75335
0.35062,-2.30966
0.36551,-0.0989
0.8734,-0.57997
-0.92616,0.72414
1.00082,0.31138
-0.50018,-0.06164
0.51658,-1.74289
1.61339,-0.7402
2.45143,-0.54543
2.31013,0.52717
-0.92292,-0.33991
0.0617,1.45451
-1.37726,-1.45452
0.44804,0.59545
1.48854,-1.51846
-0.87323,0.21153
0.63773,-0.87772
0.37289,-1.10776
-1.21219,1.61905
0.10695,1.00961
-0.44596,1.50557
-0.81419,-1.62966
-1.09436,0.7133
0.76949,0.05896
1.58233,-0.02286
1.05771,-1.70628
1.58418,0.7414
-0.02508,-1.6953
-0.61569,-0.74901
0.29989,0.97503
-0.7891,-1.04865
0.26925,0.66837
1.51036,-0.76662
-0.14324,2.31877
0.12472,-0.37305
-0.66357,-0.94374
-0.53455,-0.25934
2.27557,0.24521
0.34853,0.70762
1.12602,-0.46425
-0.65521,0.00616
0.09974,0.51874
-0.50947,0.19093
-2.60135,-1.06535
0.04222,0.07452
1.80004,-1.87687
0.10684,-0.89276
0.93123,-1.81871
-0.22201,0.15924
0.76256,1.41601
-1.43672,0.61642
-0.39201,-2.13687
0.09468,0.83116
-1.13999,-1.82669
-2.02618,0.64431
0.2267,-0.25646
-0.31996,0.81555
0.60324,0.11115
-0.24534,0.10803
0.1661,0.48165
-1.0994,-0.96428
1.44313,0.23026
0.73019,-1.79239
0.27422,0.21685
1.32466,0.71987
-0.58971,-0.69019
0.15301,-1.49342
2.0356,-0.8349
-1.59922,-0.81483
-1.68746,0.4966
1.19396,-0.55171
0.28797,0.28127
-0.96558,0.43958
1.05771,0.40216
0.57228,-0.79605
0.62615,0.16389
0.50376,-1.55639
1.64603,0.56693
0.56579,0.81011
-1.02431,0.45055
-0.95516,-2.46945
-0.05045,1.2885
0.08851,-0.95344
1.20279,-1.31262
-1.18891,0.23763
0.91618,1.08221
-0.52785,-0.58682
-0.55823,-1.24649
0.76345,-0.78134
-0.84562,-0.13769
-2.56003,-0.1001
1.21157,-0.19675
-0.65977,1.35687
-1.0193,0.92094
-1.30323,-0.55842
-1.65909,1.51791
0.60696,1.25882
0.42154,1.28352
0.56207,-0.65966
-0.84391,-1.27835
1.45539,1.07865
0.97574,-0.32795
5.44946,4.57243
1.56755,0.28921
-0.00522,-0.98879
2.14854,-0.29468
0.68133,-0.42856
0.39123,-0.80199
-0.52958,-0.04005
1.7213,0.36089
-0.21049,0.62287
1.46625,-0.13029
-0.04586,0.19003
0.40558,1.07665
3.84222,-0.09959
-1.32844,-0.38936
-0.17514,-1.44827
2.32747,-0.11425
-0.69437,-0.19738
0.07424,0.04687
0.74916,0.62028
-1.05336,-1.30654
0.69727,-1.42073
0.16995,2.5042
2.5072,0.14636
1.17057,-1.03471
0.81285,0.025
0.60701,-1.08423
-0.14302,-0.2678
0.80025,-0.9746
-1.87112,0.56352
-0.13679,-0.14564
1.62098,-1.46999
0.16758,-0.83305
1.98277,0.11114
-1.19768,0.22627
-0.34418,1.20199
-0.36827,0.98509
1.4722,-0.22686
-1.68094,-0.12123
1.6225,1.82391
-0.43543,-0.9736
0.3192,1.54016
-1.01658,-0.39605
0.51213,-1.39605
-1.4904,-0.15254
-0.46508,-0.86678
1.49534,1.65247
-1.54377,-1.19413
0.04242,-0.32555
-0.21157,-0.22397
-0.70686,-0.4635
1.63695,-0.78886
-0.97379,0.88196
0.48678,1.11667
-1.6022,-0.2385
-0.77873,-0.247
0.47566,0.35195
0.49656,0.57607
0.50117,-0.67041
-0.01691,0.88165
1.28833,-1.36847
0.18119,0.45816
-0.64829,0.42906
0.17331,-0.91161
-1.09877,-0.52189
-1.71303,1.6457
-0.12009,-0.31585
-0.32244,-0.26064
-0.45841,-0.44383
-0.02066,0.99434
-0.92886,-0.32267
0.09111,-0.93825
-0.28507,0.93909
0.13779,0.33888
0.49809,0.1745
0.44693,0.34496
-1.23856,-2.50655
-0.90853,-0.33583
0.35105,-0.26428
0.54086,-1.16085
0.33488,-1.94084
2.52145,-2.34838
-0.14519,0.20522
-0.32282,-1.8608
-0.81588,-0.96803
0.39222,-0.21538
0.19832,1.3498
-0.50933,1.74175
0.71296,-0.46506
-1.2122,-0.19845
-0.47879,-0.36428
1.07659,-0.17565
-1.08467,1.17413
-1.10076,0.71456
0.13178,0.89816
-0.27129,-1.78483
-1.19937,0.16201
1.04694,-1.00366
0.70874,0.4433
-0.90674,0.42821
