"","alpha","beta","gamma","delta","epsilon","zeta","eta","theta","iota"
"1",5.22228041785255,8.90995527312671,5.22228041785255,7.04012228083439,9.12534402847904,10.7470647429914,10.5606257632283,1.1833524890244,-6.61100864307108
"2",4.70611770238638,8.55529986587636,4.70611770238638,7.00931944677133,8.08525627455404,12.7377787753947,10.6521757142209,1.6052078595385,-10.4894445913009
"3",5.22043349194057,8.75390823529725,5.22043349194057,6.62903456875927,8.23011935305961,10.6116696784971,8.52647149842074,0.147124663926661,-10.4535371219623
"4",6.0119517585653,7.59945744767476,6.0119517585653,7.05795670157155,10.0201791578256,9.18092009869359,11.3200015362715,2.82012024661526,4.7338601821619
"5",5.84758376217783,8.7205710368889,5.84758376217783,6.81786537776509,8.02596635272505,9.138016208018,7.32785129318455,8.91029621940106,-5.56825241634311
"6",5.29653574552136,9.95284645794142,5.29653574552136,6.741654131027,8.07641297159166,11.7598845608243,10.0450510414503,6.6835151030682,8.90479219947589
"7",7.18887915627567,8.32319374189936,7.18887915627567,7.07548550085359,7.53543910741085,10.6205595400959,11.6439354679814,0.666870980057865,-9.00132497924163
"8",6.34051227084919,10.1094438629447,6.34051227084919,7.33414906699552,10.1521377784431,9.43228687871017,10.4336863543221,6.85114738065749,17.7456645175739
"9",6.50696817225917,8.16133167776281,6.50696817225917,6.15648461906637,7.34608670061882,10.8666670825305,10.8606025403866,5.48755581956357,15.1387541746067
"10",5.70669485091859,7.76502402089367,5.70669485091859,6.97757907183739,7.16656485080202,9.15972373166995,11.1722201238677,5.80643508816138,14.7122335131507
"11",6.22364141537627,9.63014928964128,6.22364141537627,7.00258643089942,9.97064070789727,10.7114240365883,11.7920389408329,4.64488107943907,14.2833732410773
"12",8.00720145694544,7.53899992475465,8.00720145694544,6.96900692456528,9.04530647747245,10.003920648639,13.2604489767227,8.80717321531847,-10.5634955661688
"13",7.01197911806715,9.48449623936343,7.01197911806715,6.57517556779932,10.1211069302496,10.4334488426582,11.2613735374746,1.20301256654784,-3.48116624824152
"14",5.69754075483173,8.00379137158805,5.69754075483173,6.88457281723945,9.06781483733125,9.92830228071818,11.7228660382754,8.84946220787242,-3.67217585080038
"15",4.97475516098634,9.05155256858398,4.97475516098634,6.63591691341581,10.2902897396027,10.3673778948596,10.6131330048328,8.19997135084122,2.90930293725606
"16",5.73261517000572,8.23499449228731,5.73261517000572,6.7169956593476,7.91620153306875,10.9958856906422,9.52145952417739,5.52526986692101,15.6493247858701
"17",5.80089433888524,8.24111966796779,5.80089433888524,6.93772219319935,9.61980981713062,11.1911360909797,9.44416935537612,1.43844072706997,-4.07783944573293
"18",6.13112259542438,9.0144411726157,6.13112259542438,7.06903401288163,6.89194797454186,11.2604997520469,12.2315088028692,1.25446007819846,-6.28568097932755
"19",6.1457998955437,10.2937380702843,6.1457998955437,7.1662225485369,8.43662669553221,11.1797194580171,7.7836365516075,6.6278665792197,11.0907007627851
"20",6.36206472111723,7.50272853072897,6.36206472111723,7.0664024384885,9.39487508021362,10.8617640755576,8.28382640933781,6.0741901351139,14.6950128593436
"21",6.67398116380047,8.49979291461681,6.67398116380047,6.70383722933144,8.74389748650154,9.80677242295748,12.4058631197487,6.06465882621706,12.7162632710917
"22",8.07203576815057,8.21400179411121,8.07203576815057,7.20935241783278,11.1390090126352,10.1132332328704,10.1007747208491,6.82988786371425,7.98991378961028
"23",5.45897135093852,9.283229090794,5.45897135093852,6.44875111074846,8.46560056910403,10.567876820926,11.4092734298887,8.17944651702419,1.49824162067345
"24",4.9295078416879,6.98305306763067,4.9295078416879,6.78264781788495,8.69364565190113,8.05736256949424,9.00235353670195,6.25005953479558,13.1938903311342
"25",5.62754326772173,7.95433397156547,5.62754326772173,6.78499492998906,8.27338101953414,9.7268249469474,10.7239473192877,0.220222319476306,-15.8250489577643
"26",5.51485864521172,7.32539968537878,5.51485864521172,6.33739486834665,8.11005177010816,10.8168738123096,8.88361285130513,4.4858665461652,12.0426945290834
"27",6.27478417847571,8.22548799877877,6.27478417847571,7.1995102336264,6.92948463738129,10.3814824889615,8.93626456384482,4.75193246733397,10.4458851785683
"28",5.5204874384177,9.98996458044604,5.5204874384177,6.86158119129905,9.33127345732885,10.4137742362281,9.67091455740274,5.9092333051376,9.9453025790073
"29",6.79810532612538,7.96961850339378,6.79810532612538,7.01938091488272,9.42817980432217,9.8845314964914,12.2283956211494,6.47209642454982,2.6605159281347
"30",4.99554879761128,7.71628594254959,4.99554879761128,6.94699175053894,8.06936548606163,10.8957841555917,10.7533081915251,7.47614496853203,2.71544581383583
"31",6.10498423306984,8.75912578817349,6.10498423306984,6.82251941548408,8.80138693388145,9.54904270933955,10.0252682572501,2.16837773798034,5.87330948254362
"32",4.84400710980789,8.40543179188245,4.84400710980789,7.37723207140513,6.92957967457706,10.7406859965372,7.7159497211962,9.0086762746796,-1.52710165072012
"33",6.57813462695786,9.30096501978669,6.57813462695786,7.11830031886401,8.6554019813937,10.7346516911345,13.2105554983211,3.2880444964394,1.30268087432924
"34",4.40437434380648,9.16866541372385,4.40437434380648,7.09653913605818,8.61928526184139,10.1040955217134,9.42703103442564,7.8556198393926,0.842919486743454
"35",5.69149634379408,8.57560085827849,5.69149634379408,6.9431861168771,9.44852360169859,9.0648915015892,9.71448608646516,3.94686093088239,9.48200235907442
"36",6.4494659221226,9.13297007984494,6.4494659221226,7.20936168993952,9.62054662866254,9.45841265732126,7.98840342386272,4.76981716463342,7.09046572853806
"37",5.02294671737063,7.99061420797285,5.02294671737063,6.91607832277296,8.4677577752677,9.04780943034995,8.70857852868051,1.75041399197653,1.75182268528379
