"amaflix","netazon"
68.64,89.77
64.45,84.31
60.59,79.95
61.17,79.26
71.57,92.55
60.99,79.21
72.88,94.52
68.01,87.81
69.29,88.95
62.2,81.08
65.49,84.99
63.9,82.72
58.42,76.08
70.7,90.8
70.46,90.82
66,85.59
66.16,85.67
64.97,84.62
57.59,75.08
65.34,85.04
67.14,86.88
57.74,75.75
56.61,73.52
67.86,87.41
74.94,96.23
66.24,86.55
68.58,89.11
68.55,89.88
59.04,77.79
64.35,82.57
66.9,86.8
66.49,86.67
65.14,84.66
73.99,95.04
73.78,95.19
72.51,93.43
67.58,87.55
63.87,82.68
70.9,91.39
55.5,72.15
61.58,80.26
65.45,84.89
60.39,78.99
67.17,86.73
65.23,84.42
61.49,80.81
66.38,87.01
60.31,78.46
77.02,99.79
72.74,93.56
65.39,84.14
64.28,84.35
73.46,95
71.19,91.9
73.24,93.71
67.67,86.83
60.49,78.6
77.03,99.14
67.39,87.62
72.78,93.6
82.22,105.64
76.35,98.9
65.37,85.81
63.47,82.4
65.81,84.91
65.57,85.13
72.28,92.97
68.51,88.7
71.4,92.07
63.87,82.74
62.12,80.85
69.52,90.29
59.56,77.27
64.47,82.89
71.97,93.45
63.26,81.53
66.62,86.01
63.04,82.04
72.47,94.53
66.72,87.54
71.63,92.47
64.89,84.44
73.03,95.26
67.95,87.83
69.14,89.39
65.43,84.34
74.48,96.01
64.61,83.54
58.21,76.47
56.06,73.35
65.85,85.96
71.42,92.16
58.48,76.6
64.08,84.17
56.05,73.66
62.06,81.28
66.42,85.58
64.15,83.3
60.72,79.09
71.43,92.42
69.11,89.15
69.23,90.19
71.74,92.54
72.15,92.98
62.8,81.49
75.92,97.99
77.95,99.29
61.1,78.99
64.56,84.01
65.62,85.23
69.31,90.24
64.56,83.77
68.13,87.68
65.49,84.66
69.1,88.28
62.7,81.31
67.44,87.29
64.88,84.56
70.41,89.65
68.42,87.97
65.05,84.73
64.47,83.92
65.47,84.64
74.39,95.26
64.27,83.35
72.48,94.13
63.23,82.18
59.04,76.74
59.72,77.53
65.93,85.15
64.96,84.11
73.18,94.27
69.88,90.77
60.05,78.41
60.3,78.34
71.81,92.19
70.56,91.03
63.97,83.98
71.95,93.55
58.99,77.02
66.92,85.98
72.31,93.48
68.33,87.74
74.98,97.21
56.96,75.12
70.36,90.81
63.76,83.51
67.6,87.32
74.16,95.83
68.27,88.54
66.56,86.15
68.07,88.1
58.94,76.39
70.88,91.17
70.83,92.1
65.87,85.31
61.26,79.51
66.12,86.15
64.5,83.57
69.11,88.02
73.56,96.02
65.26,84.15
69.14,88.99
71.33,91.9
62.45,81.06
64.73,84.1
63.6,82.34
63.51,82.12
64.76,83.54
68.29,88.93
64.38,83.73
63.72,82.97
64.12,83.27
59.23,77.3
67.41,87.04
69.61,90.27
69.53,90.12
64.77,83.91
67.3,86.33
61.7,80.22
61.33,80.48
60.39,78.32
76.54,97.57
63.74,83.16
75.82,98.23
66.38,85.03
67.64,87.61
63.82,82.98
65.86,85.26
58.85,76.84
69.96,90.91
69.79,89.56
58.48,75.62
62.41,81.17
63.77,82.05
63.87,82.66
69.98,91.15
69.63,90.17
60.43,78.72
68.94,89.17
75.07,96.84
70.02,90.25
58.64,76.47
69.57,89.47
57.65,75.62
77.46,100.28
62.06,81.27
59.13,77.47
76.4,97.81
69.4,89.3
70.19,90.75
64.23,83.41
72.8,94.36
66.51,85.68
69.36,89.72
69.75,89.78
69.14,89.78
64.97,84.49
62.75,82.4
72.97,93.69
64.48,83.18
67.84,88.42
66.55,86.17
67.6,87.21
65.73,85.71
68.07,88.35
72.35,93.32
67.76,87.53
68.58,88.98
62.36,81.26
72.93,94.39
68.9,88.16
64.97,84.38
66.12,86.09
72.87,93.24
73.18,95.15
65.23,84.82
