"amaflix","netazon"
70.66,58.38
61.17,59.44
59.79,59.53
32.75,65.62
61.72,59.35
40.53,62.29
82.39,56.91
85.52,55.98
68.84,58.06
47.56,61.3
64.78,58.35
54.38,61.24
44.43,61.03
70.76,57.82
51.27,61.65
82.23,57.13
78.24,58.75
63.15,59.99
66.29,57.82
73.37,59.16
80.64,56.6
61.41,60.32
58.78,60.46
66.72,57.93
63.19,60.11
68.57,59.05
47.08,61.06
55.89,59.7
55.16,60.84
60.99,59.71
72.29,57.7
47.69,60.53
46.74,60.63
43.77,62.21
54.82,59.84
50.63,60.21
51.33,61.14
71.41,57.79
79.21,57.22
53.5,61.67
80.17,56.21
52.33,61.86
83.17,55.74
73.93,58
37.15,63.15
69.05,58.69
79.9,56.54
70.14,58.53
73.17,57.02
50.28,61.79
44.11,63.51
63.25,57.2
65.2,58.78
62.68,59.12
77.89,57.03
35.34,63.98
60.19,58.71
44.81,62.53
64.83,58.53
47.26,60.92
58.37,59.88
51.19,60.89
37.87,63.59
38.94,62.78
55.71,59.08
65.9,59.12
46.1,61.54
51.21,59.97
76.49,56.51
47.15,62.17
72.52,57.7
55.18,60.03
58.58,58.41
38.05,64.14
48.37,61.47
54.45,61.69
70.62,56.45
36.26,62.22
62.95,59.6
47.03,63.09
43.4,61.62
25.42,63.78
60.66,58.14
62.43,60.14
57.45,59.99
57.12,61.29
51.15,62.45
47.04,61.29
84.86,55.79
43.07,62
70.54,59.22
45.98,62.34
54.54,60.81
40.67,62.35
59.03,60.4
48.51,62.67
61.05,59.2
64.16,59.31
41.52,61.59
51.23,60.67
55.13,61.05
76.96,58.19
66.13,59.56
53.41,59.88
64.05,59.41
91.8,54.2
46.53,60.92
56.66,59.94
88.46,56.27
55.85,59.64
69.31,57.62
94.18,56.11
55.05,60.37
51.85,61.47
58,60.02
62.38,60.44
63.2,60.03
69.69,59.55
54.61,59.8
58.67,59.72
42.49,61.21
86.92,55.16
52.41,60.09
56.41,59.82
49.37,59.89
70.76,57.43
46.52,62.85
37.38,62.63
72.8,57.99
54.56,60.87
51.61,60.46
66,58.36
42.63,61.23
58.38,58.59
77.65,56.78
57.59,59.26
52.15,61.09
42.57,63
73.02,56.44
59.58,59.35
37.34,63.26
57.72,60.11
45.09,61.1
47.63,63.22
81.63,56.13
60.21,60.55
58.36,60.12
71.29,58.22
63.35,58.95
84.01,56.77
26.39,63.71
68.01,59.75
95.39,54.54
58.5,59.96
51.23,61.27
68.79,58.18
104.65,54.04
78.47,56.67
39.81,61.85
41.39,63.2
35.02,63.59
69.13,57.92
79.51,58.16
55.72,61.2
67.73,59.22
49.74,62.42
77.22,57.39
43.52,61.37
61.58,59.44
34.54,65.22
40.96,61.36
67.82,59.17
53.2,59.43
68.96,58.78
36.9,61.74
57.4,59.96
23.57,66.45
68.07,58.21
74.4,57.6
29.81,63.88
64.26,58.56
46.86,62.25
31.95,64.61
65.48,58.64
72.24,59.09
69.55,58.38
41.43,62.31
50.82,60.48
46.94,62.16
65.38,58.87
34.52,63.65
15.84,65.7
72.78,57.46
74.42,59.79
44.01,61
58.85,60.51
28.88,64.44
67.19,58.64
90.29,55.59
44.65,60.7
71.49,57.26
67.38,59.24
47.37,61
73.07,58.89
53.46,59.73
40.92,61.8
53.08,59.98
32.71,63.11
49.11,62.02
37.54,62.3
38.94,61.49
43.64,62.15
58.67,59.58
60.61,59.45
55.73,60.44
46.77,62.04
49.46,61.14
42.46,61.92
59.78,60.34
33.95,63.67
64.72,59.79
46.15,61.46
82.77,55.69
48.5,61.7
92.35,54.8
53.99,58.95
57.51,60.56
68.42,58.48
62.27,59.59
47.68,62.23
37.48,62.21
47.62,61.22
51.48,61.87
19.5,65.1
37.2,63.01
23.62,65.16
65.75,59.16
47.54,61.75
48,61.77
31.59,63.53
63.47,58.97
30.59,65.4
69.94,59.02
49.06,61.58
84.93,56.49
36.27,65.06
44.13,62.48
62.81,58.58
57.86,60.43
58.52,59.76
69.46,58.33
71.4,58.18
73.98,57.01
65.22,58.26
48.08,62.7
78.28,56.76
50.76,61.3
54.16,60.48
62.74,59.19
33.4,64.17
32.63,63.15
79.15,57.96
58.19,60.62
57.28,60.84
61.24,59.82
80.64,57.34
61.6,60.02
51.67,60.66
30.52,64.9
51.29,60.51
60.64,59.22
49.97,60.66
52.43,60.46
58.56,59.12
52.47,60.63
22.7,64.9
74.36,58.09
90.46,55.7
56.44,61.8
62.4,60.04
42.68,62.92
64.22,58.48
52.82,59.35
23.09,63.33
