"amaflix","netazon"
64.65,80.17
64.35,71.85
64.03,54.01
64.11,77.08
62.41,69.97
64.43,66.79
65.36,69.74
62.7,79.84
63.19,85.14
64.47,66.28
63.4,50.99
63.6,56.46
63.9,47.23
64.16,57.19
64.33,63.45
63.8,58.18
65.42,53.73
62.94,81.61
65.32,96.27
62.73,60
63.61,52.83
63.97,94.34
64.99,70.43
63.03,41.63
62.63,68.73
63.29,69.06
62.26,56.51
63.61,59.67
62.83,60.68
64.13,66.83
63.74,62.87
62.28,59.99
63.2,60.39
64.36,66.43
64.61,38.55
64.16,84.45
62.97,72.12
63.23,86.4
63.9,69.16
63.64,61.72
64.89,76.45
64.68,48.85
63.55,64.08
63.71,68.93
63.63,72.14
63,66.74
64.19,62.2
63.49,81.22
63.52,61.64
63.82,73.62
63.88,84.36
64.72,41.32
62.56,64.73
62.36,49.63
64.76,55.89
63.72,79.44
63.89,66.15
64.33,98.64
64.35,68.76
64.82,74.19
64.04,82.37
63.38,70.99
64.72,51.98
64.29,80.67
64.76,85.27
65.36,59.05
62.94,64.23
62.32,53.11
63.28,47.19
63.36,79.37
64.23,42.03
63.78,67.22
64.94,61.51
63.67,55.62
62.84,60.19
63.15,77.41
64.1,80.24
65.09,70.84
63.6,71.21
63.44,49.11
61.95,83.77
63.73,64.06
64.67,58.03
62.95,68.15
62.83,64.37
63.22,44.09
63.39,57.77
64.95,49.05
62.82,40.31
63.71,62.33
64.19,75.78
64.83,87.07
63.65,67.01
64.76,54.7
62.78,86.28
64.09,71.76
64.69,76.55
63.7,72.02
64.58,72.32
61.99,60.05
64.17,73.13
63.5,63.23
63.5,70.48
64.26,71.07
64.08,67.48
63.63,70.17
63.44,43.36
63.52,79.67
62.01,53.32
64,64.13
63.1,58.62
64.26,56.82
63.44,70.52
63.66,74.75
63.96,64.61
65.18,83.69
64.39,84.16
63.73,77.78
62.83,69.18
64.34,69.15
63.21,64.58
63.91,58.72
64.08,82.23
63.75,102.57
63.57,70.44
64.09,62.03
63.69,69.51
62.51,74.71
64.33,78.45
63.51,80.94
63.38,67.01
63.94,71.45
62.39,57.79
64.59,50.82
64.1,67.2
63.18,69.56
62.91,54.66
64.63,63.06
63.85,58.57
64.67,51.81
62.97,79.73
64.2,81.25
63.72,88.14
63,95.64
64.26,54.57
63.63,80.95
63.35,79.64
64.19,88.59
62.66,46.43
63.94,88.08
63.23,79.3
63.01,65.72
62.49,57.15
63.45,56.27
63.8,63.56
63.51,82.09
63.01,69.97
63.55,46.17
64.64,75.87
62.71,75.09
62.96,68.8
63.98,75.53
63.31,64.1
63.9,62.77
63.82,63.53
62.74,71.45
63.39,69.22
62.81,77.4
62.87,59.02
64.32,54.86
63.83,74.58
63.18,68.1
62.22,80.36
63.38,84.05
64.9,64.94
63.13,60.98
63.2,67.12
63.41,58.24
63.7,78.16
63.51,78.97
64.25,75.08
64.78,62.34
62.2,48.48
64.25,64.27
64.73,73.76
62.41,66.25
63.68,69.99
66.25,88.33
63.24,62.68
64.17,75.42
63.04,53.75
63.71,70.32
64.84,55.56
63.48,57.08
64.36,74.41
63.02,76.55
63.99,65.71
63.06,75.21
63.2,69.63
64.19,55.91
63.15,62.25
63.43,79.28
65.37,76.06
64.21,74.53
64.51,40.56
62.9,44.1
64.21,64.83
62.4,71.19
63.87,60.24
62.82,69.17
62.65,46.36
63.48,73.58
63.32,48.3
62.34,71.18
64.41,62.66
63.43,82.63
64.1,63.71
65.29,80.83
63.24,54.19
64.58,60.66
64.15,76.77
64.7,62.96
62.82,69.34
63.06,72.91
62.91,65.46
62.99,66.6
63.3,58.07
64.01,74.96
64.5,61.53
63.78,59.69
62.4,75.41
64.5,64.65
63.37,98.67
