"x","theotherone"
-0.23516,0.78397
-0.42715,-1.11722
-1.20827,0.50383
-0.25309,-0.47563
0.10246,0.74923
1.23301,-0.27549
0.21925,-2.13178
-0.10448,1.20585
-0.7996,0.11384
-1.61159,1.04996
0.08372,1.2139
-0.47117,0.47009
-2.23352,0.86536
1.01314,-0.33847
-0.31525,-0.89338
-0.00419,0.29759
-0.20915,0.07467
0.50742,0.39404
1.15362,1.1814
0.98014,1.9782
1.55584,0.33268
-0.34548,1.39725
-0.00236,-1.48866
0.24894,0.55915
0.23778,-0.24249
-0.50818,-2.55106
0.73195,0.55114
-0.27034,-1.37692
-1.22036,1.63314
-0.76508,-1.06031
-1.78512,-2.22394
-1.85347,1.34911
0.06668,0.04996
2.51378,-0.17845
0.98248,-1.85865
-0.62728,0.35823
1.3266,-1.07546
-0.36799,-1.74581
0.1848,0.16672
-1.32489,-0.07951
0.59704,-0.84514
0.43044,-0.07019
1.24357,0.79316
1.6065,0.02416
-0.13966,0.20299
-1.33011,-0.55714
-0.62245,-1.46253
-1.6349,-0.88846
2.05934,0.13163
-0.81703,0.85636
0.9324,-0.81225
-0.52658,0.16525
-1.10236,1.56732
-0.49962,-0.75063
0.01802,1.10333
0.22161,0.35504
-1.08772,0.2798
-0.69621,-2.62107
-0.00513,-1.69237
0.00034,1.91046
2.24857,-0.00515
-0.00353,-0.30485
0.76765,0.76442
-0.63165,0.77335
0.54407,1.50305
0.03568,0.02401
-0.48317,-1.20111
-0.44704,-1.08037
-0.89149,-2.43917
1.77843,-0.40253
-1.8761,-0.20918
-1.64519,1.90838
-0.42357,1.40026
0.86253,1.27311
1.4305,0.51992
0.53868,-1.98881
-0.70064,1.30829
-1.41473,-0.96682
0.50544,0.84833
-1.01083,-0.24174
0.55276,0.60777
1.2436,1.61658
0.9726,-0.06101
-0.25416,1.6161
0.71529,0.35491
0.02839,-0.63864
0.29043,0.54584
-0.18319,1.77794
2.91107,-0.57358
-0.51982,-0.55593
-0.41987,-1.09499
-1.49544,1.20671
2.52399,0.28658
1.06942,0.10404
0.84838,-0.62051
0.61586,-0.64188
-0.18743,0.58036
-1.44707,0.81966
-0.39946,0.50662
-1.06326,1.06679
0.16164,-1.10454
-1.22335,-1.19109
-0.50876,-2.78496
-0.71706,-0.7761
-0.07273,0.37651
0.88028,1.38166
-1.11223,-0.72205
0.12826,0.0861
-0.0663,-0.14711
-0.4482,-1.29419
0.82759,1.12576
0.74772,-0.02334
0.81709,1.60479
-0.91476,-0.61819
-4.41734,-5.11259
0.25224,-0.8299
1.38396,0.00687
0.22855,-0.30414
-1.49102,-0.22963
1.0602,0.01538
0.56911,1.28873
0.13624,0.29214
-0.1283,1.20972
-0.08738,-0.61098
-2.26363,0.94144
0.18733,1.29377
-1.62035,0.04586
-1.95021,0.41758
0.37268,-0.37234
0.24993,0.00071
1.10301,0.41698
0.69733,-1.58329
0.70393,-0.93418
0.74531,-0.41469
0.76458,-0.43914
1.64998,1.47042
0.01152,-1.50627
-1.38976,0.5066
-1.31409,1.26431
-1.63263,1.70414
0.40939,-0.69082
0.52439,0.2094
0.2578,-2.06497
0.6965,-1.03507
-0.69694,-1.82298
1.33831,-0.03043
1.94501,0.58961
-0.18438,-0.40179
-1.00495,-0.172
-0.85018,-0.19082
0.91465,-0.07436
-0.05803,-0.48907
-0.72541,0.07809
1.02758,-0.51791
-0.39171,1.2013
-0.52643,1.07333
-1.98526,0.23416
-0.96572,-0.4401
-1.04324,-0.45724
1.26965,0.09349
0.84729,-0.0209
-0.79981,-0.93514
1.33012,0.20208
-1.92739,0.03125
0.83142,0.49471
0.0979,0.61748
-0.75975,0.74713
1.25622,0.6257
-0.60593,2.67838
-2.11413,0.75923
0.88559,-0.31553
-1.19119,-0.77676
1.28761,-0.42089
-0.40198,0.75797
1.1098,1.00221
-0.52428,1.50484
-2.24573,-0.60129
-0.34988,0.09214
-1.56318,-0.22992
