"amaflix","netazon"
62,266.78
62.77,270.08
62.92,270.96
63.34,272.62
62.65,269.63
64.28,276.56
62.72,269.86
63.13,271.64
63.54,273.41
62.54,269.08
62.06,267.07
64.13,275.91
61.13,263.12
63.47,273.05
62.85,270.42
63.57,273.55
63.14,271.72
64.36,276.81
61.94,266.59
63.99,275.35
64.26,276.4
62.83,270.45
61.03,262.71
63.17,271.8
62.39,268.34
63.41,272.75
63.04,271.13
63.37,272.77
63.06,271.36
63.61,273.72
62.62,269.45
62.26,267.72
62.39,268.48
61.56,264.97
62.16,267.44
62.41,268.62
62.64,269.69
62.54,269.14
61.39,264.32
62.21,267.69
64.22,276.26
63.28,272.42
64.28,276.57
62.6,269.48
62.76,270.01
62.69,269.86
61.95,266.73
62.21,267.82
64.34,276.76
62.41,268.68
63.76,274.3
62.06,267
61.38,264.27
62.59,269.34
63.51,273.23
63.66,273.99
64.05,275.51
61.51,264.81
64.31,276.5
62.31,268.05
62.94,270.78
63.2,271.89
62.22,267.76
61.36,264.19
62.47,268.71
62.89,270.65
62.17,267.61
62.15,267.49
63.07,271.43
62.72,269.99
63.14,271.64
62.79,270.21
62.16,267.48
63.78,274.35
63.39,272.59
63.6,273.57
61.79,265.99
63.56,273.52
61.58,265.07
62.43,268.68
61.82,266.06
61.21,263.44
64.16,276.08
62.35,268.37
62.62,269.48
62.54,269.16
63.11,271.58
64,275.38
64.06,275.7
61.96,266.77
61.83,266.09
61.72,265.7
61.91,266.43
64.26,276.41
62.83,270.41
62.21,267.79
62.38,268.44
63.61,273.73
63.02,271.14
62.59,269.47
62.28,268.04
62.19,267.67
64.33,276.73
63.51,273.16
64.3,276.6
62.52,269.08
62.57,269.23
62.07,267.12
62.64,269.63
63.17,271.86
63.82,274.59
63.24,272.2
63.16,271.8
63.73,274.14
63.67,274.02
62.9,270.84
62.25,268
63.73,274.13
62.93,270.83
64.08,275.71
62.51,269.01
62.06,267.2
63.22,272.11
62.33,268.23
63.29,272.29
61.56,264.84
61.55,264.84
63.33,272.45
63.07,271.45
63.46,273.02
61.35,264.07
63.71,274.09
63.7,274.24
63.58,273.49
63.4,272.87
64.37,276.89
61.76,265.77
62.4,268.51
63.13,271.8
62.23,267.84
62.89,270.66
63.37,272.62
62.35,268.25
63.31,272.39
63.23,271.99
62.23,267.93
62.09,267.12
63.54,273.37
62.7,269.81
63.35,272.68
62.21,267.77
63.76,274.32
61.84,266.26
63.39,272.8
63.17,271.84
63.02,271.16
63.31,272.44
63.12,271.5
62.36,268.44
62.63,269.52
63.09,271.52
61.86,266.24
62.18,267.39
64.35,276.72
61.29,263.75
61.92,266.55
63.55,273.4
63.62,273.67
63.44,272.77
62.87,270.6
63.06,271.34
62.16,267.53
62.35,268.23
62.63,269.54
62.14,267.34
63.43,272.88
61.63,265.19
62.07,267.21
61.9,266.34
63.11,271.67
62,266.84
63.22,272.08
63.69,273.9
62.84,270.52
63.2,271.99
62.35,268.4
63.19,271.97
61.89,266.42
62.77,270.16
61.84,266.07
62.63,269.53
63.62,273.63
63.34,272.49
62.5,268.88
62.25,267.98
62.2,267.68
62.28,268.01
63.04,271.23
62.08,267.18
64.93,279.26
62.99,270.98
62.12,267.18
63.11,271.51
62.74,269.84
62.57,269.27
63.26,272.22
62.99,271.05
63.58,273.47
62.44,268.78
64.14,275.77
61.77,265.92
62.93,270.72
63.16,271.74
63.72,274.09
61.85,266.15
61.99,266.91
64.05,275.53
63.12,271.54
63.35,272.71
62.24,267.92
64.24,276.33
62.88,270.55
63.17,271.8
62.76,270.04
63.48,273.07
62.55,269.24
64.48,277.39
63.98,275.26
61.39,264.26
62.37,268.51
62.8,270.14
61.56,265.1
62.05,267.17
62.41,268.63
63.18,271.74
