"x","theotherone"
1.44387,0.99281
1.09189,1.73232
-0.10106,-0.27227
-1.77857,0.1872
-0.74563,-0.76158
0.03609,-0.46171
2.80258,0.65222
0.43393,0.63237
-1.16199,-1.69889
0.0714,0.13839
1.97852,1.50125
-0.11134,-0.76435
1.20892,0.73108
-0.46677,-0.59843
1.69609,-0.86093
1.03207,-0.62065
1.22637,-0.12914
2.07153,0.31394
-0.36078,-0.75331
-0.98884,0.82111
0.65801,0.03112
-0.67503,0.69091
-0.6018,0.79363
0.09724,-1.25287
-0.12276,-0.60426
0.53036,-0.00718
-0.52011,0.34214
0.1847,-0.71443
1.1816,-0.55483
0.41762,0.92761
-0.7922,-0.88404
0.18232,0.00726
-1.72489,-1.38797
0.0441,1.64546
-0.52134,-0.73084
-0.89279,-0.71882
-0.6266,-1.11587
1.8031,-1.10597
-0.20453,-0.40528
0.32938,-1.34862
-1.14735,0.88206
0.50998,-0.40464
-0.17374,-0.50958
0.83779,-0.13278
-0.12991,-1.34883
0.26484,1.18779
-1.12718,0.05532
0.23908,-0.37399
1.4331,0.48276
0.87334,1.00192
0.0569,1.20647
0.25702,-0.86936
-0.52576,-1.41183
0.1082,1.22814
0.23937,-0.454
0.94802,1.56092
0.37853,0.96694
-0.09107,-1.45211
-0.07615,-0.20099
-0.74913,-0.30431
0.57784,-1.78374
-0.46325,-0.41467
-0.00735,-1.29513
0.15135,1.3645
1.28511,-0.05378
0.04847,1.60732
-0.59774,-0.78176
0.73242,-0.04169
0.26982,1.54892
-0.57077,-0.62862
0.92419,1.64765
0.83906,3.33597
-0.46244,-0.39814
-1.4453,-0.66839
1.36573,1.06145
-0.50426,1.55928
0.43537,0.13219
-0.04072,1.01008
0.36984,-0.24085
0.85165,0.13994
0.26949,1.64573
-0.70837,0.09043
-1.05056,0.95237
0.44814,-2.43788
0.28052,-1.39492
-0.7029,0.62397
-0.95131,0.84438
-1.20781,-0.87199
1.7477,-0.45675
-1.03156,1.45954
4.9815,5.46458
0.40479,0.84599
-0.57344,0.63681
-0.6381,3.07042
-0.19637,0.01897
-0.87431,-0.24743
-0.14123,0.24275
-0.57796,0.51238
0.65604,-0.79619
1.2432,0.79237
-0.552,-0.7721
0.82064,1.07595
1.59985,0.61668
1.48188,0.99814
-1.26485,-0.31554
-0.24388,0.74487
-0.56867,-0.6059
0.17069,0.307
0.87839,-0.09015
-0.14601,2.16512
1.30386,-0.65736
-0.70679,1.23127
-0.62623,-1.04403
0.37664,1.18939
0.58929,-0.10153
-1.49069,0.68914
1.18797,1.13646
-1.57171,1.15316
0.55479,-0.67476
-0.39473,-0.40662
-1.27274,-0.09548
-0.67703,1.37439
0.10948,0.97907
-0.32241,0.03261
-0.76072,-0.35673
1.00583,-2.91745
1.4868,-0.17212
0.23357,-0.83912
-0.63336,-0.77205
0.06348,0.09432
0.4629,1.82399
1.03129,-0.20175
0.40422,-1.26197
-0.97473,-0.88128
0.46954,0.21078
0.47304,-1.81401
0.06531,0.59103
-0.08244,0.59391
0.48377,-1.13384
-0.39947,0.09804
0.13755,-1.35408
-0.70844,0.1282
0.56523,0.97771
-1.5731,0.02126
-0.27428,-0.92243
-1.22233,-0.65995
-0.2314,-0.27495
-1.10547,-0.34416
-1.43988,1.11205
-1.15047,1.20124
0.71441,0.48622
0.25653,-0.0951
1.11702,0.75759
0.41402,-1.22046
0.29055,-1.11608
0.32655,1.03731
0.95849,0.1063
-0.65608,0.79987
0.63867,0.43389
-1.13559,0.57483
-0.29761,-0.03418
-0.40302,0.35429
0.57123,-0.617
-2.74789,-2.62318
0.8519,-1.13111
-0.01059,-0.69831
0.48933,0.77478
1.43736,-0.43698
1.20675,-0.61734
-0.01665,-0.16832
0.59965,-0.12902
1.31087,-1.77117
-0.46368,-0.39264
-1.32376,-0.43536
1.15666,2.93755
-0.39803,0.49418
-0.2284,-0.49445
