"amaflix","netazon"
59.66,66.78
61.97,60.48
60.13,65.53
61.71,61.19
59.36,67.52
60.09,65.64
60.21,65.21
61.27,62.38
61.82,60.93
61.38,62.16
60.19,65.31
61.48,61.75
60.09,65.6
59.62,66.96
62.61,58.57
61.25,62.4
59.43,67.3
62.64,58.52
58.91,68.78
60.49,64.42
62.13,59.95
58.97,68.68
61.29,62.36
60.3,65.08
63.69,55.64
58.2,70.74
60.87,63.41
62.76,58.18
59.89,66.15
61.36,62.07
60.8,63.52
61.91,60.57
57.72,72.05
64.82,52.45
56.9,74.38
59.59,66.82
59.02,68.59
60.77,63.72
63.38,56.52
59.54,67.17
58.88,68.77
59.97,65.92
60.33,65.03
61.36,62.2
61.74,61.1
62.47,59.22
60.75,63.82
63.06,57.43
59.61,66.94
59.42,67.34
60.09,65.53
63.39,56.49
60.16,65.44
58.76,69.21
61.67,61.23
58.74,69.37
60.84,63.46
61.69,61.13
60.77,63.71
59.99,65.81
61.65,61.28
58.29,70.54
61.93,60.64
61.19,62.48
59.78,66.39
58.24,70.53
58.96,68.53
59.8,66.33
60.99,63.08
61.25,62.39
61.63,61.32
57.72,72.18
61.27,62.18
59.21,68.1
61.73,60.99
57.46,72.78
60.59,64.22
60.1,65.55
59,68.54
60.82,63.55
57.76,72.05
62.07,60.22
60.27,65.13
63.39,56.51
61.18,62.5
61.41,62.01
60.7,63.82
59.51,67.23
61.79,60.82
59.33,67.51
57.59,72.45
57.45,72.66
61.67,61.25
59.15,68.07
63.01,57.48
60.3,64.99
60.52,64.36
61.68,61.29
64.2,54.35
62.35,59.36
60.7,63.91
61.2,62.58
61.87,60.63
62.13,60.02
60.11,65.64
60.32,64.92
61.59,61.48
58.66,69.44
60.06,65.64
60.99,63.11
57.65,72.24
59.93,66.11
62.17,59.86
62.31,59.41
62.59,58.65
60.11,65.64
59.51,67.19
61.16,62.7
60.62,64.13
64.57,53.2
59.82,66.16
63.05,57.52
60.82,63.49
62.36,59.34
62.29,59.6
57.83,71.71
60.93,63.3
63.1,57.36
60.51,64.39
59.67,66.83
59.26,67.75
62.12,60
61.57,61.55
61,62.99
60.89,63.35
61.89,60.46
62.41,59.08
63.09,57.15
61.68,61.22
60.72,63.98
61.38,62.19
61.55,61.61
59.18,68
59.43,67.26
60.35,64.94
58.54,69.88
60.05,65.58
61.38,61.84
60.17,65.4
58.86,69
58.99,68.59
62.03,60.16
58.78,69.1
58.78,69.09
62.2,59.8
58.45,70.12
60.53,64.27
62.86,58.05
60.42,64.66
62.05,60.23
61.03,63.01
60.94,63.09
58.17,70.93
62.2,59.71
57,73.94
60.95,63.15
61.56,61.49
57.69,72.13
60.46,64.55
57.71,72.14
60.28,65.04
61.82,60.77
59.16,68.07
61.88,60.79
61.81,60.85
58.81,69.33
60.25,65.26
61.37,62.03
60.24,65.15
59.64,66.86
60.35,64.88
60.18,65.35
62.45,59.18
60.54,64.3
59.03,68.44
63.34,56.59
59.48,67.07
61.28,62.19
61.19,62.55
59.67,66.78
60.04,65.73
60.7,63.89
60.14,65.52
61.31,62.2
64.04,54.64
56.58,75.16
60.11,65.51
61.67,61.32
60.77,63.74
58.3,70.49
60.43,64.61
61.53,61.59
62.42,59.06
58.85,69.08
58.5,69.97
58.17,70.84
59.39,67.4
60.31,65.02
61.85,60.71
57.39,73.01
59.66,66.7
59.97,65.87
58.32,70.43
62.95,57.62
58.58,69.71
59.65,66.67
58.82,69.14
61.48,61.89
62.67,58.68
60.16,65.36
62.3,59.42
58.72,69.42
58.11,71.06
58.28,70.56
62.41,59.26
61.61,61.51
60.24,65.08
