"amaflix","netazon"
53.64,20.22
53.44,20.24
52.17,19.94
50.38,19.29
52.43,20
52.66,20.03
53.66,20.16
53.48,20.24
52.81,20.07
53.93,20.34
53.83,20.35
52.75,19.88
52.88,19.91
51.51,19.81
55.85,20.86
52.23,19.83
54.52,20.6
54.04,20.51
54.03,20.45
53.53,20.4
52.5,20.08
53.59,20.18
53.26,20.13
52.16,19.87
53.94,20.28
54.61,20.72
54.82,20.5
51.35,19.67
53.54,20.16
52.55,19.92
53.39,20.14
50.54,19.42
53.21,20.33
51.48,19.46
52.97,19.84
53.17,20.07
53.6,20.06
53.23,20.37
52.69,19.98
53.53,20.26
53.74,20.21
54.42,20.55
51.4,19.55
54.15,20.55
52.68,20.15
51.56,19.63
54.68,20.77
51.81,19.55
51.45,19.73
53.5,20.23
52.72,19.99
51.74,19.7
53.63,20.1
54.67,20.49
52.95,20.04
53.61,20
54.08,20.41
54.6,20.47
51.78,19.78
52.29,19.89
53.98,20.3
53.58,20.37
52.5,19.9
53.55,20.16
54.14,20.41
52.28,19.83
52.64,20
52.21,19.9
49.72,19.11
52.31,20.13
52.44,20.07
50.38,19.25
51.86,19.65
54.41,20.29
53,19.96
51.82,19.74
52.42,19.94
53.05,20.14
54.17,20.7
53.22,20.1
53.29,20.21
54.28,20.53
52.74,20.06
52.19,19.8
52.61,20.06
52.26,19.9
52.01,19.56
53.71,20.45
54.99,20.61
54,20.27
52.88,19.86
54.77,20.68
51.4,19.5
54.53,20.56
51.9,19.49
52.95,20.03
53.28,19.99
52.58,19.9
52.02,19.76
53.06,19.94
52.69,20.07
54.23,20.36
52.68,19.87
50.75,19.46
51.46,19.53
51.17,19.5
52.82,19.99
53.31,20.06
50.57,19.47
53.74,20.37
51.15,19.67
52.3,19.92
50.82,19.17
51.69,19.65
53.7,20.19
51.98,19.81
53.84,20.19
54.14,20.3
53.16,20.16
51.62,19.68
51.07,19.62
54.72,20.59
52.37,20
52.44,19.83
51.93,19.83
53.96,20.29
53.29,20.1
53.21,20.14
54.39,20.59
51.61,19.55
52.83,20
51.27,19.6
51.91,19.67
53.94,20.35
54.49,20.52
51.58,19.58
54.63,20.51
54.61,20.72
52.16,19.92
52.65,19.98
54.68,20.56
53.52,20.19
52.77,20.09
52.82,19.98
52.81,19.99
51.66,19.64
51.65,19.71
55.3,20.6
51.62,19.56
55.81,20.84
51.73,19.69
52.1,19.71
53.19,20.16
54.09,20.35
54,20.44
51.46,19.3
53.43,20.23
51.75,19.71
53.8,20.49
54.92,20.68
52.17,19.87
52.18,19.92
52.55,19.95
51.89,19.83
53.32,20.3
54.57,20.41
52.81,20.11
51.83,19.72
52.67,20.05
53.56,20.27
52.77,20.07
51.71,19.8
54.55,20.55
52,19.66
53.22,20.17
53.69,20.16
53,19.99
53.82,20.06
55.1,20.59
51.64,19.68
52.46,20
53.17,19.96
54.95,20.63
53.42,20.21
54.53,20.55
51.36,19.65
53.25,20.24
50.29,19.23
53.39,20.03
54.67,20.56
53.24,20.06
51.54,19.62
52.49,19.84
52.11,19.71
51.83,19.6
53.72,20.33
54.83,20.56
54.45,20.42
54.39,20.45
54.25,20.38
54.18,20.42
52.75,19.98
51.35,19.79
53.16,20.22
53.85,20.61
52.39,19.63
54.8,20.48
51.74,19.72
51.9,19.96
54.86,20.89
53,20.07
50.96,19.41
53.96,20.29
53.78,20.39
52.42,19.98
52.91,20.09
51.37,19.6
52.22,19.89
55.16,20.57
52.82,20.12
52.64,19.89
52.22,19.82
53.92,20.38
52.59,20.02
54.4,20.41
52.11,19.87
52.21,19.91
53.43,20.31
52.29,19.76
52.98,20.02
52.16,19.84
53.71,20.29
51.24,19.67
51.76,19.78
52.67,20.03
50.69,19.39
52.29,19.89
54.66,20.51
53.21,19.93
55.72,20.77
55.01,20.76
53.82,20.45
53.08,20.12
52.92,19.98
52.37,19.95
54.1,20.38
52.59,19.99
50.84,19.48
