"alpha","beta","gamma","delta","epsilon","zeta","eta","theta","iota"
9.71487264313439,11.8457001279982,9.71487264313439,10.5832320209112,10.379251689466,8.7697124331084,10.8392319657199,2.03908243682235,23.4003997672146
11.0348272467228,11.1731471550891,11.0348272467228,7.7020986480959,11.713860632386,10.1524962211953,10.5694284331275,0.881209042854607,21.100165617628
12.5702953423974,11.3348756957037,12.5702953423974,8.82312828581255,8.72890557021314,8.20784929808313,12.4206032120619,8.77327450085431,23.8295783198126
11.1580100509359,12.2914406018868,11.1580100509359,-9.6081838200188,10.8365350568317,8.88378028775415,12.7202992078075,2.73789532249793,17.961313240742
10.2542005281511,11.6917487267495,10.2542005281511,4.67358544313316,10.3686220768309,8.14413004800439,8.38099499860832,5.45417242217809,5.34659537740244
9.93119703383225,12.5706066421944,9.93119703383225,10.5601591887441,8.02895155256223,8.86867993308773,10.7298218756251,7.44289873167872,20.1278357386069
9.37256207113975,11.891415658135,9.37256207113975,9.67829063359495,11.8245376414936,9.65983301182538,6.964685032311,4.39572299364954,13.1827488375396
9.93141836138105,14.6161709671795,9.93141836138105,9.12278327287542,10.1460693771742,7.54684612462023,9.35582733230841,8.67028973530978,24.0025973631649
10.9741602935734,13.8644920158974,10.9741602935734,0.558157968025263,12.1403876232716,8.05910727278919,8.72345381216936,3.53257609764114,8.77112732411981
11.3195763866662,12.0547009639746,11.3195763866662,-5.44262806788506,11.0828544772066,9.94930159606811,8.62646785208292,8.00770343514159,20.8232473784124
10.4251187822777,14.7526226667274,10.4251187822777,21.9496604267518,8.27372064834296,10.1082162752214,7.58578159149257,5.048805444967,13.377182481203
9.84809999899285,12.8382045525945,9.84809999899285,19.4731071960385,11.1647096827233,9.33820704638736,11.5064704287487,2.38206610549241,18.4099817268846
11.0870685345575,14.3136853269315,11.0870685345575,17.8673485803565,10.686885450487,9.61805782498066,11.1557218714144,1.67735762894154,23.1274665708076
10.9298192462983,16.0088653914785,10.9298192462983,6.78199202705155,11.1876739342101,9.28923919848926,8.7997057309166,9.08419436775148,23.966479906249
8.0016959856928,13.6915549435477,8.0016959856928,9.20832015288595,12.375344382279,7.74640973970936,10.5256855682346,6.56868496909738,12.9047524179185
9.77600509003003,12.9628306139575,9.77600509003003,22.5681998578001,10.0766353034936,8.57708089916158,13.8707580622274,8.83778944378719,28.0227601224572
10.0029252273684,13.2114101082792,10.0029252273684,1.96299226971121,9.52922964307481,10.3666463643068,5.8233524628108,5.23725381819531,13.3609191637454
11.3357138960548,11.9880784920766,11.3357138960548,28.2251535828065,10.3006662185497,9.10596627679486,10.2523936966315,1.52328840922564,21.9190485645787
12.2953437427038,13.3828933890491,12.2953437427038,13.7310042325977,10.4311824195608,10.5857970646498,10.4769757277951,0.21945301676169,37.8108918277862
11.3277599440711,12.9703809587047,11.3277599440711,1.51653056093203,11.1245123221578,9.12207651365645,13.9689296881464,3.88359741773456,17.3252956981364
10.8479547884787,11.9771367653426,10.8479547884787,14.4682707519369,9.28472244150707,8.41897338152933,11.3749205994523,4.39769100630656,11.1107734033147
10.041054148366,14.0895711928544,10.041054148366,23.0033712479177,8.49382297990823,8.89693551334956,8.905433498554,7.11292907595634,15.9992724908471
12.8582198358107,13.5266005657054,12.8582198358107,22.5688685883864,9.62757533216275,6.96455813862516,14.0554466368772,6.15854109404609,16.9618966415138
9.42523529701657,13.9194338160853,9.42523529701657,11.0898862577093,9.90100294185449,8.69067558419301,8.51637506961527,9.95910730911419,28.9247340034057
10.6018520289267,13.2678856246605,10.6018520289267,14.8865207898417,9.84379282542927,9.18911613474302,10.7280060461068,3.49377037957311,5.44075242748715
11.9686850260358,13.8128105364993,11.9686850260358,7.11854843091918,9.51224731082728,9.36131612801267,12.2714759725272,3.87011111248285,12.2245423492803
11.6711891207969,13.550698808608,11.6711891207969,8.36263308849445,10.2171664264845,9.84561601402799,12.5453956413079,6.16341299610212,9.30788815896739
