"x","theotherone"
0.09381,-1.50632
-0.49471,2.17709
0.67283,0.99024
1.33651,-0.80588
1.05539,0.64518
1.06295,-1.20996
1.45256,1.5124
-0.39196,1.48589
0.88852,0.80183
-0.039,0.31347
-1.44877,0.14263
-1.10264,0.80049
0.56544,0.38947
0.32105,-0.86537
-0.19939,-0.48173
-0.5939,2.68379
-1.95373,-0.22575
1.52699,-1.26839
0.66574,-0.63084
0.59241,0.14791
0.93051,-1.52051
-0.93609,1.11077
0.56743,-1.07232
0.11771,-0.51776
-1.06521,-0.33083
-0.87736,-1.01862
0.5467,0.03372
-0.95571,-1.591
1.01104,-0.06281
1.91858,-1.12891
-1.54165,-1.54429
0.69945,0.39175
-0.8911,-0.73479
0.36811,-0.77468
-0.60476,-0.6654
-0.20041,0.03746
-1.50181,-1.46563
0.65548,-0.03373
1.29638,0.30186
1.00781,1.48171
-1.24513,-3.00045
-0.33719,-1.3822
-0.74146,1.67707
-1.15605,-1.03151
-0.06932,-0.84073
0.48799,-0.45367
1.15872,-1.45674
-0.94441,1.89418
2.55966,-0.75165
-0.47471,1.45452
1.19291,0.34297
-1.15399,0.23008
-1.35335,1.34874
-0.72156,1.2083
0.37278,0.4628
0.42043,0.92048
0.02807,-0.07858
-1.77973,-1.15548
-0.9297,-0.38385
0.43591,0.10133
-0.74134,-0.51877
-0.14892,1.82382
-0.08823,1.17613
-1.33375,0.46884
1.61294,0.99528
-0.38092,0.33328
1.19831,0.48384
1.77368,0.6621
-0.33257,-0.26302
0.16408,0.09291
0.30951,-2.12319
-0.52149,0.92414
-1.92957,-1.33401
-0.97034,0.43408
-1.68892,1.90583
-0.156,-1.09496
0.63991,0.10008
-1.32246,1.66608
-0.28202,0.83634
0.41069,0.53388
0.37882,-0.13228
5.56491,-5.18675
1.32268,0.63383
1.0363,-0.58136
-0.04612,0.74916
-0.49638,0.4542
0.40209,-0.45806
1.17074,0.30581
-0.38837,1.4425
0.54449,0.31869
-0.20726,-0.17869
-1.01517,-0.87237
1.00914,-0.26551
-2.93476,0.33407
0.99426,-1.33091
-0.50081,-1.90054
0.08819,-0.58328
1.66775,0.72052
1.05486,-0.70503
0.71241,0.58701
-0.9199,-1.98246
-0.48124,0.87397
-0.36296,0.5095
0.04714,-0.46711
-1.63687,-0.09313
-0.55759,-0.13361
0.62539,-1.13167
0.54705,-0.22797
0.57254,-1.51062
0.44145,-0.28967
-0.13508,0.43575
2.14186,0.97635
0.68851,1.47721
0.19765,-0.36421
-0.16726,-0.34993
0.05914,-2.27377
0.34487,-0.24645
0.95685,2.19173
-1.84288,-0.08372
-0.0257,-0.06472
-1.7445,0.3811
1.68407,-0.13738
0.48201,0.07992
0.00928,0.55275
1.97126,-0.3593
0.719,2.02346
-1.62482,-0.65832
-1.8525,-0.29092
0.90202,-0.1935
-0.38169,-0.90174
-1.44635,0.96822
0.16116,0.20565
1.68338,-0.65663
-1.36166,-2.14024
2.68677,-0.21254
0.59205,-0.27258
1.71614,0.22449
-0.84216,-0.09635
-0.08256,0.64298
-0.19886,0.50612
0.57865,0.54804
-0.6794,1.20289
0.10144,-0.93171
0.41177,-0.24375
0.9245,-0.6005
1.11059,1.4683
0.63333,0.05396
-0.38595,-0.67289
-0.71924,-0.53903
-0.24375,0.41444
0.02763,-0.32206
-0.61992,-1.07912
0.22979,-0.02074
0.36502,0.45744
-0.0763,1.25103
-0.06195,1.14809
-0.04532,-1.11715
0.02781,0.1833
0.93096,-0.83795
2.11949,-0.7299
1.12749,0.71389
1.14937,1.25372
0.20288,0.48438
0.227,0.54223
1.12978,0.88734
-1.69243,0.50075
-0.43908,-0.51318
0.17654,-0.36422
0.9241,-1.11753
-0.14781,0.68356
-1.256,-0.15086
-0.76874,0.44725
0.45091,-0.42914
0.06907,-0.38108
1.17025,1.37009
2.73818,1.52926
0.51022,0.03301
-0.35763,-0.13513
-0.70715,-0.44894
0.06863,-0.28836
1.85504,-0.86106
-0.22499,0.08859
-0.06675,0.37652
0.95059,-0.16339
1.15106,-1.77616
-1.11342,-0.26832
-0.55977,-1.44071
-0.39554,-1.2139
0.83913,0.0969
0.47935,-0.14865
-1.91426,-1.22741
-1.58803,-0.01808
1.7542,-0.15788
-1.31778,1.36146
0.1419,1.06394
0.24129,-1.20225
-0.42579,1.38948
-0.78271,-0.11385
0.43089,-0.54251
1.70028,0.26504
