"amaflix","netazon"
68.22,67.9
65.33,69.76
71.4,65.83
58.96,74.24
64.72,70.32
66.97,68.8
59.51,73.54
68.57,67.45
65.46,69.83
65.44,69.52
64.26,70.62
63.7,71.03
66.43,68.97
63.28,71.1
65.2,70.04
69.2,67.08
63.25,71.17
63.09,71.37
65.03,70.08
68.35,67.84
63.04,71.42
62.97,71.29
70.14,66.75
61.6,72.31
62.16,71.72
64.12,70.56
65.91,69.45
70.66,66.32
64.2,70.42
69.51,66.74
69.47,67.21
66.99,68.86
67.2,68.65
67.88,68.12
67,68.71
65.79,69.4
66.11,69.31
62.43,71.77
63.26,71.06
65.18,69.71
61.18,72.62
62.35,71.65
68.05,68.07
67.72,68.14
64.18,70.73
65.11,69.81
64.19,70.53
64.35,70.36
67.12,68.58
64.55,70.58
66.68,68.79
62.54,71.59
67.86,68.21
70.89,66.26
69.2,67.26
59.74,73.51
63.22,71.22
63.4,70.91
59.91,73.09
65.81,69.28
67.18,68.72
67.52,68.27
65.38,69.6
70.4,66.55
66.54,69.07
72.34,65.15
64.57,70.41
62.19,71.8
67.97,68.05
64.12,70.6
67.86,68.22
66.72,68.76
64.69,70.26
65.55,69.66
66.76,68.89
69.35,67.13
70.79,66.09
66.84,68.79
65.03,70.22
68.05,67.83
65.1,70.05
61.67,72.18
67.49,68.43
64.34,70.44
68.56,67.7
65.34,70.01
64.9,69.85
61.97,72.14
62.5,71.62
69.64,66.84
67.4,68.63
65.03,70.04
68.94,67.45
64.15,70.47
63.12,71.19
64.43,70.42
66.39,69.38
66.45,68.98
67.36,68.37
64.37,70.49
66.11,69.28
60.63,72.89
62.28,71.79
67.87,68.09
64.57,70.34
63.83,70.83
68.31,67.63
63.54,71.01
62.91,71.6
64.02,70.66
70.44,66.47
65.23,69.89
64.37,70.27
64.6,70.33
62.15,71.79
66.65,68.96
65.29,69.79
70.82,66.19
62.72,71.38
68.53,67.68
64.46,70.16
64.97,70.08
68.2,67.92
64.11,70.55
65.55,69.79
67.92,68
61.43,72.37
64.81,70.17
65.52,69.7
68.92,67.24
64.54,70.37
66.69,68.84
65.96,69.52
65.29,69.62
64.66,70.28
65.95,69.33
64.08,70.53
66.99,68.72
63.18,71.16
63.44,71.2
62.97,71.26
60.44,72.95
62.32,71.94
65.75,69.63
67.18,68.64
66.38,69.13
68.18,67.87
66.99,68.62
66.51,69.24
64.21,70.68
66.66,68.87
65.76,69.52
65.11,69.73
64.68,70.4
63.68,70.79
64.96,69.81
62.66,71.7
64.14,70.29
62.8,71.67
67.4,68.41
69.37,66.95
66.4,69.13
66.51,69.01
69.22,67.33
64.99,69.91
65.45,69.4
67.48,68.17
65.25,69.92
68.41,67.99
66.87,68.64
70.91,66.25
61.47,72.15
60.33,73.16
64,70.64
68.36,67.82
66.36,69.17
66.34,69.19
61.28,72.37
64.53,70.51
66.66,68.83
67.89,68.15
63.94,70.92
65.49,69.67
65.82,69.16
66.99,68.77
60.42,72.8
64.53,70.51
64.03,70.49
60.99,72.5
64.32,70.44
65.18,69.91
64.22,70.62
68.72,67.51
62.6,71.58
63.19,71.19
67.98,68.01
72.9,64.99
69.49,67.15
67.27,68.5
69.81,67.04
64.26,70.53
66.11,69.12
67.42,68.44
64.59,70.28
65.77,69.47
65.86,69.46
67.27,68.54
63.55,70.96
66.01,69.4
65.5,69.6
62.58,71.47
63.29,71.17
67.04,68.9
66.78,68.87
66.28,69.14
67.21,68.38
62.38,71.77
66.92,68.67
65.74,69.62
63.99,70.55
68.97,67.22
64.6,70.43
69.33,67.25
66.5,68.95
66.74,68.82
64.23,70.53
60.69,72.94
64.57,70.21
66.73,68.85
72.31,65.37
69.09,67.38
67.84,68.13
65.11,70
60.39,73.33
66.28,69.19
63.99,70.5
66.74,68.71
70.98,66.31
70.31,66.42
63.73,70.95
61.06,72.4
66.47,69.13
63.21,71.1
63.48,70.93
63.73,70.68
63.82,70.62
65.54,69.57
67.66,68.39
