"amaflix","netazon"
70.51,63.73
70.07,73.9
71.24,58.47
70.65,82.49
70.63,83.08
70.56,68.1
69.55,78.08
70.34,64.06
70.77,83.96
69.95,72.79
71.01,71.34
70.56,74.87
70.27,73.14
70.62,84.36
71.2,81.12
70.93,70.88
70.45,66.97
70.29,77.48
70.51,88.03
70.11,61.04
70.41,65.93
70.4,75.66
70.99,78.33
70.81,82.74
70.28,65.84
69.98,70.4
70.53,76.31
70.77,58.72
71.27,57.63
70.49,62.81
70.17,79.38
70.25,76.02
71.1,70.1
70.62,77.21
70.31,64.23
70.5,80.84
70.37,75.16
70.46,79.01
70.52,64.31
69.91,73.83
70.86,79.42
70.17,71.5
70.98,65.5
70.82,60.76
70.6,79.31
70.52,74.47
70.74,79.61
70.82,64.15
71.45,81.82
70.2,77.61
70.29,76.77
70.85,65.59
70.56,57.06
70.74,77.27
70.01,77.46
70.74,71.68
70.4,67.16
70.35,72.95
71.01,60.92
70.1,69.41
70.65,80.15
71.03,84.9
71.36,85.99
70.44,81.34
70.51,88.71
70.95,76.08
70.16,68.56
70.68,67.68
70.77,76.45
71.01,72.33
70.97,73.64
70.94,83.95
70.62,79.01
70.26,81.08
70.48,77.43
70.9,56.01
70.72,72.39
70.87,83.21
70.52,63.2
70.33,70.85
70.79,61.29
70.5,63.99
70.92,74.24
69.62,74.63
70.85,89.34
71.12,88.56
70.23,75.38
71.04,65.32
70.35,64.44
70.27,63.92
70.69,71.56
71.01,69.3
70.86,64.79
70.72,73.01
70.86,58.63
70.49,85.3
70.6,76.06
70.44,81.63
70.72,79.75
70.35,75.25
70.3,67.21
70.95,77.36
70.12,78.21
70.21,77.32
70.98,84.53
70.71,73.39
70.47,68.08
70.66,77.21
70.64,61.62
70.26,71.46
70.37,72.49
70.52,81.79
70.66,64.82
70.01,95.52
70.94,64.58
70.56,76.32
69.96,88.62
71.15,62.39
69.96,82.37
71.16,79.7
70.9,62.92
71.02,81.04
70.52,93.77
70.54,63.47
70.77,68.39
70.85,82.54
70.98,77.47
70.42,88.11
70.2,74.14
70.22,71.38
70.69,57.59
70.72,66.42
70.97,74.95
70.11,61.68
70.67,84.04
71.01,81.27
70.09,64.95
70.34,86.47
70.89,64.45
70.66,86.76
70.6,76.46
70.62,71.85
70.13,78.76
70.5,78.87
70.73,78.96
70.27,79.02
70.44,66.15
70.06,68.65
70.9,90.88
70.76,86.01
70.79,69.97
70.53,66.96
70.78,86.18
70.41,63.94
70.76,70.7
69.94,79.27
70.56,83.52
70.42,93.75
69.64,62.17
70.08,76.67
70.05,79.08
70.46,60.98
70.88,64.76
71.3,80.16
70.51,75.51
69.89,65.25
70.46,85.51
70.03,71.35
70.48,69.41
70.3,77.55
70.81,87.41
70.27,80.71
70.16,83.49
71.03,71.17
69.94,70.79
70.62,82.36
71.12,77.35
70.6,66.94
70.66,70.82
70.01,76.89
69.86,61.43
70.56,69.8
70.79,68.24
70.05,72.14
69.98,63.81
70.09,82.24
69.79,71.56
70.92,68.61
71.07,64.7
70.99,65.13
70.26,83.3
71.08,62.79
70.23,71.82
70.83,71.45
70.43,73.9
70.42,68.82
70.72,87.24
70.42,73.61
70.8,86.32
70.55,81.61
71.4,74.09
70.81,63.35
70.62,83.36
70.34,79.16
70.48,71.45
71,85.55
70.34,77.51
70.62,67.43
70.57,66.21
70.75,66.23
70.5,85.53
70.75,76.73
70.58,63.24
71.04,86.11
70.23,80.66
70.55,82.71
70.14,73.49
70.38,76.64
71.08,75.77
70.33,73.73
71.18,73.24
70.81,76.24
70.43,69.69
70.55,71.16
70.96,69.58
70.45,63.24
70.62,71.33
70.7,62.89
70.49,76.86
70.69,81.63
69.73,82.17
70.41,78.92
70.28,97.21
70.69,70.99
70.77,74.03
69.95,72.41
70.04,73.63
