"x","theotherone"
-1.59737,0.03221
-1.12348,-0.85768
0.71665,-0.78296
0.76744,-2.40013
0.64723,-0.85338
0.71471,1.03794
0.0105,0.8618
-0.12898,-0.29876
-0.13225,1.04592
0.30053,-0.40273
-0.36754,0.49052
-0.51502,0.9033
1.00648,0.39303
-0.80729,-0.62025
-0.65754,2.22482
1.63144,-0.686
0.74582,-0.91026
2.02838,-1.31609
-1.39442,1.44691
-1.1513,0.87129
-0.03193,-0.05609
1.19193,2.2194
-1.60492,1.78077
-0.96793,0.03329
0.57765,-0.87839
-1.42455,0.17654
-0.55083,-0.4693
-1.41943,0.69966
-0.67228,-0.40178
1.96655,0.69697
2.03373,-1.66472
0.92857,0.42884
0.16647,-0.77892
0.60469,0.13257
0.07946,-0.07666
0.56743,0.47649
-0.30868,0.49542
1.98411,-0.55348
1.77685,0.38837
-2.08549,0.90538
-1.62227,1.13478
-0.2514,-1.53357
-0.37383,0.5123
0.59045,-0.90157
-0.00754,-0.15674
1.6915,-0.61772
0.16355,-0.48674
0.39068,-1.27955
-1.27018,0.75399
0.3052,-0.04656
0.13223,0.80107
-0.60196,-0.00269
-0.21542,1.30666
1.15322,-1.22775
-2.50672,0.79993
0.45714,-0.1509
-1.15734,-0.07297
-0.77109,-0.57841
-0.84249,0.12146
-0.3668,0.55382
0.5625,1.68409
1.35972,-0.41081
-1.07472,-0.15417
0.65968,0.04712
-0.49791,-0.16892
2.41966,0.22563
-0.82368,0.58859
1.32365,-0.03267
-0.95637,1.92501
-0.25577,-0.41894
-0.57595,1.02543
1.23146,0.01334
2.5136,-1.43116
0.50857,0.29603
-1.09821,-0.66073
-0.06148,-0.12302
0.66452,0.56347
-0.00147,-1.30418
-0.15919,-1.75504
0.67599,-0.0964
-0.86142,0.9426
-5.16638,5.56153
-0.05617,1.44552
-1.08092,1.49977
-0.65277,-0.50637
-1.16533,1.39042
0.37515,-0.77063
0.20418,0.3977
0.82299,-0.96935
-0.96165,-0.69635
0.92964,-0.14485
-0.30031,0.08209
-0.01846,-0.03557
-0.19426,-0.26283
0.10532,1.88309
-0.263,0.04491
1.18925,-0.73676
-1.47704,-0.37973
-0.00856,-2.05128
0.1085,-1.42129
-1.50483,-2.02636
0.37616,-0.91796
0.2525,-3.01353
0.0559,-1.51544
-0.02225,-1.27912
0.70148,1.95034
0.27988,0.53371
0.75654,0.3768
1.41065,-0.68947
-2.46572,0.93046
-0.89461,-1.13177
1.35943,-0.33687
1.19234,-1.28981
-1.54718,-0.71871
-0.18771,0.15528
-0.79486,0.38633
0.59275,-1.07826
0.25813,-0.31849
-1.32766,0.46758
-1.09935,-0.11317
0.09083,1.45724
-0.41524,-1.8398
1.46825,0.88528
0.24708,0.30141
0.51206,-0.58715
-1.86449,1.43661
0.96996,-0.76795
-2.02062,0.37706
1.01671,-1.17238
-0.20529,-1.40739
1.48863,3.09721
2.29513,0.10739
0.06493,-0.12154
-1.10832,0.1523
-0.19287,0.60749
0.09366,-0.7598
-0.13936,-0.11615
0.84053,1.10536
0.43277,-0.47847
0.10748,0.09257
-0.35154,0.67542
1.29614,-1.08525
0.38819,-0.70723
1.52749,-0.89553
0.31482,-0.45836
-1.59145,0.40083
0.74074,-1.22616
-0.43159,-0.87931
1.72547,0.05195
1.08026,-0.45519
-0.33939,1.12782
-0.67399,2.1723
-0.3263,-1.25995
-0.56889,1.95184
-0.14298,-0.62416
-0.19243,1.75827
0.59472,0.35566
-0.7434,1.55938
-0.59098,-0.56321
2.74269,0.7775
0.91708,-1.16216
0.73851,-0.13855
0.38004,1.24846
-0.64554,-0.62366
1.04048,-0.06136
-1.22467,0.51104
0.13728,0.8169
1.52557,-0.56406
0.09303,-0.22554
