"x","theotherone"
0.19958,-0.74063
-0.60398,0.68244
-0.64846,0.58388
-0.55472,-2.09092
-0.42424,-0.05373
-0.76352,-0.13301
-1.45487,-0.24947
-0.63484,0.62672
0.21225,-0.31909
0.19335,-1.11658
0.36008,2.05338
0.83149,-1.394
-1.90775,0.46429
1.78694,-1.23842
2.01698,1.05402
0.01696,0.28097
0.66681,0.37692
-0.22464,-0.48256
2.27606,-0.61413
0.56947,-1.21182
1.29469,2.06952
1.50728,0.40815
0.14529,-0.11339
2.19277,0.36988
1.18166,-0.15594
1.14106,-0.47035
-1.13087,-1.35379
0.91217,-0.21798
-0.27871,0.79292
-0.43433,-0.42841
1.38366,-1.6796
1.47302,-0.82452
1.78189,0.18784
0.23036,0.0103
0.64157,-1.41973
-0.47106,-0.43097
0.79991,-0.71294
0.31845,-0.05665
-0.00947,0.21325
-0.18934,-1.01231
-0.5945,0.37942
1.36378,1.8154
-0.08877,-1.94107
-0.67121,0.33687
-0.53143,0.03762
0.84784,1.54815
0.01077,-0.54661
0.27522,1.71534
0.82149,-0.43053
1.58147,2.14179
-0.63531,0.32371
-0.86126,-1.1842
-0.13574,0.24687
-0.7633,0.47155
0.18272,-1.27825
0.14973,0.47928
-1.31612,0.46223
1.85235,1.13407
0.16272,-0.1512
0.35956,0.82924
-0.38407,2.03719
1.74657,-0.80445
-0.76244,-0.9028
-0.22324,0.60312
-0.83675,-0.04077
1.43999,0.87404
0.51148,-0.58961
-0.6677,0.26386
0.48401,-0.36724
-0.56283,-0.4161
-0.39299,-1.4713
-0.18506,-0.50492
-0.15224,-0.09765
-2.76363,1.01299
1.09989,-0.72546
-1.34919,0.32056
0.77302,0.13649
0.05698,1.0189
0.88952,0.31278
-0.80913,0.62478
1.93205,0.88561
-1.44715,0.12395
-0.5756,-0.61981
-2.47265,-1.13911
-0.21912,1.1968
0.57957,0.78488
-0.95701,-0.05965
-0.44409,0.69288
-0.21589,0.90502
-1.53736,-0.06926
-0.26333,0.6123
0.64066,2.05997
0.72011,-2.10697
0.16505,1.47812
-2.1637,0.55964
0.34646,-1.2645
0.27409,1.30806
-0.08981,0.92643
-1.57925,0.46713
0.56546,0.26087
-0.34878,-1.33019
-0.12929,-1.21111
-0.22445,0.84514
0.22192,1.16906
0.75263,0.29706
1.14974,1.51199
0.51673,-0.19006
0.39692,0.51093
2.22929,0.05301
-0.34606,1.76227
-0.04175,-0.21621
-0.20338,0.1351
-1.63088,-0.0702
0.72521,1.76191
1.02246,0.62354
-0.47099,0.6577
0.41712,0.76346
-1.2065,-0.70549
-0.97881,-1.31135
-1.9355,-0.58521
0.48475,0.60418
0.08181,-1.08983
0.97443,-0.03099
2.12304,-0.11519
0.32292,0.9385
0.32987,-1.26177
-0.21792,2.19064
0.93823,-2.13002
1.79513,-0.26828
0.00712,0.86449
-0.5908,1.28201
-0.18341,-0.39119
0.34521,-1.91927
-0.19368,1.55989
0.43168,-1.21216
2.00176,0.00656
-0.96742,1.82386
0.25933,1.18252
-0.22293,0.60043
1.05301,-0.8779
-0.81167,-1.04749
-1.61062,-1.29507
1.00517,-0.31585
1.12221,2.46316
-0.58673,2.21444
1.41177,1.2199
-0.97044,0.29291
1.16676,0.91478
0.42654,0.67151
-1.82547,-0.15986
-0.68698,0.10326
-0.69986,0.19892
5.28491,4.64652
0.80148,0.31776
-1.62821,-0.1622
-0.30179,-0.32562
-1.11973,-0.21122
-1.27204,0.32237
-0.7579,1.11863
0.62688,-0.57646
-1.04807,0.13242
0.04955,1.77215
-1.32311,-0.09531
-0.5785,1.23932
-0.97462,-2.19534
0.0876,-0.19458
-0.27607,-1.1754
0.67884,-0.34873
0.51796,0.40681
0.32693,-0.29023
0.86035,0.08527
-1.06658,-0.94382
0.28285,-1.51318
-0.91761,0.44905
-0.24999,1.10132
0.20075,-0.03957
-1.98213,-0.61547
-0.708,0.00658
-0.46762,-0.52551
-0.28634,0.48523
-0.39387,-0.65853
0.21534,-2.34202
0.82424,-0.53289
-1.3269,-1.49352
1.49769,1.41839
-1.6976,-0.25213
-0.30574,-0.09731
-0.11806,-0.31971
-0.79503,-0.57148
0.32416,0.3874
-0.479,0.54811
-0.60579,0.3001
-0.00183,-1.44178
-0.12489,-1.26867
-0.13469,-0.51876
-1.0064,0.5239
1.96493,0.305
