"","alpha","beta","gamma","delta","epsilon","zeta","eta","theta","iota"
"1",4.30043290266722,7.4353396700904,4.30043290266722,-0.225434006649625,10.9017803303647,9.28913957653903,8.39096414371004,3.20469500729814,17.2483719093887
"2",6.0574117369715,7.65407974510773,6.0574117369715,-1.71961270728968,10.9908072859816,10.9472457457045,10.0893700027431,4.51842752983794,13.914016447384
"3",4.91100913471814,4.17951866323348,4.91100913471814,0.339632234528815,10.9284049645096,9.85851721578794,12.4024942234434,8.04721651831642,16.2392736145332
"4",5.96867549295919,7.11050278664944,5.96867549295919,-2.66358215984825,11.5675571330858,11.0963700681821,15.5389406128431,5.21646257257089,9.34959125632439
"5",5.50786438269742,5.22056809104302,5.50786438269742,-4.58262317357332,10.8835298106388,10.5207276836461,12.1481783142975,7.86187826888636,15.8440774530706
"6",3.63563356430482,7.27304874897946,3.63563356430482,-8.27170002098052,13.5344287856099,9.91999652715399,10.1638333197968,0.853226117324084,31.6717009550716
"7",5.44119352123919,8.01648979308327,5.44119352123919,5.20744745328368,11.0033564345699,10.1040480976518,9.60457260462861,9.02761212084442,27.2604047076109
"8",3.58563612065672,6.45869276708987,3.58563612065672,-2.16762822680054,11.7722041980633,9.82186509717797,10.2893020253087,9.84360879287124,31.7522218825124
"9",4.76647348610102,7.21774522089828,4.76647348610102,5.68548780928982,10.336213066717,10.3935387005726,8.29892461407832,0.106449779123068,31.6040235040529
"10",5.49661255123432,5.65750123138733,5.49661255123432,11.6367730022332,10.8311193570573,9.90754807386566,7.78470026703803,8.39719891315326,22.7972217904088
"11",4.18002090210949,6.27395253530723,4.18002090210949,8.75872488360179,11.8493825456299,11.0154259259063,11.17219390828,0.446427299175411,32.0805285923977
"12",4.43940004949135,5.91638655381188,4.43940004949135,1.21472436792886,11.0575355956144,9.36485282265133,13.4795793131125,1.53019270859659,20.9800164163962
"13",4.45897587295599,6.50675265792625,4.45897587295599,-3.43914734528731,10.347475601369,9.78963522392527,9.1528091127764,5.59553619707003,13.4326177988952
"14",3.63985719701598,5.81368285423606,3.63985719701598,-2.78342544047207,12.0067884415551,9.63330810593221,8.46791971701188,2.62937103165314,14.1784008103498
"15",6.95954914773743,5.16766466293588,6.95954914773743,0.116681629726968,11.7673157952717,9.48031595286934,8.59383871880725,1.46742870332673,24.6375518547294
"16",5.82493970816598,6.89267935690049,5.82493970816598,2.89757450081723,11.6761851511439,9.74245726434856,9.96605426536867,9.66338454512879,24.2695923211859
"17",6.67352688772871,7.6651470331676,6.67352688772871,1.03119674999338,10.7320391143614,11.0366562005918,9.19217217223683,8.5547952586785,15.73794609823
"18",5.27699406797488,7.72518922740374,5.27699406797488,0.757245048056293,12.7076033568986,7.96089724699587,12.7561796873968,2.48092051129788,13.232619059725
"19",4.82087110903823,3.4457661597509,4.82087110903823,1.32478716923002,11.7401141452748,10.1789908731046,11.7939052995633,6.10045746667311,8.26103304304104
"20",5.37812673213475,6.47459265611067,5.37812673213475,-10.9472805005408,12.097541052978,9.04005751644294,10.6165683095983,3.07716207578778,14.9202337141029
"21",7.45869237584407,6.64579932496188,7.45869237584407,-1.42335318033413,11.4803465501972,10.6340596170562,10.7021887811316,1.89022273989394,18.9385696435379
