"amaflix","netazon"
85.44,15.57
65,83.74
63.76,87.24
65.55,81.77
70.08,66.56
60.05,99.74
73.09,56.2
73.12,56.32
67.33,76.31
60.27,98.92
64.18,86.31
70.16,66.39
62.69,91.15
65.25,83.59
58.27,106.23
66.39,78.25
65.77,80.85
59.19,102.82
63.04,89.81
73.48,55.18
63.85,86.84
72.62,57.75
72.83,57.88
73.02,57.02
68.17,72.5
59.05,103.24
69.23,69.14
59.53,101.64
62.64,90.95
71.95,60.01
76.14,46.89
78.19,39.37
62.91,90.08
59.71,101.15
74.35,52.1
67.59,74.92
76.41,45.35
61.2,96.49
65.16,82.14
55.95,112.37
73.98,54.19
66.24,79.59
69.47,67.63
62.21,92.22
70.78,64.39
66.18,78.31
78.57,38.3
60.86,96.23
66.64,78.36
65.41,81.69
69.03,69.78
68.86,70.62
69.45,68.59
57.27,108.89
59.18,102.79
53.74,121.21
72.4,58.48
61.9,93.26
62.27,92.39
50.16,132.53
77.06,43.53
75.4,49.06
70.48,65.88
70.63,65.1
76.26,45.64
66.82,76.47
74.38,52.21
67.79,74.43
88.71,4.86
64.32,85.43
68.56,71.36
72.31,59.9
68.49,72.14
68.76,71.07
63.88,87.06
73.24,55.45
53.61,120.93
82.55,24.93
71.86,60.8
67.65,74.88
74.6,51.06
62.79,90.42
71.98,59.63
61.37,94.94
76.52,45.31
72.55,58.42
79.02,36.59
62.37,91.67
57.18,109.57
61.64,93.76
68.82,71.15
71.8,60.4
61.24,95.64
47.68,140.23
71.64,61.29
73.51,54.91
51.17,128.7
75.91,46.99
59.71,100.6
61.78,93.53
77.26,43.22
61.42,95.42
58.74,103.2
95.06,16.34
75.78,47.74
78.83,37.05
65.29,81.82
64.39,85.13
69.79,66.79
78.16,40
81.4,29.61
62.04,92.69
72.77,57.42
60.95,97.33
67.93,73.93
61.22,95.68
77.19,43.04
64.13,86.46
73.85,54.11
71.59,61.71
56.82,109.85
66.43,78.5
63,90.04
68.2,73.03
66.07,79.58
77.9,40.26
84.4,19.55
69.43,68.26
60.58,97.84
69.93,67.17
71.91,60.52
83.36,22.52
79.37,36.45
67.67,74.57
70.77,64.4
77.77,40.64
67.84,73.19
79.53,35.27
69.68,67.16
72.33,58.44
84.45,18.81
72.97,56.87
69.52,68.37
52.45,124.93
55.25,116.13
58.35,104.69
58.11,105.51
77.29,42.72
75.37,48.9
75.96,46.84
74.75,51.19
73.65,54.62
83.34,22.61
67.52,74.45
82.8,25.13
99.96,32.72
62.63,91.47
65.87,80.11
73.72,54.02
81.53,27.95
56.55,110.52
91.61,4.76
62.28,93.14
68.98,70.34
64.47,85.14
64.48,85.3
79.79,34.49
61.77,93.25
64.45,84.78
77.43,42.15
60.29,99.01
67.31,75.53
73.13,56.71
69.69,68.14
78.35,38.42
79.27,36.79
54.01,119.62
57.62,107.43
64.24,86
74,52.57
75.69,47.79
67.73,73.69
77.59,41.7
74.47,52.05
79.99,33.45
74.71,50.7
73.29,55.35
69.44,68.89
69.99,66.15
74.63,51.47
69.01,69.71
71.31,63.07
63.08,89.14
60.91,96.61
66.22,79.59
45.92,146.67
74.34,52.71
64.72,83.69
72.31,59.5
66.72,77.27
69.32,69.74
77.11,43.85
69.77,67.13
61.77,94.68
73.87,54.23
63.09,90.03
72.49,57.86
70.43,64.35
68.65,72.14
69.11,69.67
59.55,101.76
82.05,26.63
62.16,92.72
71.4,62.51
76.2,46.16
55,116.7
81.28,29.81
72.01,59.6
72.57,58.29
55.95,113.4
51.34,128.35
54.09,119.25
65.73,80.53
68.64,71.39
77.95,40.52
70.14,66.21
72.59,58.68
72.3,59.35
62.08,92.57
60.45,97.66
66.05,80.12
58.96,103.11
71.52,62.06
74.14,53.59
69.77,68.02
69.63,67.97
68.91,70.64
47.81,140.79
67.44,75.35
69.64,67.91
87.09,9.3
70.33,65.37
73.05,56.45
76.94,44.1
69.62,68.49
74.13,52.78
61.77,93.81
71.22,63.37
87.95,7.26
70.46,65.26
68.1,73.12
68.03,73.41
69.13,69.71
55.92,113.13
50.61,130.98
72.69,58.34
81.89,26.86
68.42,72.21
81.56,28.35
75.15,50.14
59.99,99.71
62.49,92
76.26,45.41
57.11,109.74
79.74,34.61
75.57,47.79
55.01,116.42
66.19,79.45
60.21,98.57
