"amaflix","netazon"
67.01,44.16
70.18,97.53
51.01,43.55
60.33,82.11
55.32,71.08
55.84,56.67
61.27,39.98
53.81,40.3
49.24,31.13
55.85,53.08
59.35,17.27
64.75,25.9
61.23,72.49
59.58,53.86
56.68,129.2
51.59,42.34
49.15,108.34
58.78,26.84
64.03,95.31
54.45,56.25
64.29,44.52
68.26,55.64
53.39,44.76
56.62,61.31
51.52,76.94
52.55,11.69
61.02,37.92
49.78,103.84
63.23,79.12
63.87,91.93
59.45,50.94
60.93,77.8
69.86,34.8
60.96,69.65
62.75,17.36
72.16,53.27
42.83,71.19
53.97,135.63
66.41,60.22
56.93,52.3
50.1,62.27
66.21,62.21
57.87,87.76
60.7,87.87
56.1,49.72
50.27,45.8
55.83,58.66
54.81,84.45
60.4,107.51
56.13,14.97
49.84,43.32
63.81,68.86
54.43,101.74
74.62,62.85
56.75,109.86
54.71,47.42
61.92,79.62
65.29,67.51
61.99,40.13
61.69,66.99
58.02,35.81
68.75,73.57
64.56,103.98
54.41,92.87
61.99,13.73
61.73,62.53
69.22,78.76
66.1,24.88
55.44,67.42
71.25,87.96
59.54,80.87
59.2,67.61
62.57,33.78
55.52,83.14
66.04,34.17
56.06,77.63
58.56,47.58
64.59,74.46
56.44,69.55
58.82,48.65
57.23,89.76
72.44,60.84
48.01,54.38
53.57,34.71
68.73,73.86
55.49,116.42
62.28,90.65
62.94,61.63
58.42,89.72
56.99,119.92
62.98,86.48
52.26,30.82
61.19,47.82
60.27,92.87
61.24,56.01
60.91,47.35
51.74,115.94
62.63,4.97
53.03,59.05
63.55,36.22
56.54,66.95
57.75,32.15
60.35,68.58
55.14,50.42
62.51,37.96
61.09,58.97
60.38,26.24
59.01,69.89
60.73,80.74
55.89,22.64
48.84,17.54
67.43,68.19
52.63,33.55
62.03,2.93
54.68,9.26
65.7,39.37
67.45,81.29
56.81,76.24
48.42,55.19
69.46,113.96
62.67,111.29
49,59.96
63.94,30.7
54.54,71.42
60.76,63.98
52.92,108.34
57.38,82.1
58.33,63.54
58.99,56.9
53.48,89.28
68.44,79.37
65.47,60.05
69.81,107.81
66.52,43.3
53.52,41.47
52.6,72.47
55.11,102.9
47.86,63.48
57.74,83.13
58.57,43.11
55.64,86.17
68.32,42.73
51.12,41.64
52.72,12.34
49.74,107.6
52.42,68.36
53.96,113.18
55.29,35.06
58.97,97.26
54.22,27.66
56.4,22.76
61.43,75.33
50.42,115.41
50.04,142.22
62,41.25
47.89,65.14
54.78,82.21
66.14,83.82
58.83,75.45
63.95,50.88
63.11,13.81
53.36,50.71
50.03,23.19
59.96,76.49
54.12,80.26
46.33,68.65
54.46,69.65
61.03,79.58
57.54,91.8
48.74,76.84
57.93,34.22
50.75,65.92
57.3,60.41
55.83,77.98
65.87,56.36
60.4,97.18
58.71,26.95
69.16,19.22
49.5,60.99
52.87,84.84
67.8,23.79
63.04,83.16
67,69.93
53.38,113.09
51.31,40.58
62.12,14.22
55.75,52.16
46.07,126.59
68.85,76.35
67.16,6.85
61.28,1.47
56.68,76.84
58.8,27.62
58.12,87.47
63.37,36.37
52.37,92.07
58.76,57.4
58.55,98.94
62,54.53
66.1,95.33
58.2,106.55
66.91,53.49
51.33,65.74
62.54,0.66
61.62,67.21
53.31,37.06
60.07,125.3
63.82,12.72
60.34,66.81
65.16,90.22
56.33,55.68
54.24,55.92
64.73,36.25
48.48,49.15
55.7,72.89
64.64,51.06
58.44,79.55
67.41,100.06
58.23,95.25
72.08,68.29
70.58,75.35
67.47,63.23
56.58,90.09
64.2,62.61
56.56,58.05
58.18,49.89
68.88,69.26
55.38,59.41
60.77,40.82
56.52,107.16
56.9,60.83
55.15,84.67
59.86,35.3
72.17,59.22
57.35,51.28
53.6,92.24
64.13,109.27
49.69,50.97
53.71,34.62
63.91,41.67
52.64,55.29
65.62,73.13
54.44,39.56
62.48,73.08
55.62,60.87
45.78,65.57
