"amaflix","netazon"
75.39,73.23
73.34,73.72
69.23,74.12
68.68,74.46
72.43,73.59
72.19,73.62
69.49,74.42
74.21,73.25
73.92,73.06
66.76,75.02
76.59,72.89
70.25,73.89
70.99,73.98
73,73.33
73.04,73.61
72.38,73.88
66.9,74.64
76.93,72.57
72.29,73.85
70.39,73.85
67.76,74.66
75.65,73
65.39,75.13
75.26,73.01
68.92,74.2
61.03,75.97
73.58,73.4
75.41,73.09
66.68,75.06
67.45,74.6
78.71,72.45
66.34,75
69.42,74.51
68.07,74.52
64.25,75.42
67.77,74.68
66.42,74.77
69.18,73.95
70.43,74.11
62.69,75.66
70.37,74.07
73.46,73.19
73.46,73.1
68.66,74.57
68.75,74.62
65.35,75.22
69.32,74.32
65.99,74.94
73.38,73.69
64.32,75.22
72.62,73.94
72.04,73.6
71.98,73.77
66.67,75
67.06,74.61
75.04,72.74
67.79,74.59
69.21,74.34
74.67,73.3
70.8,73.9
67.58,74.66
69.12,74.3
65.95,75.21
70.51,73.79
70.12,73.91
70.92,73.91
69.87,73.88
66.37,74.38
65.17,75.25
75.21,73.02
75.63,72.79
70.11,73.83
66.56,74.84
66.76,74.74
67.89,74.5
77.7,72.4
68.34,74.48
64.32,75.25
71.73,73.75
75.95,72.86
71.85,73.21
70.95,73.88
70.5,74.3
66.81,74.9
65.74,74.75
69.57,74.05
70.92,74.03
66.68,74.81
64.25,75.34
64.89,75.17
66.85,74.83
68.6,74.12
70.76,73.79
69.92,74.1
67.18,74.85
66.79,74.81
65.38,75
61.61,75.78
69.79,73.7
67.52,74.66
66.01,74.62
70.15,74
65.78,74.86
69.78,74.16
71.75,73.87
68.62,74.64
70.33,74.26
71.32,73.83
70.69,73.99
71.99,73.71
68.52,74.11
63.05,75.74
64.36,75.49
64.67,75.27
64.91,75.13
70.84,73.96
71,74.15
66.51,74.78
66.2,74.94
68.43,74.71
68.69,74.47
63.03,75.81
68.32,74.41
72.41,73.77
69.95,74.33
67.86,74.53
73.82,73.27
66.65,74.79
72.91,73.43
72.44,73.95
68.45,74.49
66.88,74.5
73.07,73.52
69.68,74
72.91,73.47
68.02,74.72
72.35,73.5
71.96,73.42
69.38,74.14
66.62,74.7
70.89,73.88
72.16,73.56
69.64,74.49
69.66,74.14
71.13,73.78
70.51,74.16
68.15,74.53
71.82,73.51
68.11,74.52
72.19,73.78
79.19,72.25
64.48,75.23
68.48,74.14
70.88,73.84
67.42,74.8
75.53,72.7
74.32,73.08
71.15,74.13
73.76,73.45
66.23,74.95
71.28,73.87
69.22,74.32
68.94,74.31
71.47,73.6
73.16,73.51
72.41,73.36
75.61,73.14
68.72,74.51
67.48,74.39
68.04,74.52
72.52,73.4
76.66,72.71
69.45,74.28
70.82,73.73
69.57,74.47
71.27,74.05
67.88,74.23
67.28,74.66
76.58,73
71.58,73.72
71.33,73.99
67.9,74.61
74.16,73.16
71.02,74.04
68.28,74.51
72.82,73.68
69.71,74.25
68.4,74.33
69.81,74.38
70.66,74.12
67.08,74.74
64.58,74.94
70.67,73.83
68.72,74.47
64.41,75.44
69.38,74.07
73.21,73.59
71.61,73.95
71.4,74.11
69.33,74.24
69.82,73.93
68.48,74.41
71.71,73.74
70.62,74.41
67.83,74.62
75.01,73.08
78.04,72.65
72.69,73.48
73.05,73.42
71.52,73.83
71.59,73.92
68.06,74.55
73.89,73.24
67.06,74.84
65.9,75.18
70.29,74.07
75.91,72.78
66.92,74.87
67.63,74.69
70.45,74.11
69.26,74.33
65.51,75.02
69.67,74.22
71.24,73.85
65.34,75.28
75.38,73.17
71.97,73.97
67.8,74.54
72.07,73.92
70.29,74.12
74.22,73.25
73.4,73.3
64.51,75.49
71.66,73.68
71.08,73.78
72.95,73.63
69.52,74.41
71.14,73.86
75.3,72.84
68.73,74.47
67.75,74.73
64.7,75.25
72.95,73.34
72.85,73.55
68.01,74.54
69.7,74.29
68.78,74.4
73.99,73.13
70.78,73.85
77.67,72.62
69.83,74.04
68.98,74.46
65.57,75.25
72.16,73.65
78.84,72.16
69.59,74.42
69.52,74.15
70.9,73.98
74.78,72.8
