"x","theotherone"
-1.73583,0.11554
0.59074,1.01551
-0.99636,0.24095
1.49811,-0.41819
0.01248,1.03942
1.6841,1.79859
0.7393,0.54993
0.35906,1.13274
-0.20147,2.13105
1.13102,-1.3974
-1.26356,-1.58486
-0.0911,0.63642
-0.05977,-0.53942
-0.07622,-0.01023
0.32016,-0.20606
0.07024,-0.10483
-0.80088,0.20216
0.52702,1.13601
-0.85141,0.34255
1.73211,-0.5319
-0.12585,0.24127
1.09238,-0.53226
0.0805,-0.53199
0.39784,-0.06887
-0.12868,-0.46325
-0.82636,-1.78291
0.38027,0.07671
0.9174,0.85192
0.51515,0.37721
1.1699,-1.99549
0.68421,-0.71694
-0.72688,-0.30644
1.25887,-1.05304
0.8295,-0.20848
-0.21795,1.50836
-2.01912,0.5472
-1.31209,-0.97559
-0.76841,1.73752
-0.16657,0.60172
-0.17024,-0.68912
-0.61308,0.64332
0.97359,-0.56931
-0.87488,-0.05926
0.27097,1.16648
-1.28615,0.50838
-0.37183,0.01582
0.85772,-0.89321
0.68041,1.31764
-0.44414,0.57686
1.26227,-0.74326
-2.08702,1.42688
1.3473,-0.90656
-0.14597,-0.72895
1.06331,-1.44819
0.70533,-0.55515
0.62405,1.42095
1.16466,0.60288
1.25418,-0.59398
0.33843,-1.22917
0.69628,-0.13135
0.98456,1.05489
1.12028,-0.98989
-2.03133,0.64768
-0.60813,-0.19724
-0.00439,-1.00333
0.13161,-0.61558
-0.21489,0.65434
1.20543,-0.98045
1.57039,-0.89334
0.23528,-1.93109
0.29734,0.29098
-0.65597,0.02938
1.06895,-0.32826
2.07923,-0.01123
1.01005,-0.23707
-0.04631,-0.14969
1.36996,-0.58204
0.46406,-1.04935
1.02491,0.40523
-0.09213,-0.10271
0.21629,0.12205
0.86767,-1.01526
-1.49502,0.88205
1.38273,0.22915
1.05572,-0.3201
-1.42053,0.17403
-0.47546,0.42724
1.19581,0.01065
1.14312,-1.7289
-0.06174,0.42033
-0.88804,-0.62623
-0.05609,-0.62761
1.40363,0.12834
-1.23377,0.63342
-0.45,-1.77562
1.57019,0.36028
1.4032,-0.28564
0.81849,0.16902
0.01282,0.52562
-1.60874,1.28024
0.69499,0.34407
0.71809,0.03691
-0.4578,-0.48555
-0.02454,0.94798
0.66086,-0.57334
-1.68623,-0.51241
0.43676,-1.12537
-0.38084,-0.27937
-1.61952,-0.17993
1.89187,0.35909
0.40034,0.88551
-0.72342,-0.85986
0.7108,0.42511
-0.47356,1.88637
0.61716,0.15279
-1.21104,0.44023
1.92699,-1.60555
0.27055,0.84752
-0.63895,-0.1498
0.72582,-2.0068
-0.22506,-0.4827
-0.22902,-0.76672
1.54346,0.73415
-1.01791,-0.82342
0.42654,0.4633
0.22797,0.27493
-1.25144,0.51055
-0.56948,-0.08808
-1.08365,-1.70945
-1.13172,-0.21646
-1.3486,-0.8839
-0.94853,-0.14101
-0.43107,1.87985
-0.75555,-0.11739
0.0439,1.17968
-0.35934,-1.11221
-0.73354,0.07734
-1.09313,-1.44538
0.52749,0.89137
1.38653,0.7695
0.48501,-0.82371
1.09837,0.40766
0.70678,-0.38636
5.21776,6.07626
0.49073,0.14849
1.51756,0.71027
1.71331,0.0581
-0.78761,-1.14487
0.39287,-0.29344
-0.05499,-0.93673
-0.11714,2.11353
-0.28076,-0.74752
-1.87303,0.03431
0.12067,0.76156
-2.01179,0.11887
-0.74076,-0.21132
0.14329,0.60904
1.98441,0.1874
-0.15479,-1.38973
-0.14201,1.13096
0.00888,0.31002
0.92191,0.05481
-0.40012,-1.66734
0.30729,1.29278
-0.24783,-1.35779
0.33052,1.00425
-0.34831,-0.78241
-0.76003,-0.86
-0.25028,1.1446
0.38357,1.11586
0.43766,-0.10809
-0.76747,0.88017
-0.145,0.21224
1.6927,0.63449
-0.10524,0.16874
-0.30295,-0.57672
0.94297,-0.01775
0.96369,-0.1558
-0.97603,-0.21827
-0.88158,-1.98132
0.83529,0.93458
0.48848,1.07497
1.25574,0.67744
-0.51357,-0.15397
-0.70701,-2.26715
-0.05041,-2.16587
0.96966,-0.12109
-0.80357,-0.92791
0.08988,1.48581
0.08339,0.05791
-0.5518,-0.32962
0.1217,-0.58702
-0.77942,-0.554
-0.96823,-1.35197
1.27002,-0.39935
-0.69814,0.82152
-1.69399,0.48741
-0.48435,0.40097
0.82991,0.22121
