"x","theotherone"
0.72688,0.98746
1.49379,-0.43845
-0.42088,-0.07283
2.65839,-0.61927
-0.06114,0.38868
-0.0829,0.20308
1.48261,0.14473
0.11796,0.28347
-0.17576,-0.98961
-0.35745,0.33556
0.37231,0.75154
-0.44163,0.49308
-1.25635,0.38639
-0.02648,1.74546
-0.18061,0.73981
-0.01033,-0.7566
-0.58932,0.75965
2.7399,-0.77948
1.01902,-0.98209
0.52268,0.69192
-0.53273,-0.13609
-1.70698,1.45816
-0.54876,1.83822
-0.74189,0.71998
-1.00658,0.17554
-0.55728,1.01839
0.55569,0.08132
0.51544,0.76859
-0.94777,-1.53963
0.02419,0.0011
0.90353,-0.00285
-0.5482,0.02706
-0.33594,1.55201
1.25698,0.43666
0.45839,-0.35166
0.80353,-0.3108
-0.56091,-0.06577
0.96526,-0.47472
-1.09418,1.29294
0.62758,0.26559
1.10006,1.577
0.08135,-1.63847
-0.02056,1.14972
0.77366,-0.01095
0.44576,0.22536
0.44271,-0.51499
-0.12368,-0.50852
-1.09824,-0.3182
-0.11968,0.02884
-0.75182,-0.56934
1.40537,-0.7438
1.48437,0.33224
-0.23393,1.39621
0.62308,-0.2093
0.32665,0.55861
1.1765,-0.16662
-0.53096,0.09562
-0.2381,-0.12478
0.7967,0.49711
-0.66028,0.2487
0.35333,0.07605
0.04199,0.38323
1.76392,1.17484
-0.18975,0.52123
-1.39926,-0.6611
0.07055,0.13143
0.61662,-0.57819
0.30667,1.33852
1.40287,-1.53632
0.11447,1.14097
-0.89483,0.0381
0.03861,1.02489
-1.97187,-1.14874
1.42383,0.87798
-1.08747,1.30211
1.29613,0.72851
-2.00507,-0.16875
0.59863,3.27156
1.09308,0.35415
-0.7709,0.51969
0.98605,-1.36831
-0.17722,0.34051
0.67032,1.97628
-1.12589,1.0172
0.85616,0.12477
1.17919,-0.2956
-0.94673,-0.32121
0.23734,0.84699
1.93334,2.47654
0.1488,1.38876
1.79337,-0.72491
-0.38502,-0.81821
-0.82503,-0.78249
-0.02356,0.33983
-2.42032,0.0536
1.0377,1.86928
-1.59323,-0.03272
1.10191,0.79922
-0.05469,-0.48713
0.13195,2.74257
0.19033,-0.59913
0.58945,0.74407
0.53096,0.98038
0.79311,0.94091
0.55112,0.52137
-0.19129,0.09292
1.09514,0.5743
-0.50778,-0.10239
-2.64458,-0.00224
0.20312,-0.07694
-0.95069,-0.74952
0.51526,2.40511
0.22844,-1.34389
0.57035,-1.03869
0.5459,1.15276
1.20158,-0.10131
0.1116,2.16982
-0.64129,1.08994
0.05125,-0.54765
-0.10373,0.83145
0.34161,0.88985
0.29349,-0.47437
-1.08947,0.36422
-0.4743,-0.37018
-0.04984,0.1538
0.04812,-0.02952
-0.44621,1.3208
-0.6429,-0.25316
1.59294,-1.02546
-0.88077,0.46403
0.15399,0.63037
-4.25486,-5.39939
1.86797,2.56102
2.19526,1.14209
0.4614,-1.61653
-1.69486,-0.48449
-1.31707,1.35042
0.9773,0.13584
1.04569,-0.87244
0.90535,-0.5887
0.29777,0.78854
-0.32443,0.47965
0.63403,-0.63562
0.15942,-0.2173
0.48235,-0.22447
0.23142,0.70055
0.73896,1.90918
-1.31986,0.54266
-1.35397,0.51035
-1.59349,-1.68043
-1.25754,1.86498
0.39488,0.26223
-0.35914,-0.30861
-0.56311,0.44702
-0.34753,-1.60579
1.48165,-0.60559
-0.30898,-0.21352
0.46783,-0.28269
0.07808,-0.54926
0.5619,-0.02361
2.16175,0.85554
-1.31684,-0.58168
-0.51206,-0.39011
0.178,0.04134
1.15517,0.03009
-1.97734,0.90759
0.16954,0.52127
0.8656,1.32348
-1.16168,-1.59448
-1.83896,-0.29397
0.35006,1.04546
-0.04152,-0.64422
-0.06771,-0.01681
1.28347,0.36267
-0.31803,-1.05359
-0.18471,0.08659
-0.36206,-0.03749
1.64814,-1.46231
-0.28876,-0.27321
1.24674,-0.26885
0.2745,-0.81269
-0.54606,-0.46122
-0.01822,-0.80905
0.02478,0.85817
1.10806,-1.97703
-0.98971,0.50258
1.18217,1.10734
-1.41604,0.2134
0.62467,-1.84173
-0.59239,-0.67394
-0.34795,1.07955
0.60972,0.54645
-1.82476,-0.63525
1.31256,0.4104
-0.11907,-0.32241
0.33414,-0.09992
-0.20772,0.06953
