"x","theotherone"
-0.3978,0.79337
1.12893,-1.30919
-1.94335,1.67124
0.18763,0.3767
-1.02698,0.11411
-0.02942,-1.6916
1.46157,2.42152
-0.03992,0.15019
-1.02902,-1.22482
-0.38182,-0.59413
-1.87572,-0.95247
-0.42247,-1.14885
-1.91617,-0.85738
-1.29011,-1.94554
-0.36062,1.9228
0.04991,0.14298
2.00444,1.70903
-2.08894,1.23676
0.08537,-0.57417
0.34291,-0.32767
-0.20667,0.65165
1.10705,-0.71367
1.53354,-0.24559
1.98517,-0.44864
-1.76385,0.92984
-1.14106,0.21033
0.12644,-0.26516
1.15098,-0.0603
1.16873,0.13864
-0.10549,-1.26184
1.12575,1.84213
-0.06365,1.00736
-1.46722,0.48363
-1.00074,-0.2984
1.38937,0.2068
-1.44034,0.35057
-0.33267,-1.09153
-1.64089,2.01191
-0.4839,-0.68424
-0.33575,-1.01502
-1.37375,-0.26145
-0.06827,0.47839
0.36939,1.23602
0.44788,-0.56531
-0.10699,0.78565
-1.27558,0.59631
0.38656,0.79298
1.0183,1.13319
-0.25296,-0.61736
1.70813,-0.4286
-1.90389,-2.19221
0.49742,0.70876
-0.12176,-0.15107
0.54685,0.71034
2.39884,-1.2715
-0.98158,0.30729
-0.64835,0.82962
-0.42059,-1.01275
-1.72601,-0.1413
0.90479,-1.05513
-0.45307,0.21625
0.26142,0.61032
1.2592,-1.26109
0.13417,0.0136
1.39624,1.66445
-0.73778,-1.05866
-0.14069,0.92753
0.28986,0.33734
1.33771,-0.06135
-1.17606,0.82895
-0.47331,-1.26365
-0.31632,1.22922
-0.05335,-0.67533
-0.77404,-0.43919
1.52445,1.66904
0.2147,1.70488
-0.42624,-1.71852
-0.44984,-0.29742
0.44857,-0.29317
-1.07662,-0.93756
0.85969,-1.70776
-0.72588,-0.26381
-0.66047,-0.36448
0.61353,-0.90971
0.69293,-0.94039
2.40176,-0.54113
-0.70498,-1.21224
0.29465,0.19479
-0.86046,-0.29917
-0.09855,1.59726
-0.00949,-1.12283
-1.53707,-0.18526
0.21303,-0.37683
-1.68576,-0.62276
-1.05549,-0.03321
-0.83707,-1.70575
-0.67115,1.86803
0.55058,1.09408
1.08486,0.20826
-0.55429,1.13775
0.11904,0.24231
0.44431,-0.00928
-1.13814,-2.52051
-1.81291,-0.04997
-0.12439,-0.16583
-0.01166,-0.61758
-1.08257,0.21502
-1.2857,0.66293
-1.00304,-0.72771
0.97911,-0.30684
0.7574,0.77363
-0.11123,-0.38841
-0.47551,-0.73376
1.07238,1.61239
0.50139,0.48668
1.04793,-0.33659
-0.25928,0.16142
-0.41695,2.79539
-0.58197,-0.42488
-0.21082,0.6768
-0.0804,-0.93393
0.4121,0.68809
-0.40169,-0.41747
1.06565,-0.442
0.06921,-0.82091
-0.96266,-0.05733
1.51068,2.99338
-2.15792,-1.03534
-0.26389,-0.46617
1.2282,0.70408
1.29765,0.04967
-1.01786,-1.46516
-0.61367,-0.73177
1.42725,-1.24884
-1.5281,0.25075
-1.23649,0.55642
0.56704,-1.22918
5.61459,5.19544
1.66189,-0.52331
-0.44141,-0.50609
2.09895,1.3057
0.727,0.54365
0.83115,-2.09605
0.18846,0.27968
-0.42878,-0.78347
-0.02317,-2.25962
1.23366,0.72514
-0.53281,1.90482
-0.93922,-0.58032
0.15631,-0.13366
0.90434,0.7146
0.00862,1.93751
-0.48144,1.72501
-1.57555,0.16903
-0.90128,-1.5536
-1.25796,-0.91443
1.37678,-0.31369
1.58943,-1.14708
1.48874,-1.38209
0.1903,0.69183
1.59065,0.75391
-0.74513,-0.43819
0.59086,0.53308
1.96092,-0.20212
-0.65963,-1.07119
-1.11748,-0.14447
1.0829,-1.24015
0.14272,0.83281
-0.66009,-0.55443
1.95933,0.28775
-0.52249,0.91835
1.51164,-0.39532
-2.27934,0.59439
-2.32411,-0.11443
-0.93176,-1.87709
-0.12726,-1.47716
0.73151,1.37659
-0.38402,-0.92981
0.2316,0.19587
-0.19928,0.07143
-1.25024,1.68155
-0.26662,-0.20054
0.17416,0.12348
-0.44604,-0.57857
-0.70322,0.15624
0.30288,-1.02724
0.03676,1.19976
-1.0994,-0.31473
-0.58569,0.58337
0.41024,0.678
0.90363,0.55717
0.36493,0.20969
-0.56728,-0.40598
-2.0695,0.64668
-0.52151,-1.45913
0.23543,-0.14867
-0.21836,0.56074
0.75276,-2.10999
0.26905,0.06044
