"","alpha","beta","gamma","delta","epsilon","zeta","eta","theta","iota"
"1",13.7979468243267,15.6896598980954,13.7979468243267,11.8344898217056,7.96577188629143,8.16512181264685,9.57924054868414,2.7056287531741,0.864050810237839
"2",13.986653824083,15.437133914446,13.986653824083,13.3567429612045,9.56827990093299,8.39459861841437,8.59709047674111,2.85109218209982,8.14153458007674
"3",15.3646029548728,16.1642623932516,15.3646029548728,14.847863570933,8.98766165028815,8.56220572305054,10.6526707410907,4.58145320182666,6.89420935511408
"4",13.4082101747895,15.0705809218081,13.4082101747895,10.9798658457936,11.1780704115441,7.42831158960353,9.79132796108884,4.55422636121511,10.8163998671257
"5",13.6059994941942,15.7520130802074,13.6059994941942,15.444852194991,9.57409299558321,9.34375022814696,7.01520516801848,2.61839747661725,6.8398868696128
"6",15.5379129195455,18.0590954580177,15.5379129195455,16.9044394955763,8.50453436449459,9.9557481805966,10.1033786072011,2.40058257710189,4.0391743422312
"7",13.8024748490412,16.0465389541058,13.8024748490412,15.9101898849318,9.64535774169613,10.722203356532,11.9219866744037,2.99440709175542,12.8103007369108
"8",14.5934207540613,17.6272006822015,14.5934207540613,16.1686541102978,8.75094535608362,11.3631739189469,9.70258296567084,0.909394761547446,-2.99484129812471
"9",13.6712279333205,15.8735077978861,13.6712279333205,13.6821431281167,9.28111868425247,9.59252217331879,10.7906067608828,8.53100849082693,-1.10460729793703
"10",14.4424933205121,16.0434868977084,14.4424933205121,18.383917033208,8.4476936896554,8.08553813393247,10.8139744423871,9.72949027083814,-12.614038179705
"11",13.7086656658491,14.3274232003882,13.7086656658491,13.0648721410034,8.35727170991829,9.90497939140185,8.94999361091275,5.90187264373526,9.87449513195472
"12",13.5100092870233,15.854879635694,13.5100092870233,9.73219265815288,10.2045141655917,9.68284315727747,6.49306115804803,9.49923731852323,-7.74879528989063
"13",14.6781938446211,16.7805762920845,14.6781938446211,13.6063860053392,8.43634399175271,9.77089035869506,14.6516933330168,4.31507381610572,12.9516156120933
"14",14.6935451078422,14.9301615513087,14.6935451078422,16.019560119999,8.91642694105485,10.4880742221108,9.23608762795174,2.59009769884869,2.22312272252917
"15",14.3047395963063,16.8955826713505,14.3047395963063,12.334029934789,8.37418280325671,8.95269531027783,11.2189115530643,3.14515697071329,8.43577899340945
"16",14.4439454093428,16.7423556656755,14.4439454093428,18.1347619963957,8.37150422820535,9.66766173214694,11.4427767374013,0.737709091044962,-13.5939779526689
"17",13.7708588101733,15.4342319597669,13.7708588101733,19.5117822570766,8.66173299552382,10.1856868507608,8.9518108591225,3.1736184284091,7.94763182294786
"18",12.2564644403099,15.5049135122568,12.2564644403099,17.6452287302409,7.42646610896135,7.7579181288896,13.3433559259372,6.02339741541073,10.8997378480041
"19",16.1747894378143,17.5580916867706,16.1747894378143,14.6628666151531,8.5268876827392,10.557180594136,8.49436108905998,9.5547932991758,-9.57710307932177
"20",15.6283564694412,18.0256231473385,15.6283564694412,10.1044723864919,9.75562435894004,10.5581891292594,11.642456286271,2.74055295391008,-0.0951134648298639
"21",13.7235778205385,17.875190446746,13.7235778205385,12.7075405550912,8.26319342408752,10.7985986280399,10.3018558507382,8.75378703232855,-6.23469431910825
"22",15.6290063112236,16.239463622838,15.6290063112236,9.08022971371327,8.06256096102122,9.78566079860395,8.14189259333775,0.688047355506569,-5.76169284349143
"23",13.8780823924734,14.6288304479749,13.8780823924734,17.6943596010133,10.0483569488497,8.19633362433742,8.73189281943513,7.24542351439595,8.06253225884032
"24",13.4607693901147,15.758246134742,13.4607693901147,19.6393021526872,9.49316134020047,10.388414132438,11.0136505210135,0.396246605087072,-7.16546611642015
"25",14.370882517007,15.6835595587803,14.370882517007,16.943361843514,10.7820993662296,7.56611133758549,9.45207859145891,5.597222764045,11.9667478994109
"26",12.5045647063593,14.2936279211896,12.5045647063593,14.7793762815168,8.51498206635343,10.9201665061061,10.7903573777395,5.19796021049842,10.7092652133093
"27",13.2228199013186,17.1868944793329,13.2228199013186,16.0855904024507,8.87836674492526,9.51801821765892,9.19589683891667,2.25320311030373,6.27413959997219
"28",13.0752962584115,15.2129286967211,13.0752962584115,11.5970088350124,10.5864939728548,9.81478297428246,10.077262460215,7.26422070525587,0.275069251123867
"29",14.3924078776178,15.1179297847959,14.3924078776178,9.20896558968928,8.77013079781721,9.1104268635353,9.59624299003762,0.923651782795787,-7.43649512468462
"30",13.8220455102219,14.2679281691735,13.8220455102219,13.2978943831425,9.15592907092798,10.1477609503348,12.2240552731443,0.87302025873214,-4.55262824733318
"31",15.8273990078461,15.898710253463,15.8273990078461,16.87397891021,9.32718091780072,10.0253745087227,11.259373495328,9.48150110198185,-9.20520283091946
"32",15.1982000454552,16.5516181720247,15.1982000454552,16.1840343651985,10.2077318791957,9.72450925184584,6.45144915627975,9.0408537699841,-8.39478155112432
"33",14.4058029047001,15.0332643403367,14.4058029047001,15.5033540443729,9.00815435049438,9.4575205848966,5.08315911574572,9.15629121474922,-3.26886273187118
