"alpha","beta","gamma","delta","epsilon","zeta","eta","theta","iota"
7.16734996131281,10.4191485680125,7.16734996131281,8.09227421130249,8.27567852090002,9.7078487336972,12.8490820772902,8.73901011189446,27.5953204242046
6.97071651856155,10.9428556200021,6.97071651856155,7.51763695185525,9.55140747310359,10.796845985728,6.69957151008568,6.9966866960749,13.942587370538
8.87584502794982,7.63723850903489,8.87584502794982,-5.30348905283543,8.38327146646536,10.9062272201684,10.042475588587,9.3484650645405,31.5357977610309
7.24463446697977,11.693812218077,7.24463446697977,7.57642835600599,8.08687749910952,9.6718229645758,10.3022685851482,5.73951575206593,17.3882002054339
7.70215368564308,6.37296911236173,7.70215368564308,19.5738929079846,10.2238953904292,10.2813145242428,11.118296165957,9.39772499725223,27.9566884288382
6.98491433493025,11.1019089839536,6.98491433493025,14.1688282264872,9.85660598713863,11.4888540061517,10.6202497196981,4.8387953476049,6.15888603954729
6.85662991969389,11.1204407014089,6.85662991969389,12.3637800875219,8.37498273051909,10.3666376619545,13.1953550685983,2.98678488470614,13.8249798459493
7.32066657846863,10.0370019628966,7.32066657846863,12.2875402882199,10.1073327289513,10.1937599425193,10.6430327508792,2.13616686873138,21.2574224464082
7.12233407966201,8.78656756967436,7.12233407966201,5.96348455042045,9.03488242158225,8.38635993040105,9.88458426199461,0.223647402599454,29.3213541574136
6.40533480812222,10.2234992775357,6.40533480812222,10.3986844435141,9.2368772618419,9.46473806579353,8.96106793831837,7.23452772945166,14.1720851978025
6.55760524546425,8.08626749753914,6.55760524546425,-0.765182692653493,9.52498920883327,11.1176486308919,9.86566493814557,9.09975315211341,27.3159178312116
7.29050358537282,10.9858381553776,7.29050358537282,9.35263798919237,11.2778299110606,10.3665418319714,8.10765301210717,9.42968970164657,26.8057379374587
7.72365337941399,9.94709777238772,7.72365337941399,11.6206306502535,9.66038692353281,11.5991120496593,7.332613810156,3.8912892434746,10.0913458864534
7.45957394987134,8.27976472776295,7.45957394987134,9.70612931163062,10.6176343805592,11.8104099107646,8.80587239998441,3.22382534388453,13.4136901146364
7.18510516045353,9.23006520999988,7.18510516045353,9.28906665725911,8.09019424309326,11.2028839891994,10.4364539147936,4.75323792779818,11.7921864399615
7.23380500476052,10.2348786251251,7.23380500476052,-0.76760559304647,8.9931843997964,10.9331932518483,8.91637766552327,9.27574561908841,30.0537834380101
7.59333826154516,10.4548410102656,7.59333826154516,19.2145148695202,9.1533587988173,10.1749172351314,9.64910510622235,0.35158125218004,32.346854464312
9.00116692612012,8.53102057083663,9.00116692612012,5.842280753108,7.45211676810586,10.7938329356327,14.3671545003476,7.77961099753156,25.7404750854878
5.16280224239897,9.81903718023342,5.16280224239897,3.88292239918866,11.2193291119577,11.6611941746347,12.9678165714075,0.878917637746781,30.5360803402622
6.13760905853043,9.90047973656813,6.13760905853043,12.4950393993879,9.37292804616992,8.347330988218,9.92117873078103,3.54023033985868,15.7319471226533
8.58288739605261,9.41469166962135,8.58288739605261,8.39005993311363,8.5183501240455,9.91953471496909,8.47326318988717,3.23210996109992,9.91274732457029
7.15520068874683,9.33467349800862,7.15520068874683,-1.88158779183866,10.0153351544415,10.4147315656617,8.37626899763843,5.40901059284806,15.7147650824534
6.7249806635014,8.04616728185638,6.7249806635014,20.8222391016538,9.64416289374348,11.1780795375007,10.3620772611093,9.69130442943424,33.7012288129102
7.78767575771225,8.6854004053708,7.78767575771225,-7.61264153141621,8.68539274256813,12.0802080470559,10.886387902873,6.00091136759147,14.0601633438152
6.77701191130498,9.80258033623363,6.77701191130498,20.4032351039129,10.8383972836981,10.2789066308588,9.71273520028807,1.54816556954756,27.2105591016915
8.39202372915773,7.90106260345747,8.39202372915773,-6.41970885566755,9.06244426120438,9.68002532069747,12.9062970418994,4.28881171159446,12.1223014730056
6.51134708995218,9.39733465447792,6.51134708995218,8.93995200714685,8.30637776897713,9.87065776736607,9.07208101475796,5.26374182896689,10.2462889227349
7.1373776018787,9.59695957171422,7.1373776018787,8.97853563816057,9.29593473225702,11.9507235957262,12.0579292619547,3.41073664138094,17.3327216076001
7.00350809617518,7.68531578047419,7.00350809617518,8.54395275555747,10.3129070583481,11.4787961532964,9.73170169573463,4.6778414119035,13.6141096042467
6.27311422806071,8.88437034894875,6.27311422806071,5.54584070237439,12.240486505625,9.90546215569159,10.0261967478293,4.81405592057854,8.93403951754772
6.27856713725203,8.68348368735562,6.27856713725203,1.90357506048048,9.39256813923697,10.3835122757779,9.91124625855309,0.969132685568184,28.645496584988
6.8094754079162,8.54295261159234,6.8094754079162,-0.073429007260378,9.4104926660952,10.4022698090422,9.48549231117542,4.63451360817999,9.22049389771887
8.33522941188339,10.1080832855117,8.33522941188339,25.4729990470015,10.1818985726605,9.74771765942583,9.50508843834226,8.68934305384755,22.9602515098696
7.35599557698954,9.88819512637669,7.35599557698954,13.204923707726,9.11008470315726,10.6121764364253,15.8507835514158,9.53220991417766,36.2461508898342
7.84275956312312,9.67284395544911,7.84275956312312,16.0532653191227,9.68720069199771,9.53010933666375,9.13308574598256,1.20858212700114,14.6284136388335
7.77453257361786,9.67243494550675,7.77453257361786,10.1995342099858,9.68659849489647,10.8333556002865,8.18287098285641,9.586809319444,30.8752047098988
7.08045947720185,7.58929164815207,7.08045947720185,11.5565560327994,9.03776335853655,9.62568043990148,9.6543146747609,5.8894469612278,7.5947689707697
6.32735798273374,10.1940889919639,6.32735798273374,2.23102291548751,9.65808965118352,9.36837285513343,7.735265658794,4.46338409557939,6.9238001442209
8.83552253795074,10.539122531199,8.83552253795074,17.6382269312063,10.1252216524989,10.5280930513379,8.51954067786114,7.56636906648055,18.6368511369444
6.79279250284235,10.1644196837788,6.79279250284235,-4.37083468273604,10.511710377697,9.87218179056092,8.08460880730313,2.37167902989313,17.6579865177355
6.46040962297959,9.7302498699534,6.46040962297959,11.2186780113288,8.89361461596122,10.5546121838905,10.8170237071667,1.61119665950537,16.7958961966324
5.4991988623039,9.00609308670281,5.4991988623039,3.05916280579949,9.62936559119779,10.6735555468267,10.5932968951617,6.35232195723802,6.1804483457352
7.26789814599894,9.00858858590261,7.26789814599894,14.866008962018,7.72538745684418,10.3939872170669,11.4930341394111,2.37326828762889,16.905408525533
7.03422676874909,8.2445316433402,7.03422676874909,16.9416213077338,9.59173420177757,10.4640064294009,10.7209323781826,0.426928817760199,34.2077953253075
6.00472692797772,7.55127038731491,6.00472692797772,-2.03930734137922,8.95593086887456,10.7537337413889,10.4872487016089,8.77892880002037,16.5969612119627
6.22969942733242,9.39868484686035,6.22969942733242,20.8700782426948,10.106793624831,10.6503850383673,11.3160684378684,1.62864754442126,17.7028175823021
6.42191908389269,10.8661373725143,6.42191908389269,12.0489659581791,8.76868428816095,12.5711439162919,8.68679478060769,5.16551055945456,9.94451533772479
6.06703173863631,8.1245353196338,6.06703173863631,8.64969481280848,7.10165224396912,10.3931540349379,10.5965126377751,4.30202274350449,8.25691405078245
