"x","theotherone"
0.77535,0.07208
-1.00645,-0.90477
1.09156,-0.5159
-0.81151,-0.41713
0.57795,-0.00555
-0.02896,2.4424
1.21195,-0.45402
-1.23744,0.7036
0.12448,1.45793
1.48725,-1.29484
-0.05177,0.83349
0.86251,1.99532
1.13784,-0.43863
-0.08512,-1.38028
0.42681,-1.29551
0.13883,1.85772
0.34747,-0.54067
0.91876,-1.208
1.50817,-0.65576
-1.29376,-0.28884
0.57049,-1.35488
-0.51804,0.85186
2.46283,-0.20421
0.60924,-0.56796
-0.94026,-0.82083
0.51115,1.17505
-0.12869,-0.27806
-1.07275,0.11287
-0.01741,0.56812
-1.50817,1.24308
-0.61591,1.42474
-1.74615,1.18272
-0.76632,-0.45238
-0.82392,2.01362
-1.49928,-0.13309
0.90134,-0.59588
0.3479,0.35078
0.10961,-1.31716
-1.23957,1.28545
1.62418,-0.50957
1.58425,-0.83525
-0.00154,0.18528
-0.57832,-0.7551
0.11003,0.14864
0.10534,-1.56282
0.18967,-1.35248
-0.74316,-1.32967
0.45594,0.71152
-0.68291,1.19619
1.2894,0.33901
0.05824,-1.63647
-0.7303,0.04457
-1.5084,0.15706
0.84118,-2.59383
-0.4484,-1.21636
0.54639,0.41845
0.6493,1.40301
0.48624,-0.78376
1.55189,3.44755
0.45856,-1.69482
-2.67198,0.3357
1.0976,1.69549
-0.80555,0.9803
-0.25115,0.5458
0.35631,-1.5286
-0.47856,-0.93646
-1.20671,0.46577
2.75339,0.05848
-0.86396,-0.0232
-0.74352,0.81197
-1.49024,0.95929
-2.03699,0.14778
0.42313,0.57156
-0.07125,-0.52069
1.00833,0.72791
-1.79667,-0.40117
-0.97975,0.03606
-0.96621,0.06347
-0.53776,-0.53438
0.53303,1.51642
-1.45624,1.27582
0.36037,-1.12798
0.39594,0.93004
0.46139,-0.48778
0.1151,1.22855
-0.61637,1.63528
0.24565,0.02963
-2.15388,0.00858
-0.10933,-0.3283
1.48987,1.33548
0.77858,0.66912
0.72819,-1.30847
-1.11851,-0.39253
-0.56944,-2.03126
-0.8355,0.00314
1.07899,1.09402
0.71268,0.05518
-0.4738,-0.28133
1.99196,1.16254
-0.91219,-1.23795
-0.7192,-0.21666
0.94988,0.25063
-0.40096,0.70405
-0.83528,-1.0798
0.80388,0.42624
-0.83312,-0.41619
-1.29515,-0.16265
0.56028,0.32673
0.64011,-0.85198
-1.47239,-0.90227
1.15093,-0.23025
-0.96143,-0.28829
0.07823,-1.38608
-0.78373,0.5123
-1.39754,-0.717
0.24913,-0.32736
0.09794,1.42231
-1.22795,0.38966
-0.57992,0.49347
-0.06456,0.79473
1.93431,-1.09643
-0.40918,-0.52641
-0.59524,-1.455
-0.04112,1.62403
0.24276,0.54813
-0.37392,-0.94037
-0.1597,-0.32271
-0.27584,-0.35866
-1.29353,-0.14171
0.91848,1.79541
-1.64111,0.53466
0.39717,0.49459
-0.68547,0.38496
-0.00718,-1.28106
-0.3531,0.51185
0.52454,0.60688
0.15572,-0.31003
1.37965,2.26079
-0.83686,0.55858
-0.74022,-0.8657
-1.35357,0.67115
0.12253,-1.19942
-1.26743,-0.12638
-1.06883,-0.19587
-5.13248,4.46885
1.31887,-0.03525
0.89988,0.99625
0.46842,0.41383
-1.24587,-0.4691
-0.56568,-1.19102
1.17135,0.69515
-0.05421,-0.13702
-1.36079,1.3229
0.68386,0.86138
-1.4052,1.7044
-1.39816,-2.20572
0.15259,0.80731
0.05693,-0.18179
-0.42038,0.50684
-1.08746,1.79589
-0.94745,-3.35735
0.86805,-0.64222
0.0078,0.50589
0.50305,-0.68472
0.53187,-0.50509
1.51894,-0.71637
-0.72641,-0.63418
0.74509,-1.42483
0.6848,-0.97852
-1.17822,0.66263
0.48224,-0.1959
-0.1134,0.16179
-0.09053,-0.47756
-0.15323,-0.41252
-0.17161,-0.23398
-0.06236,-1.4213
-1.70079,0.72263
0.1569,-1.55161
0.61435,1.47282
-0.11076,0.17874
2.73675,0.69996
0.1762,0.0666
1.47599,-2.34279
0.01761,-0.86842
0.15727,0.81939
-0.67036,-0.48634
-2.30795,2.08751
0.86466,0.53658
0.79918,2.08383
-1.1201,-0.12457
1.0491,-0.81797
1.53688,-0.64978
0.30193,-2.72668
-0.5525,-0.34363
-0.50678,0.32045
0.25227,0.63215
-2.29655,-0.16705
0.73164,-0.02362
-0.73908,1.28723
-2.33434,-1.29283
2.84072,-0.46746
