"amaflix","netazon"
51,52.8
50.96,53.19
51.24,52.52
50.53,51.99
51.38,58.3
50.64,52.16
51.02,55.78
51.23,54.85
51.36,56.43
51.02,54.01
50.95,52.33
51.17,51.63
50.82,55.05
51.09,54.35
51.06,57.68
50.74,57.58
50.73,50.22
50.89,56.49
50.77,55.73
50.71,51.94
51.17,56.51
50.77,57.58
50.59,56.88
50.86,58.01
50.81,56.67
50.91,54.68
50.67,53.9
50.95,56.38
50.86,56.99
50.52,56.39
51.3,58.97
50.78,54.46
51.04,56.63
50.8,55.36
51.33,53.8
50.63,56.51
51.39,52.69
51.32,52.7
50.94,54.93
51.4,55.23
51.44,51.97
51.05,55.03
51,53.44
51.14,51.7
50.81,53.13
50.81,55.37
51.31,55.05
50.3,56.07
50.61,56.44
50.69,57.79
51.12,56.11
50.73,54.16
50.92,53.86
50.78,52.64
51.17,56.51
50.59,59.11
51.57,50.76
51.25,54.14
51.01,52.82
51.01,53.34
51.38,57.57
51.03,57.9
50.88,52.64
50.83,51.3
50.84,55.76
51.13,55.23
51.1,56.23
51.24,52.22
51,55.55
50.91,53.15
51.08,56.92
51.17,54.91
50.73,53.2
51.02,53.7
50.82,57.34
50.79,57.78
51.37,54.22
51.51,58.32
50.7,55.77
51.5,56.15
51.03,55.03
50.54,55.77
50.98,53.57
51.21,57.6
50.79,53.72
51.14,57.29
51.22,56.09
51.06,53.97
50.79,57.16
51.32,59.05
50.68,50.6
51.02,53.83
51.19,55.35
51.44,55.85
50.54,52.4
50.93,56.84
50.71,53.13
51.55,52.98
51.15,52.73
50.95,52.33
50.83,53.73
50.7,56.46
51.21,54.65
50.97,53.45
51.25,54.34
50.74,58.02
50.9,55.25
51.24,52.94
50.86,57.6
50.97,56.73
50.76,56.79
51.06,52.13
51.07,55.05
51.23,52.22
50.93,53.48
50.35,57.33
50.79,55.85
51.07,56.78
50.5,53.71
51.27,55.49
50.85,55
50.97,54.17
51.29,57.41
50.56,55.35
50.73,55.7
50.99,55.78
51.06,52.87
51.08,55.36
50.97,52.38
51.29,53.52
51.15,55.33
50.73,53.35
50.85,53.92
50.43,55.38
51.19,53.88
50.61,56.16
50.98,59.22
50.77,51.62
51.08,53.84
50.97,58.05
51.23,55.46
51.19,54.56
50.98,53.01
51.14,55.18
50.96,56.62
51.19,53.62
50.99,57.2
51.36,55.58
51.05,56.54
51.34,53.37
51,57.25
50.91,56.84
51.12,53.53
51.07,56.23
51,53.93
51.05,55.45
50.98,50.86
51.17,58.69
51.27,58.34
51.21,51.58
51.53,56.94
51.15,53.24
50.82,56.61
51.07,55.29
51.19,56.08
50.72,56.53
50.66,54.54
51.11,55.31
50.78,55.91
51.23,55.24
51,51.71
51,57.59
51.13,51.32
50.9,52.81
51.12,55.12
51.28,57.07
51.07,54.79
51.52,51.22
51.08,54.42
51.02,56.51
50.46,56.91
50.75,56.46
50.85,55.91
50.74,55.8
50.83,53.74
50.89,51.69
51.43,53.14
50.94,56.6
51.48,54.33
50.99,58.42
50.91,54.04
51.34,55.3
51.24,55.11
51.1,55.6
51.04,52.69
51.39,54.16
50.78,50.27
51.25,57.97
51.25,57.41
51.32,53.89
50.61,57.65
51.35,53.64
50.96,54.46
51.02,54.28
50.67,57.4
51.28,54.21
51.47,50.46
50.99,53.11
50.92,52.27
51.4,56.3
51.14,54.73
50.87,54.17
51.05,56.81
51.17,53.49
50.91,54.33
50.61,48.7
50.65,58.81
50.69,55.31
50.78,55.96
50.7,56.04
51.25,54.43
51.28,53.94
50.87,54.01
50.63,53.75
51.24,59.62
51.01,57.36
51.18,52.57
50.78,52.61
50.85,57.59
50.43,55.66
51.05,58.55
51.17,60.2
50.67,53.67
51.16,55.51
50.96,56.02
50.86,55.01
51.02,54.09
51.38,55.97
51.31,51.04
50.92,54.19
51.3,51.77
50.96,55.98
50.87,56.44
51.15,57.34
50.73,53.29
51.15,53.83
51.02,53.74
50.58,54.83
50.96,56.68
51,53.46
51.28,53.83
51.13,50.84
51.18,55.01
51.17,54.29
51.32,54.61
50.8,55.11
50.79,59.22
50.77,56.56
51.31,57.37
50.84,56.28
51.05,55.69
51.11,55.63
51.16,55.28
51.23,57.99
51.22,57
50.69,54.95
51.8,53.85
51.09,52.09
51.46,52.58
50.92,55.05
51.18,59.14
51.09,54.82
50.59,59.68
