"x","theotherone"
-0.31071,0.75663
1.5258,0.67129
-0.24268,0.52848
0.599,0.06539
0.43026,-0.16637
0.13969,0.24076
-2.60159,1.75407
-0.97593,-0.15025
1.23341,-1.02709
0.90634,-1.43047
-1.65432,-1.4084
-1.76205,-2.39482
0.96841,-1.09705
-2.67427,-0.40515
0.78403,0.0161
-1.11461,1.10116
-0.50895,0.89268
1.34072,-0.04588
1.59563,-0.5194
-0.72377,-1.48871
0.30346,1.79607
1.25896,2.10936
-0.01119,0.69079
-0.93142,-0.52022
6e-05,-1.00724
-0.23568,0.67826
-0.2823,0.82947
1.28065,-0.93112
-0.4702,-1.8208
-1.40866,-0.56992
1.24341,0.65397
5.27441,4.04538
-0.18423,1.13995
-0.80987,0.5843
-2.70825,0.86926
-1.17959,-1.05915
0.12484,0.14739
0.1293,-0.55015
1.85784,0.06516
-1.74263,-0.77683
-2.76052,0.49747
0.65759,-0.09587
-2.20901,0.37648
1.29031,-1.84638
-0.06809,-0.06341
-0.22023,0.59961
0.38376,-1.00011
0.06706,-0.68102
0.57088,-1.02714
-0.87086,-1.34852
2.15495,1.65262
-0.16581,0.00945
-0.99674,-0.41772
0.95784,-1.38826
1.65487,0.80864
-0.5573,0.42487
-0.62672,0.4881
0.08939,-1.79987
0.02616,-0.46332
-0.77047,-1.70674
-0.67311,0.77866
-0.49692,-0.52675
-0.27173,0.11823
-1.17243,-0.03374
0.076,-1.41316
-0.56756,-1.28662
-0.15593,0.75224
-0.55629,3.12004
0.13914,0.92452
0.32431,0.24049
0.14867,0.32498
2.07357,-0.34977
0.81741,-1.43041
-0.63573,1.76429
-0.61642,-0.41241
-0.16056,-0.80676
-0.73992,0.12336
-0.67843,0.51796
0.89261,-0.41568
-0.40295,1.30177
0.47846,-0.54383
-0.99541,-0.71859
2.08523,-0.39339
-0.56539,0.59113
0.45789,-0.64137
-1.25776,-0.97221
-1.27719,-0.84846
0.59312,0.86857
0.42375,-1.49449
0.82228,-0.26656
-0.6767,0.03068
0.69554,1.54047
-0.86494,0.23159
1.26186,-0.26192
0.40678,-0.85998
0.4008,0.71425
-0.75728,-0.41056
-0.77287,0.81036
0.15639,-0.79319
-0.27602,-0.42526
-0.57046,0.32399
1.71401,-0.17808
0.61108,-2.51435
-0.36987,-0.6631
1.81326,-0.22214
-0.18303,1.13573
-0.2405,0.22106
-0.44712,-0.60599
1.47183,0.81372
0.13708,-0.05584
0.9077,0.69424
0.25976,-2.63431
-1.18283,-0.33099
-0.56172,0.14017
1.18913,0.30186
0.63497,0.23056
-1.18139,-0.14818
1.65732,-1.80098
0.15805,-0.97348
0.03698,-0.32896
0.39262,-0.91508
0.55059,-0.3295
1.00951,-1.49782
0.62043,0.64566
-0.54544,-0.64829
0.55258,1.60893
-0.37379,-1.28846
0.29303,0.77328
0.85196,0.66756
0.99135,1.19166
-0.41993,-0.0719
-0.27877,0.57609
1.46024,1.13163
-0.67578,2.26935
0.28448,-1.61419
-0.3448,0.25231
-0.24382,2.04129
0.27877,-0.05006
0.62875,-1.44799
-0.28532,0.86835
-0.72177,-3.29133
-0.55968,-2.20358
-0.56411,0.53559
0.36927,0.03546
-0.42297,0.50542
-1.4725,-0.33032
-0.88184,0.32758
-1.51837,1.55732
-2.01745,1.1018
0.31939,0.59714
0.34142,1.73801
-0.01389,0.21305
-0.44486,0.3718
-0.05015,1.36394
-2.41358,0.16059
0.34321,0.12723
-0.25348,0.80712
-0.54505,0.65232
0.36496,0.68939
0.02565,0.70269
0.87255,-0.94866
-0.36765,-0.42687
-0.099,0.52328
-0.33425,-0.61659
0.36116,-0.60262
0.4668,0.95938
-0.57425,-2.75327
0.81927,0.12308
-1.11826,-0.3184
-1.72322,0.2808
0.7161,-0.30425
0.00578,-0.20755
-0.43181,1.30758
0.78085,1.28977
-1.87182,-0.75231
2.28997,1.00052
-0.33883,-0.53374
-0.19385,0.34478
0.58846,0.35804
0.95549,-0.7718
0.24995,0.50372
0.01883,-0.66047
0.57139,0.37945
-0.72813,0.80336
-1.09512,-0.90737
1.22367,0.94133
0.82559,-1.53956
0.1221,-0.5183
-0.36482,2.44046
-0.5537,-2.08436
1.09848,-0.37773
1.74137,-0.70912
0.47614,-0.80545
-1.43748,-0.18287
-0.2713,0.85479
-1.18326,1.12655
-1.17894,-0.49886
1.20381,-0.09789
0.4018,1.19374
-1.61332,-1.38972
0.25949,1.19628
-0.51144,-0.70915
0.9051,-0.77124
1.99642,2.17859
0.4352,-1.1662
1.2531,0.63529
0.11519,0.14822
1.85957,0.70169
-0.53888,-0.03553
1.61029,-0.32576
-0.16774,0.18569
1.88408,1.66865
-0.53026,-0.15464
0.45616,-1.32496
0.22336,0.15067
-0.71798,0.74458
-0.74732,1.21427
