"amaflix","netazon"
70.34,74.37
70.32,74.37
70.39,74.34
70.2,74.42
70.33,74.36
70.55,74.28
70.4,74.33
70.35,74.36
70.27,74.39
70.3,74.38
70.35,74.36
70.42,74.32
70.29,74.39
70.3,74.38
70.44,74.32
70.25,74.4
70.27,74.39
70.42,74.34
70.27,74.39
70.27,74.39
70.22,74.41
70.38,74.35
70.44,74.32
70.29,74.38
70.37,74.35
70.34,74.36
70.26,74.4
70.38,74.35
70.43,74.33
70.42,74.33
70.38,74.34
70.37,74.35
70.34,74.36
70.33,74.37
70.46,74.32
70.27,74.39
70.39,74.34
70.35,74.36
70.32,74.37
70.29,74.39
70.35,74.36
70.24,74.4
70.18,74.42
70.21,74.42
70.55,74.28
70.31,74.38
70.42,74.33
70.34,74.36
70.19,74.42
70.42,74.33
70.38,74.34
70.31,74.38
70.17,74.43
70.2,74.42
70.35,74.36
70.31,74.38
70.28,74.38
70.23,74.41
70.13,74.46
70.38,74.34
70.53,74.28
70.32,74.37
70.29,74.38
70.35,74.36
70.42,74.33
70.4,74.35
70.41,74.33
70.26,74.4
70.19,74.42
70.31,74.37
70.38,74.34
70.54,74.29
70.36,74.36
70.39,74.35
70.34,74.36
70.2,74.42
70.3,74.38
70.32,74.38
70.37,74.35
70.39,74.34
70.45,74.32
70.33,74.37
70.3,74.38
70.35,74.36
70.32,74.37
70.44,74.31
70.35,74.36
70.46,74.32
70.47,74.31
70.31,74.38
70.62,74.25
70.45,74.33
70.36,74.36
70.31,74.38
70.46,74.31
70.37,74.34
70.44,74.32
70.34,74.37
70.25,74.39
70.37,74.36
70.37,74.36
70.37,74.36
70.19,74.43
70.42,74.34
70.44,74.32
70.29,74.38
70.38,74.35
70.45,74.32
70.41,74.34
70.36,74.35
70.34,74.36
70.32,74.37
70.36,74.36
70.48,74.31
70.39,74.34
70.47,74.31
70.29,74.38
70.21,74.42
70.42,74.33
70.24,74.41
70.35,74.35
70.31,74.38
70.38,74.34
70.47,74.31
70.46,74.32
70.39,74.34
70.4,74.34
70.31,74.38
70.37,74.35
70.51,74.29
70.39,74.33
70.44,74.33
70.16,74.43
70.22,74.41
70.43,74.33
70.45,74.32
70.18,74.43
70.23,74.41
70.23,74.41
70.3,74.37
70.41,74.33
70.49,74.3
70.32,74.36
70.57,74.26
70.52,74.3
70.22,74.41
70.38,74.34
70.4,74.35
70.37,74.35
70.39,74.34
70.28,74.39
70.28,74.39
70.17,74.42
70.33,74.37
70.51,74.3
70.33,74.36
70.37,74.35
70.45,74.32
70.4,74.34
70.41,74.33
70.29,74.4
70.32,74.37
70.2,74.42
70.46,74.31
70.37,74.36
70.3,74.39
70.39,74.34
70.55,74.28
70.47,74.31
70.22,74.42
70.26,74.4
70.39,74.34
70.27,74.39
70.32,74.37
70.34,74.37
70.35,74.36
70.51,74.29
70.37,74.35
70.17,74.43
70.39,74.34
70.27,74.39
70.31,74.37
70.25,74.41
70.43,74.32
70.32,74.37
70.31,74.38
70.33,74.37
70.38,74.35
70.4,74.34
70.47,74.31
70.39,74.35
70.26,74.4
70.47,74.31
70.49,74.3
70.25,74.4
70.24,74.4
70.3,74.38
70.26,74.4
70.27,74.38
70.39,74.34
70.4,74.34
70.37,74.35
70.43,74.33
70.33,74.37
70.3,74.39
70.49,74.3
70.43,74.32
70.44,74.33
70.4,74.33
70.43,74.33
70.3,74.38
70.46,74.31
70.42,74.33
70.36,74.35
70.42,74.34
70.37,74.35
70.3,74.38
70.37,74.35
70.33,74.37
70.25,74.4
70.38,74.35
70.2,74.42
70.37,74.35
70.43,74.32
70.34,74.36
70.33,74.37
70.25,74.4
70.33,74.37
70.3,74.38
70.34,74.37
70.29,74.38
70.35,74.35
70.26,74.4
70.38,74.36
70.38,74.35
70.28,74.39
70.53,74.29
70.37,74.35
70.31,74.38
70.28,74.4
70.35,74.35
70.33,74.36
70.39,74.35
70.33,74.37
70.4,74.34
70.28,74.38
70.38,74.36
70.52,74.29
70.49,74.3
70.37,74.36
70.41,74.34
70.25,74.39
70.2,74.42
70.29,74.38
70.31,74.38
70.41,74.35
