"x","theotherone"
-1.53567,1.08759
-0.17727,-1.82484
-0.39848,0.99609
-0.38909,0.88841
-1.54952,-1.91782
0.03183,0.59844
0.19449,-0.99409
-0.82781,-0.55661
0.5854,0.65952
-0.39534,0.31217
1.50706,1.04303
0.97882,1.50667
0.3691,-0.86853
0.01524,-0.41911
-2.32335,-0.64365
0.63703,0.72288
-0.2941,-0.74493
-1.50335,-0.87442
-0.61306,0.99702
0.00629,0.87715
0.29349,1.03884
-1.39009,0.38144
1.69623,0.9448
-1.02314,-0.35016
-0.19663,0.65798
-0.31771,1.05473
0.39137,2.7337
-1.2079,-0.20585
-0.71301,0.2102
0.22659,-1.74137
0.34402,0.44634
1.62809,0.97379
1.91426,0.06642
0.4055,-0.15317
-0.99541,1.67669
-0.85787,-1.05017
-0.66253,0.95836
0.74831,0.20419
-0.36694,0.9236
-1.56338,-1.12787
0.62349,1.16627
0.5606,-2.00747
1.41958,1.13128
0.61646,-0.82333
1.41079,-1.2705
1.46487,0.43683
-0.58459,0.22189
2.65474,0.95826
-0.87277,0.2552
0.58834,-0.05661
-0.40875,0.72012
-5.39793,-4.6563
0.17394,1.21011
2.62735,-0.74613
-0.61283,1.14903
1.21496,2.11725
0.43902,0.69149
0.4914,0.44218
-1.40844,0.92587
1.0425,0.81609
-0.16498,0.36222
0.76944,-1.7344
-0.72388,-0.54071
0.77645,-0.72683
-1.35389,0.43187
0.55111,-1.51786
-0.03168,-1.96685
-0.55207,1.22025
0.5187,-0.40196
0.22119,0.75731
-0.01971,0.97731
0.29048,1.83574
0.71144,-0.99933
0.46395,-0.60872
-1.80072,0.05097
-1.92854,1.23522
0.01556,0.04073
2.45944,0.7662
-1.05303,1.03903
-0.3477,1.28269
0.66712,-0.58196
-1.36771,1.36145
1.36487,0.07549
-0.34499,-0.03584
-1.56555,-1.60385
0.06288,-1.96946
0.23057,1.2411
-0.22156,0.52419
1.00484,-1.18728
0.17603,-0.12438
-0.05239,-0.30296
0.55123,1.20491
0.38894,1.61818
0.42662,-0.49872
1.03743,0.67978
1.82515,-0.59358
-0.54726,0.56481
1.69629,0.55688
-1.51352,-0.47077
1.08234,1.39079
-0.00364,-0.75586
0.76837,-2.16793
-1.69464,0.2495
-0.06218,0.11727
0.51638,0.68644
-0.04776,1.66159
0.79547,-0.10867
0.49204,0.85642
-1.16764,1.26216
0.9128,0.6708
0.11658,-1.74308
-0.49279,0.5735
1.10471,1.01244
1.93588,-1.03682
0.28939,0.08969
-0.83128,0.85429
0.38367,-0.83873
-1.25165,-0.31922
0.18995,-0.37003
-0.07826,0.27231
0.39874,0.71605
-0.84694,-0.51088
1.18346,2.2023
-0.91182,0.23239
-0.42524,0.20527
-0.7305,-1.35758
1.08481,-1.55186
0.67031,0.30971
1.32108,-1.98851
-0.49786,-1.60054
0.68067,-0.91089
-0.63177,-0.47856
-1.29362,0.15646
0.69846,0.70058
0.29684,0.18177
-0.34958,-1.04526
0.53717,1.32
0.01709,-0.29945
-0.20916,0.77349
0.10921,-0.47212
-0.35834,0.07964
-0.5526,0.41953
-1.14654,0.24027
0.09104,0.39013
0.14992,0.84103
0.14484,-0.40833
-1.54739,0.13446
-0.87362,0.52618
1.042,-0.82453
-0.36539,-1.12627
-0.1869,-1.25432
-0.22115,1.84673
-0.93515,0.23323
-1.10399,-0.36526
-1.32913,-0.3466
0.63439,-0.52289
0.96917,1.32468
-0.20495,0.92888
1.32332,0.81989
-1.22882,0.71487
0.10762,-1.2688
-0.78964,-0.32556
-0.48618,-0.05022
0.25111,-0.01519
0.83479,0.06308
-0.79819,-1.28521
2.68559,-2.80311
0.2584,-0.1377
0.26962,0.73762
-2.18414,0.55045
0.49143,0.28822
0.85238,0.53865
0.8119,-0.64434
0.69908,-0.46849
-1.1857,0.37684
0.79945,-0.28194
-1.09769,-1.2429
0.11606,1.36895
0.00611,-0.1154
0.09423,0.96145
-1.0731,-0.35594
-0.20503,-0.76928
0.56813,0.54944
0.4076,0.33912
-0.62041,-1.07752
-1.02337,1.4304
0.38362,-0.80214
-0.29335,-0.5646
-1.11974,0.19558
-0.80476,0.67892
0.11686,0.09935
-0.96578,0.03734
0.84579,-0.56302
0.76816,1.57631
-0.44,-0.26927
0.09468,0.68269
0.39957,-0.39871
0.42188,-2.68626
1.72151,-1.59758
-0.02313,0.34138
1.40893,-0.70157
-0.0692,-0.75244
-0.9067,-1.07707
1.4747,-1.47301
0.81025,-0.49843
0.73046,0.07068
-1.81734,-1.10942
1.11319,-1.99237
1.95634,-0.46904
0.89264,2.4289
0.35747,-0.2304
-0.75855,0.30246
-0.83304,-1.97432
-1.54426,0.03124
-1.35934,0.04672
-0.65302,-0.25596
-0.70971,0.15761
0.52133,-1.05568
0.05984,-0.37974
-0.39334,0.50205
0.16964,-1.27996
