"x","theotherone"
-1.34794,0.52503
0.8669,-0.26066
1.11741,-1.4216
-0.32813,0.2501
0.49447,-0.44168
-0.00728,1.29331
1.5473,1.31464
0.55019,-0.31577
0.23154,1.95626
0.67618,0.78257
0.87824,0.34569
0.03297,0.15634
0.96355,0.19395
1.58986,0.86579
0.62403,1.44907
0.0129,-1.74514
0.37584,-0.20155
1.97343,0.80801
1.13792,1.41735
-0.59396,1.43402
0.44448,0.4816
-1.16637,-0.02925
-0.53403,0.98705
0.07135,-0.86997
0.50345,-0.72459
1.06201,-0.63752
0.58581,1.28167
-1.96745,0.38605
-1.39054,0.75332
-5.37475,5.17484
-1.03868,-0.57696
-0.23823,-0.08465
1.69093,1.53933
-0.98063,-0.06803
-0.40906,-2.1552
0.48426,0.8159
1.07275,0.41971
0.73468,-0.67459
-1.89376,0.81985
0.0941,0.03315
-0.09322,0.98455
-1.50105,0.08726
-0.6406,1.70264
-0.06068,0.05284
-0.64789,-0.21567
-0.72154,-0.08358
1.04888,0.79035
0.19301,0.71056
0.05661,-0.58088
0.85633,-0.49347
-0.09086,-0.56491
1.18514,-2.09492
0.96499,-0.82365
-0.34749,-0.60901
0.37851,-1.08386
-1.91429,0.23429
-0.98863,-0.19203
-0.22015,-0.1399
0.34602,-0.95495
-0.16652,-1.70232
-0.04244,1.37916
-0.90499,-0.15978
-1.08964,0.67195
-0.19333,0.93679
1.68999,0.01644
-0.40146,0.67548
0.32867,1.40617
-1.35339,0.3249
-0.38237,-1.59485
-0.03995,-1.08324
0.11881,-0.04402
1.23432,1.04597
-0.92189,0.49345
0.05378,1.22229
-1.01476,0.61361
2.18391,-0.07488
-0.14296,0.71272
1.85276,1.08849
-0.40743,-0.50412
-0.70919,0.46089
-0.68772,1.07507
1.75819,-0.78475
0.3947,-0.59117
0.09459,-1.84226
0.24991,-0.38217
-0.58925,1.74349
0.28426,-1.48277
0.85821,0.86815
1.89779,-0.69147
1.21738,0.62055
-1.24929,-1.12209
-0.01549,-0.91862
1.87664,-1.23084
-0.50569,1.07658
0.05864,0.80789
0.71784,-1.41713
-1.24292,2.33931
-1.25998,0.67671
-0.35038,-0.37369
-0.70377,-1.72602
-2.05934,0.3968
-0.08021,-0.05804
0.35966,-1.12889
-0.61164,-0.28542
-0.25912,0.56707
-2.16381,0.9389
0.70599,-0.12261
-1.95314,-0.09897
1.49168,1.98422
0.64842,1.6326
0.2085,0.74442
-0.00548,0.4662
-0.43241,0.41645
1.10197,0.08414
0.6046,0.68005
0.98479,-0.60356
0.12867,0.1272
-0.70129,0.02511
1.02184,0.38679
-0.46197,-1.56578
-0.16627,0.97701
0.51522,0.83421
1.3812,0.27033
0.19213,0.37345
-2.10614,1.51126
-1.13613,0.77399
-0.16286,-0.37892
-0.75163,-1.13614
-0.06716,-0.83669
-0.34223,-0.4073
0.39432,-0.36436
-0.86876,1.0292
0.90879,0.76425
-0.73059,0.69913
-1.11814,0.15437
-0.7344,1.16136
-1.46965,2.8099
-0.13136,-0.82017
0.08073,-1.35525
-1.99726,0.01053
-0.69384,0.09859
-0.76981,-0.458
1.46399,-0.14851
-0.38293,0.11874
-0.60376,-1.40196
-1.70855,1.22095
-1.27213,-0.34715
0.11213,0.29288
-0.86806,0.1691
0.33883,0.31497
-0.88703,0.01253
-0.50599,-0.26559
-0.38799,2.20392
-0.76844,0.18843
-1.34857,0.26138
-0.39524,-0.66735
-0.12076,-1.213
-0.68927,0.25193
0.19201,-0.44448
-0.26849,-0.20606
-1.45936,1.503
-1.26071,-0.40633
1.15411,1.15428
-1.07349,-0.82596
0.67064,-0.06763
-0.30411,-1.45526
-0.49403,1.93894
2.6863,0.98356
0.71052,-0.03359
-1.05959,0.75744
-1.33929,-1.48391
-0.01554,-1.01504
-1.38703,-0.02137
-1.08594,-0.83692
0.85018,-0.9037
-0.07921,0.59113
-0.68565,-0.87642
0.30461,-0.70328
1.3099,0.68263
1.12512,0.37228
-1.68286,-0.1361
0.0433,-0.36865
0.41179,-0.27165
0.83168,-0.03295
-0.73812,-0.12706
0.40334,0.55492
2.18472,-0.07501
0.33619,-0.00293
0.30925,0.16171
0.99098,-1.11324
-1.33521,-1.79485
1.66917,-1.14397
-1.33438,0.04177
1.99224,-1.53153
-0.23715,-1.15165
0.06361,0.12129
-1.95089,1.8326
-0.96154,-0.66944
-0.65509,-0.08859
-0.20167,-0.72315
-0.64357,0.43398
1.09402,0.17178
0.87457,-0.76847
-1.79817,-0.43966
-0.62404,0.70714
-1.00815,0.28992
-0.53125,1.81115
-0.3601,0.03639
0.66134,-0.21758
0.24056,-0.13265
0.5874,1.42828
-0.94969,-2.45301
0.71276,1.03358
-0.1935,0.32681
-0.34301,0.51122
0.16645,-0.40979
-0.30017,1.40402
0.54275,-0.48464
-0.15724,-0.31159
0.24241,0.32582
